Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Area_Log,Major_Log,Minor,Minor_Log
535,Aragonite,2.61,1.823,6,95.45,60.24,2.5198,1.9106,134.96,0.75,1.12,104.17,95.23,70.83,True,no,0.959350221334602,0.924179533294392,1.03579649178506,0.0351706880402096
536,Aragonite,0.9,1.0705,4,106.7,58.8,1.3354,1.5562,50.884,0.11,0.54,74.84,110.59,133.04,True,no,-0.105360515657826,0.289230872441631,0.673955369177775,-0.394591388099458
537,Aragonite,9.27,3.4355,9,121.47,65.46,4.7902,1.9441,104.73,0.96,2.62,104.3,120.85,134.43,True,no,2.22678337957776,1.56657216420461,1.93520103544737,0.660211215373155
538,Aragonite,1.08,1.1726,4,156.25,59.08,1.5949,1.8497,85.163,0.24,1.07,114.33,62.16,55.68,True,no,0.0769610411361284,0.466811038346571,0.677158442535582,-0.389849997210443
539,Aragonite,0.9,1.0705,3,206.5,59,1.8003,2.8284,90,0.21,0.32,117.42,84.28,110.67,True,no,-0.105360515657826,0.58795331768144,0.499916680553241,-0.693313833339266
540,Aragonite,3.42,2.0867,5,216.34,59.89,3.1027,2.2108,2.7028,0.61,1.55,34.62,122.89,78.31,True,no,1.22964055107451,1.13227270016072,1.10226576852419,0.0973678509137909
541,Aragonite,7.56,3.1025,6,244.95,61.36,4.1355,1.7768,170.29,0.82,1.74,46.23,108.88,96.33,True,no,2.02287119019144,1.41960824014982,1.82807399347116,0.603262950041617
542,Aragonite,0.9,1.0705,4,263.7,58.4,1.5642,2.1352,125.44,0.54,1.13,73.07,95.49,109.48,True,no,-0.105360515657826,0.447374511185374,0.575373993095512,-0.5527350268432
543,Aragonite,2.16,1.6584,2,298.5,60.83,2.3764,2.0534,85.804,0.67,1.31,57.06,94.33,102.81,True,no,0.770108221696074,0.865586737499449,0.908937889244235,-0.0954785158033755
544,Aragonite,1.17,1.2205,4,353.38,58.69,1.6738,1.8806,44.534,0.48,1.14,8.71,155.98,171.45,True,no,0.157003748809665,0.515096490616637,0.69900824471263,-0.358092741806972
545,Aragonite,1.44,1.3541,0,71.13,60.19,1.4451,1.1389,59.75,0.22,1.73,161.28,38.98,41.18,True,no,0.364643113587909,0.368178523322148,0.996470832468341,-0.00353540973423856
546,Aragonite,1.44,1.3541,2,84.31,59.94,1.4239,1.1059,138.09,0.14,1.15,151.03,46.9,49.16,True,no,0.364643113587909,0.353399585804812,1.01130697380434,0.0112435277830973
547,Aragonite,8.82,3.3511,10,103.54,65.81,4.7145,1.9792,101.72,0.91,2.49,109.26,70.02,139.28,True,no,2.1770218700187,1.55064286592359,1.87082405345212,0.626379004095105
548,Aragonite,2.97,1.9446,6,131.42,62.24,2.8158,2.0967,93.504,1.72,3.38,174.32,117.51,71.31,True,no,1.08856195281461,1.03524641304629,1.05476241210313,0.0533155397683185
549,Aragonite,2.25,1.6926,4,172.2,60.76,2.1431,1.6032,64.714,0.24,0.61,72.23,132.84,139.52,True,no,0.810930216216329,0.762253378958493,1.04988101348514,0.0486768372578357
550,Aragonite,9.09,3.402,11,262.02,68.04,5.0042,2.1637,108.2,1.23,2.25,116.71,78.37,97.88,True,no,2.20717490818939,1.61027755983154,1.81647416170417,0.596897348357843
551,Aragonite,2.07,1.6235,2,301.83,60.83,1.9106,1.3851,84.551,0.44,0.61,63.55,93.26,133.29,True,no,0.727548607277278,0.647417328853771,1.08342928922851,0.0801312784235066
552,Aragonite,1.17,1.2205,3,307.23,59.92,1.6807,1.8962,140.19,0.63,0.7,169.16,159.23,85.37,True,no,0.157003748809665,0.519210373300384,0.696138513714524,-0.362206624490719
553,Aragonite,0.9,1.0705,5,348.5,58.8,2.015,3.5431,171.03,0.55,0.95,17.16,98.93,176.86,True,no,-0.105360515657826,0.700619195398646,0.446650124069479,-0.805979711056473
554,Aragonite,1.89,1.5513,2,408.76,60.62,1.9222,1.5353,107.94,0.38,0.98,119.04,42.89,105.19,True,no,0.636576829071551,0.653470363407047,0.983248361252731,-0.0168935343354959
555,Aragonite,1.71,1.4755,3,116.05,60.95,1.6371,1.231,170.56,0.36,1.36,146.93,71.98,139.45,True,no,0.536493370514568,0.492926383878159,1.04452996151732,0.0435669866364095
556,Aragonite,1.98,1.5878,3,230.73,63.55,2.3365,2.1655,89.445,0.45,0.75,100.33,94.94,144.19,True,no,0.683096844706444,0.848654083158344,0.847421356730152,-0.1655572384519
557,Aragonite,2.61,1.823,3,344.97,61.03,2.5456,1.9499,7.8028,0.36,0.8,7.26,155.72,169.71,True,no,0.959350221334602,0.934366378601385,1.02529855436832,0.0249838427332166
558,Aragonite,4.32,2.3453,7,370.88,62.52,3.729,2.528,7.634,0.65,1.27,15.12,116.65,145.95,True,no,1.46325540225602,1.31614010119668,1.15848753016895,0.147115301059335
559,Aragonite,2.25,1.6926,6,386.88,61.24,1.9314,1.3022,75.338,0.62,1.31,136.67,35.91,82.13,True,no,0.810930216216329,0.65824512855068,1.16495806150979,0.152685087665648
560,Aragonite,1.35,1.3111,0,37.27,62.2,1.6947,1.6709,87.651,0,0,138.16,53.16,54.56,True,no,0.300104592450338,0.527505734017189,0.79660116834838,-0.227401141566851
561,Aragonite,5.13,2.5557,6,165.23,66.95,3.5235,1.9008,113.22,1.41,2.3,103.12,87.82,153.03,True,no,1.63510565918268,1.25945481378494,1.45593869731801,0.375650845397738
562,Aragonite,3.42,2.0867,6,176.29,64.24,2.4649,1.3952,78.428,0.67,1.17,97.91,66.44,128.04,True,no,1.22964055107451,0.902151238720433,1.38748022232139,0.32748931235408
563,Aragonite,1.26,1.2666,3,181.29,61.64,1.6746,1.7481,55.173,0.41,0.59,65.96,88.31,139.32,True,no,0.231111720963387,0.515574330788194,0.752418487997134,-0.284462609824808
564,Aragonite,2.43,1.759,6,186.04,63.52,2.5573,2.1137,99.802,0.51,1.53,128.67,30.24,136.37,True,no,0.887891257352457,0.938952014417234,0.950220936143589,-0.051060757064777
565,Aragonite,1.62,1.4362,3,198.83,63,2.0353,2.0084,98.449,0.54,1.03,126.36,79.59,112.33,True,no,0.482426149244293,0.710643228176696,0.795951456787697,-0.228217078932404
566,Aragonite,4.23,2.3207,5,202.91,64.51,3.0715,1.7516,68.44,0.5,0.93,69,105.51,110.04,True,no,1.44220199305819,1.12216604162185,1.37717727494709,0.320035951436342
567,Aragonite,1.53,1.3957,4,236.06,62.76,2.0181,2.0906,61.705,0.43,0.9,105.67,72.6,134.99,True,no,0.425267735404344,0.702156474717533,0.758138843466627,-0.276888739313189
568,Aragonite,1.71,1.4755,3,263.16,62.58,1.8849,1.6317,116.78,0.39,0.58,54.52,92.36,103.34,True,no,0.536493370514568,0.633874769094874,0.907209931561356,-0.0973813985803056
569,Aragonite,0.9,1.0705,4,274.6,61.4,1.1644,1.1832,45,0.64,1.26,1.94,20.47,75.35,True,no,-0.105360515657826,0.152205932889331,0.772930264513913,-0.257566448547157
570,Aragonite,2.97,1.9446,4,312.67,63.94,2.3608,1.4739,93.071,0.63,1.58,156.16,69.64,114.46,True,no,1.08856195281461,0.859000544646592,1.2580481192816,0.229561408168016
571,Aragonite,1.53,1.3957,3,320.24,61.76,1.4245,1.0417,135,0.52,1.36,156.82,67.81,111.37,True,no,0.425267735404344,0.353820874955826,1.07406107406107,0.0714468604485182
572,Aragonite,1.53,1.3957,4,379.12,61.88,1.4027,1.01,135,0.34,0.96,134.82,31.88,83.3,True,no,0.425267735404344,0.338398950743489,1.0907535467313,0.0868687846608554
573,Aragonite,2.16,1.6584,5,383.08,62.92,2.0425,1.5169,95.884,0.75,1.69,118.09,31.29,99.73,True,no,0.770108221696074,0.714174547752021,1.05752753977968,0.0559336739440529
574,Aragonite,2.61,1.823,2,392.76,62.97,2.3054,1.5993,104.26,0.67,0.87,141.92,30.1,83.45,True,no,0.959350221334602,0.835254197184775,1.1321245770799,0.124096024149827
575,Aragonite,1.17,1.2205,2,415.46,61.15,1.3152,1.1611,13.776,0.45,0.78,42.09,104.8,143.14,True,no,0.157003748809665,0.273988745319778,0.889598540145985,-0.116984996510114
576,Aragonite,1.17,1.2205,3,92.62,62.62,1.3223,1.1737,135,0.3,0.75,56.99,81.55,58.41,True,no,0.157003748809665,0.27937264458064,0.884821901232701,-0.122368895770975
577,Aragonite,1.17,1.2205,4,154.77,62.69,1.5742,1.6635,112.07,0.45,0.7,53.18,47.1,93.84,True,no,0.157003748809665,0.453747206726213,0.743234658874349,-0.296743457916548
578,Aragonite,1.89,1.5513,3,160.67,64.19,2.4319,2.4577,106.94,0.39,0.8,146.29,34.45,127.97,True,no,0.636576829071551,0.888672844837483,0.77717011390271,-0.252096015765932
579,Aragonite,1.62,1.4362,3,256.72,63.94,1.8959,1.7427,81.87,0.46,0.66,90.62,64.43,126.28,True,no,0.482426149244293,0.639693659825856,0.854475447017248,-0.157267510581563
580,Aragonite,4.05,2.2708,6,333.87,64,2.5399,1.2511,155.15,0.42,0.93,43.67,146.14,126.34,True,no,1.39871688111845,0.932124710176683,1.59455096657349,0.466592170941765
581,Aragonite,1.62,1.4362,3,114.39,64.5,1.8869,1.7261,110.27,0.31,0.98,165.89,46.75,156.85,True,no,0.482426149244293,0.634935270811531,0.858551062589432,-0.152509121567238
582,Aragonite,1.44,1.3541,4,141.75,64,1.5138,1.2498,61.003,0.31,0.56,124.19,99.62,149.89,True,no,0.364643113587909,0.41462304589293,0.951248513674197,-0.0499799323050208
583,Aragonite,0.9,1.0705,4,181.9,64.3,1.4964,1.9541,47.559,0.34,0.65,119.25,46.65,115.83,True,no,-0.105360515657826,0.403062223491854,0.601443464314354,-0.50842273914968
584,Aragonite,4.23,2.3207,8,189.51,68.77,3.8906,2.8104,80.406,0.46,1.73,127.4,29.99,130.12,True,no,1.44220199305819,1.35856338738158,1.08723590191744,0.0836386056766072
585,Aragonite,2.61,1.823,4,211.38,65.9,2.268,1.5478,107.42,1.03,1.63,98.18,92.75,134.64,True,no,0.959350221334602,0.818898385865506,1.15079365079365,0.140451835469097
586,Aragonite,1.08,1.1726,1,285.42,64.17,1.2409,1.1198,93.456,0,0,38.27,100.66,11.8,True,no,0.0769610411361284,0.215836922798437,0.870336046417923,-0.138875881662308
587,Aragonite,2.88,1.9149,6,326.63,66.66,3.5303,3.3988,64.974,0.69,2.02,28.04,96.62,172.36,True,no,1.05779029414785,1.26138285316981,0.815794691669263,-0.203592559021953
588,Aragonite,2.61,1.823,2,399.24,64.93,2.1627,1.4074,64.212,0.71,1.41,68.12,64.11,142.63,True,no,0.959350221334602,0.771357441096506,1.20682480233042,0.187992780238096
589,Aragonite,1.8,1.5139,2,417.1,63.8,1.2312,1.3229,63.435,0.63,0.63,87.54,76.24,137.4,True,edge,0.587786664902119,0.207989303542532,1.46198830409357,0.379797361359587
590,Aragonite,2.52,1.7912,5,99.07,67.93,3.3581,3.5147,102.76,0.9,1.59,167.35,106.58,86.77,True,no,0.924258901523332,1.21137533784268,0.750424347101039,-0.287116436319345
591,Aragonite,0.9,1.0705,3,109.4,64.5,1.2039,1.2649,180,0.31,0.65,122.18,146.04,148.85,True,no,-0.105360515657826,0.185566286958844,0.74757039621231,-0.29092680261667
592,Aragonite,1.62,1.4362,4,127.78,65.44,1.5866,1.2204,112.93,0.51,0.77,84.3,83.72,63.2,True,no,0.482426149244293,0.461593361885765,1.02105130467667,0.0208327873585273
593,Aragonite,2.16,1.6584,4,216.17,66.08,1.7325,1.0914,75.616,0.96,1.68,51.13,96.83,115.98,True,no,0.770108221696074,0.549565452081921,1.24675324675325,0.220542769614153
594,Aragonite,2.43,1.759,5,238.15,66.44,2.3427,1.7738,87.771,0.53,0.72,59.87,118.91,129.59,True,no,0.887891257352457,0.851304110354602,1.03726469458317,0.0365871469978552
595,Aragonite,8.82,3.3511,9,316.83,69.67,4.9524,2.184,48.918,0.69,2.12,66.92,124.82,134.73,True,no,2.1770218700187,1.5998723075644,1.78095468863581,0.577149562454301
596,Aragonite,11.97,3.9039,8,358.06,69.29,4.7104,1.4558,44.05,0.53,1.31,166.58,15.75,43.59,True,no,2.48240351956988,1.54977283011237,2.54118546195652,0.932630689457516
597,Aragonite,1.17,1.2205,0,41.54,65.85,1.3152,1.1611,13.776,0.13,0.88,125.08,74.45,61.02,True,no,0.157003748809665,0.273988745319778,0.889598540145985,-0.116984996510114
598,Aragonite,0.99,1.1227,1,85.45,65.36,1.2056,1.1531,18.435,0.28,0.76,48.27,70.43,62.79,True,no,-0.0100503358535015,0.186977368330149,0.821167883211679,-0.19702770418365
599,Aragonite,2.43,1.759,4,90.37,67.07,1.8865,1.1502,77.157,0.55,1.23,42.18,76.26,80.88,True,no,0.887891257352457,0.634723260422228,1.28809965544659,0.253167996930229
600,Aragonite,2.61,1.823,6,94.28,68.17,2.8618,2.4644,76.13,1.03,1.96,155.79,104.94,82.05,True,no,0.959350221334602,1.0514507974905,0.91201341812845,-0.0921005761558956
601,Aragonite,2.97,1.9446,6,145.61,68.58,3.4281,3.1076,101.63,0.89,1.66,156.29,55.75,143.26,True,no,1.08856195281461,1.23200617183864,0.866369125754791,-0.143444219024032
602,Aragonite,3.33,2.0591,6,172.03,68.22,2.6241,1.6241,100.95,0.65,1.23,93.29,130.25,138.1,True,no,1.20297230399235,0.964737980111782,1.26900651651995,0.238234323880571
603,Aragonite,1.35,1.3111,3,221.53,66.07,1.5637,1.4226,118.32,0.4,0.57,80.28,58.82,117.83,True,no,0.300104592450338,0.447054807867328,0.863336957216857,-0.146950215416989
604,Aragonite,0.99,1.1227,5,232.36,66.55,2.1131,3.5425,49.824,0.58,1.05,57.89,116.19,130.43,True,no,-0.0100503358535015,0.748156063590745,0.468505986465383,-0.758206399444246
605,Aragonite,3.6,2.1409,7,253.82,68.28,3.0053,1.9704,105.97,0.45,1.43,161.98,98.67,81.4,True,no,1.28093384546206,1.10037739661478,1.19788373872825,0.180556448847288
606,Aragonite,1.98,1.5878,5,111.64,67.68,2.0502,1.6673,179.55,0.51,1,171.22,36.81,152.6,True,no,0.683096844706444,0.717937349367164,0.9657594381036,-0.0348405046607201
607,Aragonite,1.08,1.1726,3,157.25,66.25,1.2806,1.1926,10.278,0.42,0.83,108.7,93.12,148.24,True,no,0.0769610411361284,0.247328718102565,0.843354677494924,-0.170367676966436
608,Aragonite,3.15,2.0027,5,247.57,67.46,2.933,2.1449,156.62,0.7,2.18,173.85,41.76,132.17,True,no,1.14740245283754,1.07602578999531,1.07398568019093,0.0713766628422278
609,Aragonite,1.35,1.3111,3,276.2,66.8,1.4395,1.2055,45,0.83,1.69,4.64,20.86,73.29,True,no,0.300104592450338,0.364295831070094,0.93782563390066,-0.0641912386197554
610,Aragonite,8.82,3.3511,5,279.39,72.93,4.5083,1.8099,80.173,1.52,3.15,108.78,83.66,112.53,True,no,2.1770218700187,1.50592014232176,1.95639154448462,0.67110172769694
611,Aragonite,3.69,2.1675,3,304.15,70.22,3.742,2.9804,63.458,1.13,1.71,142.23,76.99,114.71,True,no,1.30562645805244,1.3196202278519,0.986103687867451,-0.0139937697994621
612,Aragonite,1.71,1.4755,3,368.63,66.74,1.6063,1.185,162.07,0.3,0.44,55.08,58.78,151.9,True,no,0.536493370514568,0.473933397581583,1.06455830168711,0.062559972932985
613,Aragonite,3.51,2.114,5,370.33,68.51,3.6035,2.9055,22.127,1.19,1.65,121.33,22.12,98.69,True,no,1.25561603747777,1.28190559538236,0.974053004023866,-0.0262895579045843
614,Aragonite,1.8,1.5139,2,380.55,66.9,1.7342,1.3123,146.91,0.4,1.21,53.14,63.57,144.75,True,no,0.587786664902119,0.550546211960923,1.03794256717795,0.0372404529411961
615,Aragonite,1.35,1.3111,1,403.07,66.73,1.5914,1.4733,27.549,0.5,0.67,63.81,71.95,143.79,True,no,0.300104592450338,0.464614131961297,0.8483096644464,-0.164509539510959
616,Aragonite,2.25,1.6926,7,138.2,68.2,1.8056,1.138,130.93,0.27,0.53,139.17,67.76,133.25,True,no,0.810930216216329,0.590892946521189,1.24612317235268,0.22003726969514
617,Aragonite,1.98,1.5878,4,149.32,68,1.656,1.0877,147.4,0.41,1.08,122.68,110.61,147.52,True,no,0.683096844706444,0.504405055963068,1.19565217391304,0.178691788743376
618,Aragonite,8.91,3.3682,10,160,75.86,6.3667,3.5731,126.24,1.08,3.62,60.35,142.28,122.99,True,no,2.18717424148272,1.85108128197286,1.39946911272716,0.336092959509855
619,Aragonite,1.44,1.3541,3,185.19,69.19,2.1068,2.421,93.474,0.52,1.1,90.14,87.1,159.81,True,no,0.364643113587909,0.745170208627097,0.683501044237707,-0.380527095039188
620,Aragonite,1.08,1.1726,2,267.58,68.08,1.546,1.7382,146.01,0.65,1.25,54.28,93.77,102.52,True,no,0.0769610411361284,0.43567095016523,0.698576972833118,-0.358709909029102
621,Aragonite,5.58,2.6655,6,331.1,70.34,2.8156,1.1158,131.45,0.4,0.96,111.92,46.62,147.13,True,no,1.71918877639322,1.03517538275184,1.98181559880665,0.68401339364138
622,Aragonite,5.49,2.6439,7,341.49,69.48,3.4364,1.6894,174.8,0.83,1.65,33.63,39.46,165.14,True,no,1.70292825552144,1.23442441178176,1.59760214177628,0.468503843739675
623,Aragonite,1.53,1.3957,3,388.76,67.53,1.711,1.5028,144.32,0.33,0.66,131.02,42.65,95.56,True,no,0.425267735404344,0.537077994910056,0.894213909994155,-0.111810259505712
624,Aragonite,2.88,1.9149,2,416.44,68.13,1.6636,1.5094,90.402,0.48,0.94,153.48,33.42,93.4,True,edge,1.05779029414785,0.50898392888662,1.73118538110123,0.548806365261235
625,Aragonite,1.53,1.3957,3,97.12,70.12,2.1778,2.4347,94.648,1.05,1.87,103.32,93.1,74.7,True,no,0.425267735404344,0.778315192929824,0.702543851593351,-0.353047457525479
626,Aragonite,0.9,1.0705,4,130.2,68.5,1.2526,1.3693,90,0.35,0.66,9.38,138.38,74.77,True,no,-0.105360515657826,0.225221391109175,0.718505508542232,-0.330581906767002
627,Aragonite,1.17,1.2205,6,133,68.54,1.5041,1.5187,62.935,0.28,0.56,103.83,81.09,61.02,True,no,0.157003748809665,0.408194712679031,0.777873811581677,-0.251190963869366
628,Aragonite,1.08,1.1726,4,142.5,68.67,1.3418,1.3093,52.762,1,1.34,121.28,109.31,148.87,True,no,0.0769610411361284,0.294011996146651,0.804888955134893,-0.217050955010522
629,Aragonite,0.9,1.0705,3,180,68.4,1.3311,1.5462,73.997,0.35,0.87,90.45,74.17,131.76,True,no,-0.105360515657826,0.286005668070836,0.676132521974307,-0.391366183728663
630,Aragonite,2.25,1.6926,3,204.44,70.12,2.0581,1.4786,73.355,0.38,0.94,143.91,50.01,107.17,True,no,0.810930216216329,0.721783227096277,1.09324133909917,0.0891469891200513
631,Aragonite,1.62,1.4362,4,233.22,69.67,2.134,2.2078,69.972,0.5,1.26,104.18,71.65,133.91,True,no,0.482426149244293,0.757998152879562,0.759137769447048,-0.275572003635269
632,Aragonite,3.24,2.0311,7,242.28,71.17,3.0723,2.288,104.9,0.78,2.04,123.38,103.26,128.86,True,no,1.17557332980424,1.12242646676736,1.05458451323113,0.0531468630368737
633,Aragonite,4.32,2.3453,4,285.6,72.94,3.6669,2.4446,94.664,0.72,1.79,173.73,75.98,86.14,True,no,1.46325540225602,1.29934661846919,1.17810684774605,0.163908783786829
634,Aragonite,6.03,2.7709,3,297.16,73.01,3.7828,1.8638,83.397,1,2.32,154.73,62.4,92.06,True,no,1.79674701073909,1.33046447615922,1.59405731204399,0.466282534579874
635,Aragonite,3.42,2.0867,5,348.13,71.11,3.3384,2.5594,47.868,0.49,0.77,44.03,49.05,153.72,True,no,1.22964055107451,1.20549165029521,1.02444284687275,0.0241489007793079
636,Aragonite,0.99,1.1227,1,386.18,68.64,1.511,1.8113,127.87,0.45,1.01,135.54,37.05,95.23,True,no,-0.0100503358535015,0.412771683290602,0.655195234943746,-0.422822019144104
637,Aragonite,1.53,1.3957,0,37,70,1.5859,1.291,90,0,0,137.23,52.47,54.79,True,no,0.425267735404344,0.461152069522418,0.964751875906425,-0.0358843341180741
638,Aragonite,0.99,1.1227,4,117.64,68.91,1.3364,1.4169,164.93,0.39,0.62,144.69,69.51,141.22,True,no,-0.0100503358535015,0.289979431500464,0.740796168811733,-0.300029767353966
639,Aragonite,2.43,1.759,5,152.78,72.74,2.4812,1.9898,103.73,0.41,1.21,157.22,55.1,144.18,True,no,0.887891257352457,0.908742314116825,0.979364823472513,-0.0208510567643682
640,Aragonite,3.51,2.114,6,196.28,72.18,2.7651,1.7108,77.189,0.51,1.09,66.32,122.39,134.57,True,no,1.25561603747777,1.01707680068559,1.26939351198872,0.238539236792183
641,Aragonite,3.69,2.1675,6,209.1,73.24,2.9125,1.8055,75.419,0.46,1.43,145.49,44.06,101.49,True,no,1.30562645805244,1.06901181889182,1.26695278969957,0.236614639160617
642,Aragonite,2.7,1.8541,4,217.67,72.17,2.6774,2.0852,79.259,0.42,0.95,31.9,124.62,104.72,True,no,0.993251773010283,0.98484617436966,1.00844102487488,0.00840559864062323
643,Aragonite,3.96,2.2454,7,227.27,71.16,2.9117,1.6815,148.83,0.59,1.13,157,48.61,100.22,True,no,1.37624402526639,1.06873710304929,1.36003022289384,0.3075069222171
644,Aragonite,2.79,1.8848,7,236.94,73.84,3.0522,2.6225,95.728,0.52,0.8,105.74,72.74,135.27,True,no,1.02604159583327,1.11586264207464,0.914094751326912,-0.089821046241363
645,Aragonite,2.07,1.6235,3,289.35,70.43,2.0826,1.6456,76.302,0.52,2.26,108.6,79.43,101.34,True,no,0.727548607277278,0.733617113113658,0.993949870354365,-0.00606850583638079
646,Aragonite,0.9,1.0705,2,300.7,69.6,1.0868,1.0308,63.435,0.29,1.13,168.43,171.14,103.32,True,no,-0.105360515657826,0.0832375985700556,0.828119249171881,-0.188598114227882
647,Aragonite,1.08,1.1726,1,340,70.08,2.6773,5.2128,35.907,0.52,1.51,5.02,153.52,160.65,True,no,0.0769610411361284,0.984808824004556,0.403391476487506,-0.907847782868428
648,Aragonite,1.44,1.3541,4,246.75,71.06,1.558,1.3239,8.0902,0.52,0.7,91.83,91.99,126.01,True,no,0.364643113587909,0.443402947448557,0.924261874197689,-0.0787598338606474
649,Aragonite,6.3,2.8322,3,307.51,75.21,3.7856,1.7865,91.557,0.62,2.21,41.65,153.91,116.3,True,no,1.84054963339749,1.33120439480193,1.66420118343195,0.509345238595556
650,Aragonite,1.08,1.1726,0,407.42,70.58,1.5018,1.6403,45,0.3,1.8,150.14,39.82,88.53,True,no,0.0769610411361284,0.406664388683647,0.719137035557331,-0.329703347547518
651,Aragonite,1.53,1.3957,2,112.29,70.88,2.0613,2.1811,172.15,0.65,1.38,147.5,90.62,164.67,True,no,0.425267735404344,0.723336851723003,0.742250036384806,-0.298069116318659
652,Aragonite,1.53,1.3957,5,114.41,73.18,1.7886,1.6421,47.208,0.36,0.79,169.52,36.13,154.08,True,no,0.425267735404344,0.581433190929944,0.855417645085542,-0.1561654555256
653,Aragonite,5.04,2.5332,5,127.71,73.79,2.6937,1.1307,92.371,0.64,2.39,42.2,152.08,108.51,True,no,1.61740608208328,0.990915713212736,1.87103240895423,0.626490368870542
654,Aragonite,1.26,1.2666,4,134.71,72.29,1.7106,1.824,100.32,0.31,0.77,132.2,58.34,150.11,True,no,0.231111720963387,0.536844186164544,0.736583654857945,-0.305732465201158
655,Aragonite,1.71,1.4755,4,137.47,73.11,2.1957,2.2143,98.803,0.46,0.73,100.63,93.76,161.76,True,no,0.536493370514568,0.786500902293154,0.778794917338434,-0.250007531778586
656,Aragonite,1.17,1.2205,2,161.23,71.69,1.5076,1.5258,50.725,0.35,0.88,1.57,123.22,85.39,True,no,0.157003748809665,0.410518982410843,0.776067922525869,-0.253515233601179
657,Aragonite,1.98,1.5878,3,178.09,73.45,2.3239,2.1422,96.925,0.48,0.85,118.29,75.1,134.62,True,no,0.683096844706444,0.843246808803983,0.852016007573476,-0.160149964097539
658,Aragonite,1.62,1.4362,5,233.56,73.78,2.1501,2.2413,59.217,0.73,1.15,59.13,117.32,130.37,True,no,0.482426149244293,0.765514352685846,0.753453327752198,-0.283088203441553
659,Aragonite,3.87,2.2198,5,258.95,75.16,3.5611,2.5737,105.75,0.44,0.7,98.87,86.82,79.32,True,no,1.35325450704169,1.27006948590079,1.08674286035214,0.0831850211409033
