Nr.	Phase	Area	d	l	Xcg	Ycg	Major	Aspect_ratio	Slope	GOS	MOS	Mean_E1	Mean_E2	Mean_E3	In_current_dataset	Border_grain
47	Aragonite	8.3607	3.2627	4	26.22	65.72	4.6271	2.0112	57.788	0.89	1.83	26.19	89.44	60.68	True	no
48	Aragonite	1.0571	1.1601	3	31.91	60.18	1.3674	1.3892	148.61	0.85	1.41	29.17	87.89	54.90	True	no
49	Aragonite	2.1142	1.6407	3	96.59	62.64	3.0451	3.4447	122.08	1.02	1.65	64.89	143.67	83.36	True	no
50	Aragonite	1.922	1.5643	2	99.35	61.40	1.9078	1.4873	131.02	0.63	1.40	8.14	54.73	24.58	True	no
51	Aragonite	15.184	4.3969	5	110.39	68.58	5.6871	1.673	31.215	1.80	3.63	11.45	53.78	20.52	True	no
52	Aragonite	2.4025	1.749	2	129.68	63.52	2.2422	1.6435	67.919	0.76	1.47	96.46	159.72	136.85	True	no
53	Aragonite	0.961	1.1062	4	4.70	61.80	1.4153	1.637	161.78	0.59	1.26	28.67	83.70	94.41	True	no
54	Aragonite	4.1323	2.2938	4	38.84	68.49	4.9784	4.7106	61.223	1.36	2.49	131.34	113.01	38.89	True	no
55	Aragonite	21.142	5.1883	8	54.18	72.80	8.692	2.8066	147.53	1.44	3.29	109.48	38.25	107.85	True	no
56	Aragonite	7.4958	3.0893	5	3.08	65.67	2.4185	1.2257	30.214	0.55	1.68	1.66	159.35	110.35	True	edge
57	Aragonite	0.961	1.1062	4	77.60	64.60	1.4967	1.8309	72.123	0.78	0.85	75.91	132.09	72.49	True	no
58	Aragonite	0.961	1.1062	3	88.60	64.10	1.3407	1.469	101.65	0.00	0.00	175.62	74.58	146.02	True	no
59	Aragonite	1.1532	1.2117	3	120.00	63.17	1.6994	1.9668	24.311	0.69	0.83	80.92	161.93	59.93	True	no
60	Aragonite	1.6337	1.4423	1	61.88	65.24	1.8761	1.6922	86.552	0.44	1.26	23.15	97.30	39.65	True	no
61	Aragonite	7.9763	3.1868	5	68.61	67.40	3.5817	1.2632	159.24	1.45	3.10	24.24	95.00	37.95	True	no
62	Aragonite	6.1504	2.7984	5	93.25	67.81	3.6631	1.7135	177.22	1.52	2.93	177.64	74.20	141.25	True	no
63	Aragonite	1.1532	1.2117	4	102.17	64.42	1.5322	1.5989	20.612	0.93	1.22	14.03	53.64	21.16	True	no
64	Aragonite	5.0933	2.5466	5	81.42	68.62	2.6355	1.0711	172.57	1.20	2.52	176.92	74.10	144.03	True	no
65	Aragonite	1.8259	1.5247	4	86.05	66.21	1.8076	1.4055	131.78	0.81	2.34	173.96	73.89	144.02	True	no
66	Aragonite	0.961	1.1062	2	105.90	65.00	1.4403	1.6954	20.505	0.58	1.47	80.00	161.87	58.44	True	no
67	Aragonite	9.2256	3.4273	6	119.06	71.06	5.9845	3.049	49.234	1.23	2.67	8.24	55.49	26.09	True	no
68	Aragonite	5.3816	2.6176	6	9.38	70.95	3.4581	1.7452	126.1	1.13	2.40	78.23	123.66	101.47	True	no
69	Aragonite	0.961	1.1062	3	11.70	67.50	1.4565	1.7339	127.53	0.84	1.64	105.18	128.13	54.35	True	no
70	Aragonite	2.1142	1.6407	3	127.59	68.91	1.871	1.3005	12.264	1.47	3.04	85.64	154.52	64.02	True	no
71	Aragonite	3.5557	2.1277	1	144.86	68.24	3.4462	2.6233	159.99	1.11	1.85	109.95	161.39	147.53	True	no
72	Aragonite	3.5557	2.1277	4	75.57	70.46	2.5858	1.4769	125.49	1.18	3.68	155.65	132.12	119.36	True	no
73	Aragonite	17.394	4.706	7	127.15	76.91	6.1919	1.7312	23.477	1.79	3.87	86.41	155.42	60.91	True	no
74	Aragonite	2.1142	1.6407	3	141.32	70.27	2.6011	2.5133	169.52	0.76	1.63	52.30	80.90	46.85	True	no
75	Aragonite	1.5376	1.3992	4	15.94	70.19	1.5832	1.2804	178.98	0.53	0.70	59.25	81.18	39.47	True	no
76	Aragonite	1.1532	1.2117	3	27.83	70.75	1.7129	1.9981	31.845	0.88	1.15	58.39	82.41	39.53	True	no
77	Aragonite	1.7298	1.4841	2	3.33	72.50	2.164	2.1262	73.337	0.81	2.07	74.37	121.72	178.12	True	no
78	Aragonite	9.8022	3.5328	9	93.59	74.74	5.2756	2.23	172.35	1.49	3.11	106.56	46.31	74.77	True	no
79	Aragonite	1.2493	1.2612	3	15.77	73.69	1.4482	1.3185	172.03	0.80	1.51	1.22	116.92	58.78	True	no
80	Aragonite	2.883	1.9159	5	31.13	76.47	2.7434	2.0503	102.72	0.37	1.03	178.53	63.65	40.92	True	no
81	Aragonite	0.961	1.1062	2	65.20	73.40	1.4288	1.6684	139.07	0.11	0.28	13.60	117.20	133.11	True	no
82	Aragonite	3.1713	2.0094	3	139.27	75.61	2.6222	1.7028	72.173	0.91	1.87	38.99	112.95	26.73	True	no
83	Aragonite	0.961	1.1062	3	143.20	73.70	1.3799	1.5562	140.88	0.32	0.81	43.85	106.66	19.29	True	no
84	Aragonite	4.6128	2.4235	5	14.56	77.98	3.3846	1.9505	26.011	0.62	1.44	139.97	94.89	125.69	True	no
85	Aragonite	3.0752	1.9788	2	36.56	77.66	3.2355	2.6736	65.178	0.77	1.53	92.06	64.51	40.91	True	no
86	Aragonite	2.0181	1.603	1	165.48	74.62	2.2869	2.0353	161.79	0.63	0.94	98.76	162.06	136.71	True	no
87	Aragonite	1.8259	1.5247	2	70.26	76.16	1.6783	1.2116	173.88	0.40	1.05	22.45	126.66	124.93	True	no
88	Aragonite	2.1142	1.6407	4	77.45	75.86	2.1709	1.7507	151.7	1.45	2.24	107.34	38.67	64.38	True	no
89	Aragonite	2.6908	1.851	2	146.79	76.75	2.0113	1.1807	120.5	0.54	1.65	46.38	109.54	20.24	True	no
90	Aragonite	1.5376	1.3992	2	156.69	75.75	1.7246	1.5192	132.45	0.22	0.29	153.33	50.67	166.23	True	no
91	Aragonite	2.7869	1.8837	1	21.69	77.66	2.0869	1.2274	0.19987	0.96	2.05	62.05	152.59	110.80	True	no
92	Aragonite	1.1532	1.2117	2	48.67	76.75	1.2981	1.1477	160.19	0.73	1.40	149.30	104.03	73.97	True	no
93	Aragonite	14.511	4.2984	8	144.30	82.83	6.0586	1.9867	18.038	1.70	4.20	42.77	110.40	21.99	True	no
94	Aragonite	8.2646	3.2439	7	70.03	81.87	4.3263	1.7787	21.285	1.64	3.30	105.68	32.06	58.18	True	no
95	Aragonite	2.7869	1.8837	4	86.69	79.97	3.0418	2.6076	129.27	1.01	1.84	70.01	77.29	108.31	True	no
96	Aragonite	1.2493	1.2612	3	104.92	77.62	1.6095	1.6286	150.33	0.72	1.61	107.01	50.23	75.63	True	no
97	Aragonite	1.5376	1.3992	3	154.38	78.69	1.5764	1.2694	78.156	1.22	2.07	25.49	47.53	23.11	True	no
98	Aragonite	1.1532	1.2117	2	164.08	76.92	1.7435	2.0702	162.01	0.16	0.35	171.08	162.47	55.95	True	no
99	Aragonite	1.7298	1.4841	3	5.89	79.00	1.7429	1.3792	65.561	0.79	1.11	81.27	28.78	93.40	True	no
100	Aragonite	4.5167	2.3981	7	85.87	82.77	4.6791	3.8072	134.83	1.35	2.32	11.84	100.27	109.84	True	no
101	Aragonite	0.961	1.1062	2	92.60	78.50	1.1951	1.1673	111.8	0.32	0.72	163.11	77.47	45.35	True	no
102	Aragonite	1.0571	1.1601	2	97.73	79.36	1.8287	2.4847	84.69	0.47	0.64	162.52	77.72	44.21	True	no
103	Aragonite	1.6337	1.4423	1	172.47	79.12	1.6302	1.2776	14.664	0.99	1.21	51.06	73.52	35.04	True	no
104	Aragonite	1.5376	1.3992	4	54.50	80.38	1.712	1.4972	35.426	0.49	0.88	178.79	139.56	122.68	True	no
105	Aragonite	7.0153	2.9887	8	78.19	85.26	4.1651	1.9422	93.11	0.99	2.25	83.30	57.66	26.09	True	no
106	Aragonite	1.2493	1.2612	4	90.38	80.23	1.6245	1.6591	124.55	1.39	3.20	12.50	100.08	110.08	True	no
107	Aragonite	2.4986	1.7836	5	110.08	80.85	2.0032	1.2614	146.51	1.04	1.59	106.84	52.45	77.99	True	no
108	Aragonite	1.6337	1.4423	4	158.76	79.94	1.7816	1.5259	82.42	0.52	1.30	53.58	104.63	22.71	True	no
109	Aragonite	4.2284	2.3203	1	2.09	81.36	1.7641	1.156	168.52	1.20	2.11	107.47	6.02	139.62	True	edge
110	Aragonite	3.5557	2.1277	3	26.62	83.51	2.76	1.6826	34.705	0.50	1.19	36.61	118.54	37.60	True	no
111	Aragonite	2.0181	1.603	2	43.90	81.71	2.0057	1.5655	62.122	0.67	0.99	42.22	53.11	19.85	True	no
112	Aragonite	1.4415	1.3548	3	50.33	80.00	1.8951	1.9568	11.599	0.58	0.98	42.01	79.77	33.76	True	no
113	Aragonite	2.1142	1.6407	5	103.50	81.55	2.187	1.7768	98.627	0.87	1.38	108.06	42.76	70.50	True	no
114	Aragonite	1.6337	1.4423	2	165.65	80.41	2.0397	2	165.96	0.49	0.60	62.88	72.72	84.81	True	no
115	Aragonite	4.4206	2.3724	3	176.09	82.43	2.945	1.541	15.008	2.03	3.94	133.86	112.72	163.81	True	no
116	Aragonite	2.3064	1.7137	3	18.38	82.92	2.0444	1.4232	174.66	0.43	0.70	101.47	54.07	113.77	True	no
117	Aragonite	3.4596	2.0988	4	163.06	83.33	2.4217	1.3314	164.16	1.73	2.80	26.33	45.85	32.47	True	no
118	Aragonite	2.0181	1.603	2	181.90	83.62	2.2558	1.9804	70.9	0.69	1.38	50.66	75.32	34.38	True	no
119	Aragonite	2.2103	1.6776	4	100.35	83.61	1.8666	1.2381	103.47	0.17	0.36	47.06	144.19	34.80	True	no
120	Aragonite	7.2075	3.0293	3	125.53	86.65	3.6283	1.4345	121.35	1.42	2.72	160.44	75.03	44.47	True	no
121	Aragonite	2.0181	1.603	1	186.24	83.81	2.1306	1.7666	101.95	0.31	0.73	63.92	165.11	101.69	True	no
122	Aragonite	5.5738	2.664	2	3.69	86.21	3.4887	3.43	40.971	1.96	4.80	59.12	33.58	126.27	True	edge
123	Aragonite	3.7479	2.1845	4	61.38	86.21	2.6113	1.4289	94.729	1.23	2.80	66.16	113.83	14.11	True	no
124	Aragonite	1.2493	1.2612	3	82.62	83.46	1.5429	1.4965	129.27	0.80	1.74	161.91	159.25	63.95	True	no
125	Aragonite	3.844	2.2123	7	92.63	87.85	3.6084	2.6603	88.177	0.62	1.73	46.16	144.09	33.97	True	no
126	Aragonite	2.4986	1.7836	5	49.81	85.12	2.1711	1.4817	165.5	0.75	2.15	60.86	112.89	19.51	True	no
127	Aragonite	1.5376	1.3992	3	54.88	84.31	1.649	1.3889	1.4998	0.88	1.51	41.84	52.29	22.65	True	no
128	Aragonite	1.0571	1.1601	2	95.73	85.18	1.9683	2.8784	75.748	0.33	1.81	107.31	71.21	54.22	True	no
129	Aragonite	2.4025	1.749	5	112.64	85.12	2.0277	1.3441	42.015	0.50	1.51	104.14	47.27	76.94	True	no
130	Aragonite	4.9972	2.5224	5	158.08	87.46	2.9895	1.4046	121.7	2.12	3.15	20.32	49.61	38.52	True	no
131	Aragonite	6.4387	2.8632	6	168.31	87.33	3.8668	1.8239	26.103	1.31	2.79	20.96	36.50	160.61	True	no
