Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
212	Aragonite	0.8748	1.0554	3	229.33	20.50	1.2309	1.3602	23.318	0.77	1.14	73.50	14.44	136.74	True	no
213	Aragonite	0.8748	1.0554	1	373.75	21.08	1.1598	1.2077	93.058	0.19	1.13	97.24	70.69	29.36	True	no
214	Aragonite	1.3122	1.2926	4	425.00	21.06	1.6266	1.5836	98.891	0.71	2.31	11.79	102.44	78.29	True	no
215	Aragonite	6.8526	2.9538	5	78.55	26.98	5.2524	3.162	40.031	1.39	2.80	63.70	122.31	8.55	True	no
216	Aragonite	1.0935	1.18	4	115.93	22.33	1.568	1.7658	111.09	1.05	1.68	35.98	90.79	24.43	True	no
217	Aragonite	1.7496	1.4925	4	148.83	23.04	1.6477	1.2187	67.47	1.07	1.55	41.23	53.70	21.68	True	no
218	Aragonite	0.729	0.96343	3	266.20	21.50	1.1274	1.3693	90	0.36	0.54	55.27	126.06	49.98	True	no
219	Aragonite	1.3851	1.328	3	269.42	22.47	1.3967	1.1062	168.84	0.69	1.15	143.33	137.73	115.48	True	no
220	Aragonite	2.1141	1.6407	3	298.07	22.93	2.182	1.7687	176.36	0.88	1.97	176.82	137.38	152.25	True	no
221	Aragonite	1.6767	1.4611	3	422.30	23.61	2.0504	1.9692	93.023	0.97	1.57	79.25	98.17	171.28	True	no
222	Aragonite	10.789	3.7064	9	83.54	30.69	7.5484	4.1477	35.975	0.76	2.14	16.85	12.02	41.50	True	no
223	Aragonite	2.4786	1.7765	5	169.94	23.18	2.5032	1.9855	176.51	0.54	1.09	52.81	115.34	14.52	True	no
224	Aragonite	1.3851	1.328	7	230.21	23.84	1.6378	1.521	49.656	0.53	1.01	34.72	74.97	169.77	True	no
225	Aragonite	1.0935	1.18	4	235.73	22.40	1.6145	1.8723	159.17	0.50	0.74	75.51	141.07	132.48	True	no
226	Aragonite	0.729	0.96343	3	356.30	22.30	1.0857	1.27	45	0.41	1.02	114.67	92.37	8.59	True	no
227	Aragonite	0.729	0.96343	1	369.30	22.30	1.0857	1.27	45	0.28	0.76	113.00	153.12	171.71	True	no
228	Aragonite	0.9477	1.0985	3	3.08	23.69	1.1816	1.1571	28.764	0.56	1.16	173.55	151.34	134.34	True	no
229	Aragonite	0.8019	1.0105	2	102.91	23.64	1.2297	1.4811	28.515	0.66	1.00	63.70	122.50	8.05	True	no
230	Aragonite	8.0919	3.2098	8	107.85	28.24	4.8151	2.2503	24.624	0.92	1.86	177.31	144.49	136.08	True	no
231	Aragonite	1.2393	1.2562	4	176.00	24.29	1.8966	2.2796	37.088	0.45	1.00	111.55	136.91	73.09	True	no
232	Aragonite	5.3946	2.6208	8	215.08	28.70	4.5375	2.9975	144.3	1.21	2.53	142.20	134.09	22.35	True	no
233	Aragonite	2.1141	1.6407	5	262.90	25.93	1.8004	1.2042	74.059	0.46	1.76	121.28	139.48	70.66	True	no
234	Aragonite	1.8954	1.5535	3	361.04	24.50	1.942	1.5627	121.7	0.61	0.97	103.41	30.50	18.50	True	no
235	Aragonite	1.7496	1.4925	4	8.21	27.08	2.6874	3.242	55.37	0.97	1.98	34.06	50.86	5.03	True	no
236	Aragonite	29.743	6.1539	7	6.52	38.25	6.812	2.4507	68.647	2.19	7.24	45.88	48.13	9.19	True	edge
237	Aragonite	3.9366	2.2388	4	23.28	30.26	5.7357	6.5635	46.469	1.37	2.74	75.70	164.18	29.49	True	no
238	Aragonite	1.0206	1.1399	4	104.64	25.07	2.1488	3.5531	36.918	0.99	2.84	113.49	170.85	59.64	True	no
239	Aragonite	1.2393	1.2562	4	117.71	26.00	1.7165	1.8673	61.177	0.46	1.05	9.55	45.20	33.70	True	no
240	Aragonite	3.8637	2.218	4	136.57	26.36	2.5193	1.2902	49.483	1.32	2.84	68.29	111.96	15.45	True	no
241	Aragonite	4.0095	2.2594	6	141.02	29.69	3.8663	2.9281	64.1	0.72	1.84	101.98	161.49	44.32	True	no
242	Aragonite	0.8019	1.0105	3	240.18	24.91	1.4823	2.1521	133.02	0.52	0.92	116.96	88.60	152.68	True	no
243	Aragonite	0.8019	1.0105	4	254.55	24.18	1.2398	1.5054	138.97	0.54	1.32	52.86	75.29	175.88	True	no
244	Aragonite	1.0935	1.18	4	284.20	24.07	1.6991	2.0735	0.38886	0.67	0.80	18.99	91.80	20.53	True	no
245	Aragonite	1.9683	1.5831	3	353.33	26.37	1.8753	1.4032	86.697	0.69	2.22	173.29	140.85	65.13	True	no
246	Aragonite	0.9477	1.0985	4	6.38	26.08	1.5585	2.0129	65.538	0.70	1.96	54.86	167.37	18.55	True	no
247	Aragonite	2.3328	1.7234	3	56.41	28.56	3.3723	3.8288	56.884	0.56	1.20	51.09	58.74	5.51	True	no
248	Aragonite	1.8954	1.5535	5	165.92	26.19	1.9195	1.5268	150.92	0.64	1.53	36.30	53.10	17.02	True	no
249	Aragonite	2.3328	1.7234	3	196.25	26.19	2.4037	1.9453	175.75	0.69	1.97	11.24	158.31	21.55	True	no
250	Aragonite	1.2393	1.2562	3	218.35	27.06	1.7206	1.8761	123.67	1.43	2.55	84.06	23.89	45.79	True	no
251	Aragonite	1.3122	1.2926	4	226.28	27.17	1.7733	1.8822	99.734	0.48	1.39	109.85	106.18	130.23	True	no
252	Aragonite	0.8748	1.0554	3	252.75	26.08	1.6053	2.3136	120.02	0.92	1.03	54.28	74.49	172.31	True	no
253	Aragonite	3.0618	1.9744	6	257.21	28.69	2.4328	1.5182	65.843	0.50	1.44	26.27	58.39	47.01	True	no
254	Aragonite	2.6973	1.8532	5	278.62	27.24	2.0242	1.193	143.26	1.34	2.42	173.86	135.05	147.92	True	no
255	Aragonite	3.7179	2.1757	6	285.84	28.04	3.6765	2.8553	34.638	0.54	1.17	55.37	148.45	43.49	True	no
256	Aragonite	2.187	1.6687	3	294.33	26.43	1.7922	1.1535	175.55	0.79	1.32	42.68	41.28	15.80	True	no
257	Aragonite	1.3122	1.2926	1	304.50	25.94	1.7101	1.7503	41.729	1.39	1.83	39.92	109.13	3.07	True	no
258	Aragonite	2.2599	1.6963	4	358.10	27.45	2.0989	1.531	117.89	0.76	2.11	88.50	31.66	20.87	True	no
259	Aragonite	3.5721	2.1326	6	505.31	27.63	2.5741	1.4568	42.992	1.25	2.43	160.05	119.67	125.08	True	no
260	Aragonite	22.089	5.3032	8	517.29	42.81	9.6956	3.3425	68.088	1.39	3.90	104.95	132.02	40.86	True	no
261	Aragonite	1.6038	1.429	3	96.95	28.55	2.2582	2.4974	68.271	0.54	1.89	49.82	60.29	10.58	True	no
262	Aragonite	1.0935	1.18	4	171.33	27.20	1.7136	2.1091	38.887	0.69	1.43	136.29	167.23	90.66	True	no
263	Aragonite	1.2393	1.2562	4	201.24	27.65	1.8272	2.1157	54.899	0.87	1.36	161.90	136.48	167.93	True	no
264	Aragonite	1.8225	1.5233	4	233.60	27.88	1.6695	1.2012	174.73	0.54	1.10	160.24	155.01	130.92	True	no
265	Aragonite	4.8843	2.4938	7	250.40	31.36	3.6837	2.1821	95.296	0.94	3.10	42.04	137.65	168.33	True	no
266	Aragonite	1.0206	1.1399	3	268.50	25.93	1.529	1.7991	7.5342	0.38	0.55	26.96	58.16	46.70	True	no
267	Aragonite	7.5087	3.092	6	512.98	33.97	4.5045	2.1224	82.17	1.04	2.36	104.95	133.35	35.45	True	no
268	Aragonite	4.2282	2.3202	3	2.24	28.86	2.0521	1.5645	67.52	0.76	1.66	33.93	51.36	5.63	True	edge
269	Aragonite	2.1141	1.6407	7	93.52	29.79	2.5125	2.3452	73.715	0.82	1.52	127.82	171.55	72.45	True	no
270	Aragonite	3.645	2.1543	4	245.56	32.56	4.0876	3.6002	92.54	1.08	2.12	83.03	12.52	145.01	True	no
271	Aragonite	1.2393	1.2562	1	465.82	28.47	1.5235	1.471	9.0021	0.52	1.28	17.15	87.40	158.88	True	no
272	Aragonite	0.8748	1.0554	3	510.08	28.17	1.3551	1.6485	99.417	0.38	0.76	67.96	38.85	128.43	True	no
273	Aragonite	8.748	3.3374	7	64.34	36.71	5.0548	2.2939	45.222	1.86	5.93	58.37	57.28	10.80	True	no
274	Aragonite	8.3835	3.2671	9	206.13	33.71	4.0067	1.504	13.163	0.90	2.99	135.06	129.42	122.98	True	no
275	Aragonite	0.8019	1.0105	4	229.36	28.64	1.2386	1.5025	59.714	0.51	0.70	12.66	35.19	67.32	True	no
276	Aragonite	13.924	4.2105	16	241.81	41.48	6.0962	2.0963	103.15	1.35	3.29	77.07	141.59	134.90	True	no
277	Aragonite	3.2805	2.0437	4	416.31	31.44	2.9087	2.0255	81.387	0.67	1.61	4.06	10.36	125.91	True	no
278	Aragonite	1.8954	1.5535	3	455.85	29.65	1.916	1.5211	59.186	0.98	2.27	87.56	57.37	147.57	True	no
279	Aragonite	1.5309	1.3961	1	477.33	29.14	1.8823	1.8178	142.69	0.65	1.61	17.63	88.19	157.84	True	no
280	Aragonite	4.6656	2.4373	2	549.39	33.39	3.3235	1.8594	89.531	0.79	2.47	102.31	134.14	39.41	True	no
281	Aragonite	2.4057	1.7502	3	124.52	30.97	1.8889	1.1648	64.289	0.64	1.46	8.23	45.53	34.06	True	no
282	Aragonite	1.5309	1.3961	3	163.76	29.95	1.463	1.0981	21.331	0.61	1.64	135.32	166.68	89.49	True	no
283	Aragonite	1.0206	1.1399	2	187.93	29.64	1.6371	2.0625	170.07	0.66	1.07	0.04	83.12	45.51	True	no
284	Aragonite	6.1965	2.8088	8	194.27	34.00	3.6782	1.7148	45.994	1.09	2.25	48.70	130.76	61.54	True	no
285	Aragonite	1.8225	1.5233	3	261.52	31.60	1.87	1.5069	77.366	0.56	1.24	69.83	106.32	40.57	True	no
286	Aragonite	0.729	0.96343	2	269.50	29.60	1.0835	1.2649	90	0.32	0.68	59.84	146.28	47.84	True	no
287	Aragonite	2.3328	1.7234	4	290.59	30.66	2.0338	1.3926	7.162	1.02	2.03	42.13	41.30	176.33	True	no
288	Aragonite	1.1664	1.2186	2	412.44	30.25	1.3636	1.252	62.01	0.41	0.66	15.16	29.20	112.10	True	no
289	Aragonite	2.1141	1.6407	3	130.28	32.72	1.9919	1.474	58.794	0.78	1.75	70.16	110.33	15.27	True	no
290	Aragonite	4.3011	2.3402	7	156.90	34.05	2.7363	1.3672	48.645	1.08	2.65	52.76	114.51	15.04	True	no
291	Aragonite	9.477	3.4737	7	172.52	32.88	5.9025	2.8873	5.4569	0.93	2.58	144.20	158.67	128.37	True	no
292	Aragonite	0.729	0.96343	0	400.50	30.50	1.1211	1.354	108.43	0.84	1.53	98.81	85.34	22.98	True	no
293	Aragonite	2.6244	1.828	6	420.72	33.33	2.6018	2.0258	84.214	0.85	1.32	107.34	107.53	0.71	True	no
294	Aragonite	0.729	0.96343	3	90.00	31.40	1.0333	1.1504	25.67	0.50	0.71	50.86	60.90	10.37	True	no
295	Aragonite	1.458	1.3625	3	236.95	31.70	1.5242	1.2514	153.75	0.73	2.04	148.09	42.74	138.36	True	no
296	Aragonite	1.0935	1.18	2	352.20	31.67	1.4246	1.4577	50.917	0.92	2.04	67.98	53.76	23.98	True	no
297	Aragonite	1.3851	1.328	0	378.63	32.00	1.4902	1.2593	57.467	0.76	1.38	115.22	27.10	23.80	True	no
298	Aragonite	1.5309	1.3961	6	133.86	34.14	2.2264	2.5431	56.893	1.12	1.91	45.73	50.81	20.02	True	no
299	Aragonite	3.2805	2.0437	7	183.40	35.84	3.0989	2.2992	50.809	0.64	1.41	29.14	127.86	23.06	True	no
300	Aragonite	1.0935	1.18	4	218.13	33.07	1.5213	1.6623	130.39	0.43	0.97	121.94	73.49	15.95	True	no
301	Aragonite	1.3122	1.2926	5	225.33	32.50	1.5581	1.453	172.2	0.80	2.02	86.04	22.91	45.60	True	no
302	Aragonite	0.729	0.96343	4	229.00	32.20	1.0835	1.2649	90	0.65	1.50	144.24	130.47	21.98	True	no
303	Aragonite	0.8748	1.0554	2	268.00	32.75	1.184	1.2587	23.424	0.82	1.09	40.57	158.90	100.98	True	no
304	Aragonite	4.5927	2.4182	4	274.37	35.19	3.718	2.364	37.292	0.99	1.69	43.21	106.33	176.30	True	no
305	Aragonite	5.103	2.549	5	282.44	35.79	4.0781	2.5596	22.714	1.49	2.64	37.86	105.40	176.21	True	no
306	Aragonite	1.0935	1.18	1	294.60	33.07	1.6239	1.894	53.113	0.67	1.25	26.26	158.14	169.88	True	no
307	Aragonite	0.8019	1.0105	2	358.00	32.00	1.2488	1.5275	180	0.22	0.24	138.26	153.71	32.63	True	no
308	Aragonite	0.8019	1.0105	4	424.09	32.36	1.2028	1.4169	105.07	0.36	0.78	134.40	112.71	26.36	True	no
309	Aragonite	0.8019	1.0105	4	426.91	32.36	1.2028	1.4169	74.929	0.39	0.54	174.99	75.07	51.77	True	no
310	Aragonite	1.6767	1.4611	5	505.35	33.04	1.8865	1.6671	14.705	0.64	1.21	66.21	38.14	130.61	True	no
311	Aragonite	0.8019	1.0105	5	95.64	33.82	1.3599	1.8113	37.875	0.77	1.97	14.09	30.81	35.13	True	no
312	Aragonite	0.8748	1.0554	3	101.83	33.75	1.3586	1.6572	133.72	0.69	1.25	16.01	29.41	34.09	True	no
313	Aragonite	0.8019	1.0105	3	108.73	33.45	1.0541	1.0882	20.593	0.80	1.63	63.60	137.37	36.52	True	no
314	Aragonite	1.0935	1.18	4	233.13	34.07	1.5213	1.6623	130.39	0.52	1.20	68.46	70.09	64.84	True	no
315	Aragonite	2.3328	1.7234	3	395.16	35.34	2.2153	1.6522	95.158	1.10	1.83	127.51	110.71	13.89	True	no
316	Aragonite	1.0206	1.1399	3	407.71	34.07	1.3846	1.4754	57.165	0.92	1.14	116.89	79.48	17.32	True	no
317	Aragonite	12.757	4.0303	8	445.74	41.26	5.429	1.8145	58.224	1.47	4.02	52.08	110.25	150.95	True	no
318	Aragonite	1.2393	1.2562	5	88.18	34.12	1.6244	1.6722	0.81829	0.61	1.92	62.65	123.74	10.81	True	no
319	Aragonite	1.3851	1.328	4	256.00	34.26	1.678	1.5966	19.445	0.96	1.61	138.78	139.43	83.29	True	no
320	Aragonite	1.3851	1.328	2	355.26	35.16	1.3969	1.1065	131.26	0.70	2.09	68.50	52.66	22.16	True	no
321	Aragonite	1.3122	1.2926	3	398.94	35.72	1.7209	1.7726	125.04	0.49	1.18	172.83	157.67	52.03	True	no
322	Aragonite	0.8019	1.0105	4	411.82	34.18	1.0297	1.0385	135	0.38	0.69	16.39	31.48	104.19	True	no
323	Aragonite	3.0618	1.9744	5	429.57	37.86	2.4566	1.548	76.239	0.67	1.24	32.44	50.89	67.73	True	no
324	Aragonite	0.8019	1.0105	2	526.36	35.00	1.3345	1.7442	59.305	0.37	0.41	150.69	149.24	99.52	True	no
325	Aragonite	0.729	0.96343	4	15.50	35.60	1.1477	1.419	35.355	0.77	1.74	43.36	49.60	8.77	True	no
326	Aragonite	11.883	3.8897	13	39.76	52.84	10.668	7.5228	58.603	1.47	3.01	89.75	173.11	36.80	True	no
327	Aragonite	1.458	1.3625	3	98.40	36.45	1.8243	1.7929	53.215	1.03	1.58	42.53	90.31	19.30	True	no
328	Aragonite	29.743	6.1539	19	89.67	47.41	9.3374	2.3023	37.586	2.07	4.42	8.38	32.32	38.19	True	no
329	Aragonite	1.3122	1.2926	2	121.78	36.56	1.7584	1.8507	52.772	0.82	1.31	94.15	153.17	63.68	True	no
330	Aragonite	3.645	2.1543	5	146.32	37.16	2.4903	1.3363	13.289	1.39	2.73	57.79	113.66	16.69	True	no
331	Aragonite	21.87	5.2769	9	522.15	52.97	10.469	3.9358	60.161	0.80	2.62	115.92	77.81	110.23	True	no
332	Aragonite	3.8637	2.218	5	76.25	41.08	3.3282	2.2517	60.962	0.53	1.72	62.00	126.45	9.84	True	no
333	Aragonite	0.9477	1.0985	5	90.85	36.15	1.7259	2.4687	17.483	0.81	1.85	15.50	29.42	31.87	True	no
334	Aragonite	5.2488	2.5851	5	215.76	39.44	2.7301	1.1153	164.15	0.83	1.68	2.00	96.55	40.31	True	no
335	Aragonite	19.683	5.0061	12	222.61	49.55	8.9724	3.2123	58.714	0.79	2.36	118.27	168.61	56.18	True	no
336	Aragonite	0.9477	1.0985	2	266.00	36.23	1.5124	1.8956	25.066	0.37	1.17	37.79	108.05	178.56	True	no
337	Aragonite	1.8954	1.5535	0	309.46	37.96	2.5819	2.7622	48.019	0.78	1.16	66.17	157.48	17.17	True	no
338	Aragonite	0.729	0.96343	2	391.00	36.20	1.0835	1.2649	90	0.27	0.46	122.47	117.77	22.81	True	no
339	Aragonite	1.9683	1.5831	4	403.56	38.74	1.9792	1.5631	118.42	0.43	1.07	113.15	48.88	8.93	True	no
340	Aragonite	0.729	0.96343	4	410.00	36.50	1.2312	1.633	116.57	0.47	0.74	14.17	22.38	102.71	True	no
341	Aragonite	2.4786	1.7765	5	424.68	37.79	2.0612	1.3463	69.532	0.70	1.19	30.69	23.14	92.23	True	no
342	Aragonite	2.1141	1.6407	4	497.93	37.69	3.6648	4.9896	26.26	0.70	1.32	86.32	31.34	112.53	True	no
343	Aragonite	8.748	3.3374	6	502.59	41.10	4.7114	1.9929	21.665	1.03	2.37	79.67	31.39	121.17	True	no
344	Aragonite	5.7591	2.7079	5	13.32	42.11	2.9491	1.1861	151.59	2.22	4.40	49.79	111.94	6.96	True	no
345	Aragonite	0.8019	1.0105	3	44.09	37.18	1.5219	2.2685	33.019	0.63	1.08	103.85	170.88	49.80	True	no
346	Aragonite	3.7908	2.197	5	82.40	39.98	3.3259	2.2917	40.151	0.49	1.72	70.00	149.75	32.12	True	no
347	Aragonite	1.6038	1.429	5	127.55	38.55	1.9709	1.9022	12.518	0.48	0.81	42.70	51.17	24.09	True	no
348	Aragonite	0.729	0.96343	3	186.30	37.50	1.2686	1.7339	52.466	0.47	1.47	6.24	68.08	18.90	True	no
349	Aragonite	0.8748	1.0554	4	221.92	37.08	1.1411	1.1691	178.81	0.60	0.95	108.93	170.90	49.62	True	no
350	Aragonite	1.8954	1.5535	4	234.38	39.35	1.9281	1.5404	78.165	0.91	1.82	124.13	102.57	58.39	True	no
351	Aragonite	1.0206	1.1399	4	418.00	38.00	1.3265	1.354	90	0.40	1.11	7.41	47.64	79.84	True	no
352	Aragonite	2.0412	1.6121	1	535.18	39.82	2.0252	1.5782	103.61	1.04	1.64	116.83	90.94	111.42	True	no
353	Aragonite	1.5309	1.3961	5	39.48	38.86	1.7342	1.5429	33.254	0.68	1.09	45.09	50.86	18.07	True	no
354	Aragonite	5.1759	2.5671	5	139.93	41.06	3.1251	1.482	160.56	1.65	4.22	132.67	163.40	81.13	True	no
355	Aragonite	0.8019	1.0105	3	152.36	38.64	1.2386	1.5025	30.286	0.33	1.45	145.04	166.42	96.44	True	no
356	Aragonite	0.8748	1.0554	3	160.25	38.58	1.2081	1.3103	57.933	0.77	1.28	144.42	156.63	126.12	True	no
357	Aragonite	3.0618	1.9744	5	255.19	39.55	2.5458	1.6625	155.2	0.60	1.16	147.18	23.54	69.01	True	no
358	Aragonite	1.5309	1.3961	4	266.81	39.29	1.9254	1.9018	32.196	0.73	1.34	49.48	58.31	155.03	True	no
359	Aragonite	1.0206	1.1399	5	407.71	38.86	1.4502	1.6185	102.39	1.08	1.57	6.73	31.86	100.51	True	no
360	Aragonite	3.7908	2.197	5	19.52	44.96	5.173	5.5443	43.046	0.98	2.57	53.98	166.22	6.63	True	no
361	Aragonite	0.8748	1.0554	4	33.92	39.33	1.4982	2.0151	172.31	0.60	1.18	65.29	164.08	24.30	True	no
362	Aragonite	5.7591	2.7079	7	48.73	46.32	5.2174	3.7122	50.569	0.80	1.99	45.56	58.39	9.30	True	no
363	Aragonite	11.591	3.8416	9	59.72	51.81	8.5182	4.9166	57.209	0.80	2.33	56.83	57.66	6.33	True	no
364	Aragonite	2.6244	1.828	4	133.28	41.61	2.2804	1.5562	98.848	0.72	1.11	138.83	153.32	121.51	True	no
365	Aragonite	2.1141	1.6407	4	163.38	41.34	1.8179	1.2277	67.601	0.77	1.56	31.27	128.02	23.94	True	no
366	Aragonite	2.4057	1.7502	4	169.97	41.03	2.1454	1.5026	153.72	0.55	0.93	33.22	139.43	27.50	True	no
367	Aragonite	2.0412	1.6121	2	176.57	40.50	1.8748	1.3524	114.89	0.73	2.05	2.73	69.49	21.31	True	no
368	Aragonite	2.4057	1.7502	4	196.70	40.24	2.0217	1.3344	28.09	0.68	1.95	1.98	97.51	41.11	True	no
369	Aragonite	7.8003	3.1515	5	209.30	44.93	3.6371	1.3319	107.11	0.89	1.92	61.29	137.53	72.15	True	no
370	Aragonite	2.2599	1.6963	1	285.19	41.29	2.1457	1.6	39.153	1.26	2.50	170.26	156.20	133.63	True	no
371	Aragonite	1.9683	1.5831	1	389.59	40.59	1.943	1.5064	127.84	0.36	2.01	140.31	143.71	8.68	True	no
372	Aragonite	3.5721	2.1326	5	400.37	43.29	3.2386	2.3062	127.24	0.46	1.28	139.66	144.21	18.66	True	no
373	Aragonite	0.8748	1.0554	4	155.67	39.83	1.7105	2.6267	13.116	0.69	1.17	30.21	129.05	24.88	True	no
374	Aragonite	3.5721	2.1326	7	251.16	43.43	2.7941	1.7165	124.05	0.74	1.84	139.20	39.59	17.16	True	no
375	Aragonite	1.0935	1.18	3	261.07	40.87	1.4123	1.4327	81.87	0.33	0.63	28.06	105.94	157.67	True	no
376	Aragonite	2.7702	1.8781	2	275.89	42.16	2.2253	1.4039	0.24973	0.79	1.16	61.08	138.60	35.75	True	no
377	Aragonite	0.8748	1.0554	1	323.17	40.17	1.301	1.5196	1.907	0.05	0.30	102.40	162.76	34.93	True	no
378	Aragonite	1.1664	1.2186	0	378.69	40.88	1.2674	1.0817	150.77	0.32	1.46	136.65	36.77	163.64	True	no
379	Aragonite	0.8748	1.0554	4	409.75	41.50	1.4408	1.8637	74.305	0.44	1.26	104.75	58.60	20.49	True	no
380	Aragonite	0.8748	1.0554	1	413.83	41.50	1.498	2.0147	90	0.48	1.09	79.51	74.84	45.68	True	no
381	Aragonite	1.6767	1.4611	5	421.48	42.13	2.2024	2.2722	116	0.60	1.33	119.38	86.72	23.13	True	no
382	Aragonite	2.0412	1.6121	4	32.71	42.93	1.8774	1.3562	65.006	0.70	1.59	36.48	48.21	8.51	True	no
383	Aragonite	1.5309	1.3961	3	124.48	42.10	2.6114	3.4986	22.242	0.51	1.48	107.87	156.70	52.21	True	no
384	Aragonite	4.0095	2.2594	6	176.44	45.78	2.5536	1.2773	39.246	1.26	2.62	63.36	132.88	75.67	True	no
385	Aragonite	4.5198	2.3989	6	182.73	46.19	3.5291	2.1642	75.411	0.67	1.43	142.57	119.03	127.59	True	no
386	Aragonite	0.8748	1.0554	4	191.42	41.08	1.3684	1.6811	6.6424	0.47	0.85	61.15	136.94	71.33	True	no
387	Aragonite	12.247	3.9489	7	197.88	48.23	4.5912	1.3518	8.4581	1.48	3.81	143.82	120.41	130.52	True	no
388	Aragonite	1.3122	1.2926	1	241.11	42.78	1.7981	1.9353	117.68	0.51	1.17	147.57	41.69	139.01	True	no
389	Aragonite	1.1664	1.2186	2	294.81	41.31	2.0719	2.8906	17.991	0.91	1.13	166.59	60.30	112.00	True	no
390	Aragonite	0.8019	1.0105	0	303.45	41.73	1.0541	1.0882	69.407	0.00	0.00	25.41	33.32	36.68	True	no
391	Aragonite	3.0618	1.9744	4	436.74	44.50	2.6127	1.751	96.564	0.67	1.34	34.66	92.42	96.39	True	no
392	Aragonite	5.832	2.725	6	482.25	43.11	4.9872	3.3496	12.321	1.42	4.01	27.68	79.82	151.27	True	no
393	Aragonite	8.1648	3.2242	11	28.62	54.63	9.6245	8.9105	53.423	0.84	2.23	103.38	171.15	49.02	True	no
394	Aragonite	1.8225	1.5233	3	104.80	43.32	1.6786	1.2142	178.33	0.58	1.27	60.09	140.15	26.17	True	no
395	Aragonite	1.0206	1.1399	5	110.50	43.36	1.441	1.598	124.57	0.61	1.36	175.66	142.81	137.87	True	no
396	Aragonite	0.729	0.96343	2	117.40	41.90	1.2847	1.7781	9.3078	1.19	2.45	154.97	145.18	134.12	True	no
397	Aragonite	2.916	1.9269	6	126.82	45.25	2.2653	1.3821	19.21	0.73	2.01	137.58	152.64	120.42	True	no
398	Aragonite	2.916	1.9269	5	152.07	44.05	2.2032	1.3074	22.896	0.74	1.31	108.33	152.41	98.26	True	no
399	Aragonite	1.0935	1.18	2	224.47	43.00	1.4665	1.5447	14.71	0.47	0.85	56.92	57.36	11.54	True	no
400	Aragonite	1.6767	1.4611	4	418.39	44.09	2.2447	2.3602	124.29	0.90	1.78	155.42	142.77	40.36	True	no
401	Aragonite	4.2282	2.3202	6	432.02	46.93	3.0355	1.7115	110.91	0.53	1.44	58.33	121.61	19.85	True	no
402	Aragonite	1.6038	1.429	3	41.14	44.68	2.6758	3.5063	39.681	0.86	1.18	50.46	58.79	6.50	True	no
403	Aragonite	2.6244	1.828	7	117.50	44.72	3.2512	3.1633	162.54	0.75	1.18	9.84	79.58	24.42	True	no
404	Aragonite	0.8748	1.0554	3	187.33	43.08	1.1749	1.2393	34.722	0.35	0.71	3.32	97.40	43.96	True	no
405	Aragonite	1.7496	1.4925	5	218.50	45.88	2.5898	3.0109	59.667	0.64	1.92	70.11	119.75	11.01	True	no
406	Aragonite	4.1553	2.3002	6	260.23	45.46	2.8302	1.5139	12.812	0.72	1.51	152.29	150.09	118.42	True	no
407	Aragonite	0.729	0.96343	2	296.10	43.10	1.36	1.9927	29.767	0.24	0.30	140.59	93.07	41.79	True	no
408	Aragonite	0.9477	1.0985	2	322.69	42.92	1.3809	1.5804	10.643	0.20	1.33	67.90	99.65	12.50	True	no
409	Aragonite	0.9477	1.0985	4	406.69	43.54	1.2248	1.2432	168.69	0.45	0.81	121.81	89.50	5.02	True	no
410	Aragonite	1.1664	1.2186	4	427.06	44.50	1.9415	2.5381	107.33	0.79	1.30	39.09	60.85	18.88	True	no
411	Aragonite	1.0935	1.18	4	492.40	44.93	1.6954	2.0645	53.327	0.97	1.42	28.85	80.93	153.93	True	no
412	Aragonite	1.6767	1.4611	1	545.00	45.65	2.8333	3.7601	111.59	1.24	1.88	147.46	148.14	21.78	True	no
413	Aragonite	0.729	0.96343	2	69.50	44.00	1.2312	1.633	26.565	0.48	0.93	63.04	126.97	10.16	True	no
414	Aragonite	3.4263	2.0887	6	68.87	47.68	2.8813	1.903	41.975	0.68	1.17	21.64	12.46	35.52	True	no
415	Aragonite	1.0935	1.18	4	146.60	44.27	1.4094	1.4268	19.761	0.32	1.01	143.21	153.99	126.76	True	no
416	Aragonite	1.458	1.3625	5	167.45	44.85	1.6809	1.5221	173.36	1.38	3.35	140.56	113.90	122.90	True	no
417	Aragonite	2.187	1.6687	4	188.37	46.43	2.9185	3.059	47.634	1.41	2.37	62.73	134.40	74.86	True	no
418	Aragonite	2.0412	1.6121	4	232.18	46.21	2.5233	2.45	42.676	0.58	1.64	68.64	68.81	61.14	True	no
419	Aragonite	1.3122	1.2926	3	291.56	44.94	1.7219	1.7746	125.68	0.61	1.44	76.22	116.59	15.94	True	no
420	Aragonite	2.4057	1.7502	4	318.00	47.48	2.723	2.4208	80.706	0.90	2.42	70.78	160.95	3.81	True	no
421	Aragonite	0.8019	1.0105	0	359.36	44.64	1.1797	1.3631	115.41	0.69	1.20	153.31	163.73	65.40	True	no
422	Aragonite	15.528	4.4464	8	459.18	49.08	7.7734	3.0563	9.6877	2.04	4.44	24.36	78.93	157.10	True	no
423	Aragonite	1.9683	1.5831	2	529.52	48.37	3.6005	5.1727	70.863	0.89	2.08	0.12	107.77	82.32	True	no
