Nr.,Phase,Area,d,l,Xcg,Ycg,Major,Aspect_ratio,Slope,GOS,MOS,Mean_E1,Mean_E2,Mean_E3,In_current_dataset,Border_grain,Log_Area,Log_Major,Minor,Log_Minor
578,Aragonite,5.1759,2.5671,4,289.94,94.18,4.2631,2.7577,49.585,1.66,2.76,108.58,127.06,54.54,True,no,1.64401323707379,1.44999659516687,1.21411648800169,0.194016641906919
579,Aragonite,2.4057,1.7502,2,336,89.76,1.8783,1.1519,165.66,0.62,1.28,90.07,28.59,137.72,True,no,0.877840921498956,0.630367112437237,1.28078581696215,0.247473809061718
580,Aragonite,0.8748,1.0554,4,363.92,89.08,1.5185,2.0702,107.99,0.68,1.1,167.09,105.26,75.13,True,no,-0.133759990179524,0.417723005503666,0.576094830424761,-0.551482995683191
581,Aragonite,4.8114,2.4751,8,390.94,92.56,3.6687,2.1971,46.559,0.88,2.4,124.51,12.41,91.05,True,no,1.5709881020589,1.2998373758813,1.31147272875951,0.271150726177604
582,Aragonite,3.3534,2.0663,4,436.07,91.7,2.7804,1.8106,109.32,0.7,1.8,18.73,154.24,108.98,True,no,1.20997475652157,1.02259480224419,1.20608545533017,0.187379954277377
583,Aragonite,6.9984,2.9851,8,540,91.36,4.4839,2.2563,4.4974,0.74,1.55,2.03,123.69,115.16,True,no,1.94568155150031,1.50049320344473,1.56078413880773,0.445188348055584
584,Aragonite,0.729,0.96343,2,552,88.5,1.1683,1.4706,161.99,0.53,1.28,14.6,57.7,157.5,True,no,-0.316081546973479,0.155549700740966,0.623983565864932,-0.471631247714445
585,Aragonite,5.7591,2.7079,7,226.1,96.2,4.7065,3.0209,67.176,0.93,2.4,96.27,111.77,162.32,True,no,1.7507812124995,1.54894453200514,1.22364814618081,0.201836680494359
586,Aragonite,7.5087,3.092,3,265.19,95.16,3.6533,1.396,86.058,0.87,3.36,133.1,51.32,14.64,True,no,2.01606234826211,1.29563086872254,2.05531984780883,0.720431479539567
587,Aragonite,0.8748,1.0554,4,362.25,90.83,1.6635,2.4844,109.22,0.68,1.21,53.84,69.59,81.26,True,no,-0.133759990179524,0.508923816476394,0.525879170423805,-0.642683806655919
588,Aragonite,2.4786,1.7765,4,379.24,90.82,2.0864,1.3793,30.624,0.52,1.46,45.44,54.03,164.87,True,no,0.907693884648637,0.735440092750197,1.18797929447853,0.17225379189844
589,Aragonite,2.187,1.6687,4,384.97,90.73,1.9984,1.4342,74.71,1.1,2.66,141.02,130.42,101.67,True,no,0.782530741694631,0.692346860389176,1.09437550040032,0.0901838813054545
590,Aragonite,0.729,0.96343,3,420.5,90.2,1.1946,1.5375,104.7,0.46,0.88,156.62,53.25,158.61,True,no,-0.316081546973479,0.177811401316069,0.610246107483676,-0.493892948289548
591,Aragonite,1.3122,1.2926,5,501,89.56,1.6982,1.726,151.04,0.48,1.35,162.75,61.61,14.56,True,no,0.27170511792864,0.529568866583126,0.772700506418561,-0.257863748654486
592,Aragonite,1.2393,1.2562,6,524.53,89.76,2.3454,3.4862,18.118,0.89,1.64,174.41,113.1,12.02,True,no,0.214546704088692,0.852455963044827,0.528396009209516,-0.637909258956136
593,Aragonite,1.9683,1.5831,2,561.15,89.78,2.1156,1.786,5.968,0.66,1.58,14.5,57.3,157.78,True,no,0.677170226036804,0.749338460209688,0.930374361883154,-0.0721682341728835
594,Aragonite,1.8225,1.5233,6,222.24,91.96,1.7562,1.3291,122.45,0.71,1.35,66.62,147.65,134.83,True,no,0.600209184900676,0.563152383943758,1.03775196446874,0.0370568009569181
595,Aragonite,3.2076,2.0209,5,315.18,93.68,2.727,1.8209,129.58,0.84,1.52,132.39,134.07,162.32,True,no,1.16552299395074,1.00320210386345,1.17623762376238,0.162320890087285
596,Aragonite,4.8843,2.4938,4,321.66,93.15,3.4027,1.8618,153.57,0.52,1.24,149.22,72.23,168,True,no,1.58602597942344,1.22456923412459,1.43541893202457,0.361456745298855
597,Aragonite,1.6767,1.4611,5,348.52,90.78,1.6412,1.2618,3.9947,0.55,1.09,148.33,40.61,99.29,True,no,0.516827575961625,0.495427681585894,1.02163051425786,0.0213998943757311
598,Aragonite,2.9889,1.9508,7,365.61,93.15,3.1609,2.6255,48.388,1.19,2.71,76.56,24.46,146.53,True,no,1.09490542673678,1.1508567971747,0.945585118162549,-0.0559513704379149
599,Aragonite,1.2393,1.2562,5,428.59,92.06,1.7046,1.8415,81.711,0.66,1.26,9.47,141.34,84.57,True,no,0.214546704088692,0.53333047910606,0.727032734952482,-0.318783775017369
600,Aragonite,4.7385,2.4563,5,485.23,96.74,3.7003,2.2695,96.149,0.94,1.76,30.03,123.41,136.01,True,no,1.55572062992811,1.30841389744437,1.28057184552604,0.247306732483746
601,Aragonite,4.4469,2.3795,6,496.44,93.41,2.5049,1.1082,79.831,0.91,2.52,161.38,123.78,33.83,True,no,1.49220722420579,0.918248813580317,1.77528045031738,0.57395841062547
602,Aragonite,3.7908,2.197,4,512.81,92.27,3.3069,2.2656,174.38,0.89,1.82,163.59,62.07,13.04,True,no,1.3325770786139,1.19601119465524,1.14633040007258,0.13656588395866
603,Aragonite,1.3122,1.2926,5,530.06,90.83,1.3825,1.144,43.341,0.59,1.98,158.83,64.17,19.05,True,no,0.27170511792864,0.323893454414353,0.949150090415913,-0.0521883364857128
604,Aragonite,1.458,1.3625,3,574.65,91.1,1.6173,1.409,140.74,0.5,1.05,127.5,144.94,116.61,True,no,0.377065633586466,0.480758092143596,0.901502504173623,-0.103692458557129
605,Aragonite,6.3423,2.8417,7,581.41,93.84,3.3489,1.3889,89.862,1.83,3.78,96.34,78.53,22.28,True,no,1.84724147868706,1.20863193370666,1.89384574039237,0.6386095449804
606,Aragonite,8.019,3.1953,3,591.76,95.33,2.5693,1.2931,99.787,0.72,1.46,93.05,106.08,65.08,True,edge,2.08181372582489,0.943633488265863,3.12108356361655,1.13818023755903
607,Aragonite,0.8019,1.0105,3,217.36,92.18,1.5364,2.3121,60.233,0.85,1.45,129.53,41.51,146.23,True,no,-0.220771367169154,0.429442017489613,0.521934392085394,-0.650213384658767
608,Aragonite,2.9889,1.9508,5,358.9,94.05,2.2762,1.3615,91.423,0.69,1.33,148.02,40.26,98.76,True,no,1.09490542673678,0.822507385865652,1.31310956857921,0.272398040871131
609,Aragonite,3.3534,2.0663,4,396.52,94.15,3.1657,2.3471,38.392,0.92,1.89,31.17,116.11,167.4,True,no,1.20997475652157,1.15237420017821,1.05929178380769,0.0576005563433618
610,Aragonite,9.3312,3.4469,11,462.61,105.05,5.5499,2.5925,92.421,1.1,2.69,69.67,93.69,1.83,True,no,2.23336362395209,1.713779909578,1.68132759148814,0.519583714374094
611,Aragonite,0.8019,1.0105,2,568.45,91.82,1.2398,1.5054,138.97,0.48,0.91,41.8,134.83,44.7,True,no,-0.220771367169154,0.214950076285682,0.646797870624294,-0.435721443454836
612,Aragonite,3.3534,2.0663,5,415.65,93.96,3.009,2.1206,18.157,1.49,2.79,158.28,135.18,153.85,True,no,1.20997475652157,1.10160779764791,1.11445663010967,0.108366958873662
613,Aragonite,0.8748,1.0554,3,425.42,93.42,1.2781,1.4666,95.194,0.56,1.01,84.93,114.28,136.43,True,no,-0.133759990179524,0.245374600155532,0.684453485642751,-0.379134590335056
614,Aragonite,2.187,1.6687,4,466.27,95.07,2.2464,1.8122,73.051,0.56,1.1,80.73,144.53,20.75,True,no,0.782530741694631,0.809328934849355,0.973557692307692,-0.0267981931547242
615,Aragonite,1.2393,1.2562,4,526.06,92.82,1.6441,1.713,59.888,1.01,1.5,76.31,14.88,92.62,True,no,0.214546704088692,0.497193122034694,0.753786266042212,-0.282646417946003
616,Aragonite,1.8954,1.5535,5,550.27,93.69,1.9516,1.5783,62.425,0.42,0.92,77.04,79.72,169.85,True,no,0.639429898053957,0.668649548959545,0.971203115392498,-0.0292196509055876
617,Aragonite,1.5309,1.3961,2,278.43,93.95,1.615,1.3382,3.7012,0.45,1.25,8.78,80.22,165.94,True,no,0.425855797755898,0.47933495667462,0.947925696594427,-0.0534791589187215
618,Aragonite,1.458,1.3625,4,344.75,94.05,1.4453,1.1252,49.545,0.62,0.75,46.82,115.34,136.45,True,no,0.377065633586466,0.368316912472659,1.00878710302359,0.00874872111380722
619,Aragonite,1.8954,1.5535,5,448.77,96.04,2.0695,1.7747,78.084,0.78,1.3,71.23,106.24,141.59,True,no,0.639429898053957,0.72730703220665,0.915873399371829,-0.0878771341526927
620,Aragonite,1.0206,1.1399,1,472.57,95,1.7571,2.376,115.82,0.42,0.64,67.24,82.93,142.93,True,no,0.020390689647734,0.563664722781709,0.580843435205737,-0.543274033133975
621,Aragonite,5.5404,2.656,6,505.03,96.53,2.7338,1.0594,7.4515,0.8,1.79,51.64,71.75,136.58,True,no,1.71206670031881,1.00569258273642,2.02662959982442,0.706374117582391
622,Aragonite,1.8954,1.5535,5,521.42,94.23,1.9751,1.6164,44.066,0.97,1.83,179.27,124.53,15.55,True,no,0.639429898053957,0.680619029982675,0.9596476127791,-0.0411891319287176
623,Aragonite,1.458,1.3625,4,563.75,94.8,2.0206,2.1992,105.76,0.61,1.45,163.17,51.23,109.47,True,no,0.377065633586466,0.703394497011495,0.721567851133327,-0.326328863425028
624,Aragonite,0.8019,1.0105,4,309.45,94.18,1.2398,1.5054,41.028,0.08,0.43,18.02,144.84,142.01,True,no,-0.220771367169154,0.214950076285682,0.646797870624294,-0.435721443454836
625,Aragonite,6.7797,2.9381,7,347.8,100.29,4.1747,2.019,74.09,0.95,2.02,63.09,49.27,21.52,True,no,1.91393285318573,1.42904249943361,1.62399693391142,0.484890353752124
626,Aragonite,4.8114,2.4751,7,377.05,96.53,3.815,2.3758,3.6015,0.87,1.79,75.02,121.58,57.7,True,no,1.5709881020589,1.33894066473642,1.26117955439056,0.232047437322481
627,Aragonite,1.6038,1.429,4,401.95,95.5,1.4909,1.0886,39.131,0.78,1.29,36.64,75.51,8.48,True,no,0.472375813390791,0.399379964452216,1.07572607150044,0.0729958489385749
628,Aragonite,4.8843,2.4938,8,429.91,100.3,3.6067,2.0917,54.088,0.9,2.08,79.32,123.38,135.8,True,no,1.58602597942344,1.28279322685169,1.35422962819198,0.303232752571746
629,Aragonite,0.8748,1.0554,3,459.08,94.83,1.3551,1.6485,80.583,0.66,0.96,49.63,101.63,165.02,True,no,-0.133759990179524,0.303875252346531,0.645561213194598,-0.437635242526055
630,Aragonite,2.4786,1.7765,5,529.24,95.97,2.5356,2.0373,14.123,0.61,2.12,160.97,64.36,17.29,True,no,0.907693884648637,0.930430295427874,0.977520113582584,-0.0227364107792374
631,Aragonite,1.9683,1.5831,5,557.44,95.3,1.8795,1.4096,156.61,0.93,1.7,4.34,56.01,165.46,True,no,0.677170226036804,0.631005784022096,1.04724660814046,0.0461644420147087
632,Aragonite,3.2805,2.0437,6,568.16,97.82,2.8325,1.9208,112.49,0.82,1.93,126.97,145.95,115.05,True,no,1.1879958498028,1.04115971392002,1.15816416593116,0.146836135882771
633,Aragonite,3.4263,2.0887,6,573.6,96.11,2.4152,1.3371,147.12,0.78,1.89,46.26,119.95,105.71,True,no,1.23148096174253,0.881782099410492,1.41864027823783,0.349698862332042
634,Aragonite,3.1347,1.9978,7,410.6,98.84,3.4191,2.9291,121.48,0.85,1.34,44.38,174.47,101.54,True,no,1.14253347572604,1.22937735854766,0.916820215846275,-0.0868438828216243
635,Aragonite,4.1553,2.3002,10,437.26,100.35,3.4652,2.2696,64.726,0.96,2.12,76.59,146.92,169.81,True,no,1.42438462786703,1.24277035103385,1.19915156412328,0.181614276833177
636,Aragonite,2.4786,1.7765,3,540.29,97.5,2.0843,1.3765,96.627,0.55,1.14,18.12,122.56,89.84,True,no,0.907693884648637,0.734433067465488,1.18917622223288,0.173260817183149
637,Aragonite,5.2488,2.5851,9,543.89,102.07,4.122,2.5424,85.575,0.97,1.97,61.98,142,163.93,True,no,1.65799947904853,1.41633848246827,1.27336244541485,0.241660996580264
638,Aragonite,1.458,1.3625,5,552.35,97.4,1.7901,1.7261,60.741,1.03,2.15,104.52,17.99,148.74,True,no,0.377065633586466,0.582271484214009,0.81447963800905,-0.205205850627542
639,Aragonite,2.3328,1.7234,4,208.44,99.34,2.8683,2.7699,67.473,0.75,1.34,59.29,88.57,31.06,True,no,0.847069262832202,1.05371951977737,0.813304047693756,-0.206650256945171
640,Aragonite,1.0935,1.18,3,218.93,97.07,1.7416,2.1786,112.59,0.87,1.85,53.54,93.62,35.55,True,no,0.0893835611346854,0.554804230938201,0.62787092328893,-0.465420669803515
641,Aragonite,1.0206,1.1399,3,221.79,97.21,1.589,1.943,83.953,0.65,0.89,65.86,146.9,137.92,True,no,0.020390689647734,0.463104887554579,0.642290748898678,-0.442714197906845
642,Aragonite,0.729,0.96343,3,246.3,96.7,1.0857,1.27,135,0.21,1.06,136.45,50.77,11.29,True,no,-0.316081546973479,0.0822249402556695,0.671456203371097,-0.398306487229148
643,Aragonite,2.9889,1.9508,6,304.1,98.68,2.4623,1.5932,45.712,1.16,2.51,52.57,87.21,157.83,True,no,1.09490542673678,0.901095872491613,1.21386508548918,0.193809554245171
644,Aragonite,2.0412,1.6121,2,419.39,96.89,1.9359,1.4421,7.1018,0.56,1.25,128.05,132.03,51.1,True,no,0.713537870207679,0.660572334627767,1.05439330543933,0.0529655355799125
645,Aragonite,0.9477,1.0985,3,429.38,96.92,1.3034,1.4079,118.15,0.69,1.75,171.05,38.41,110.87,True,no,-0.0537172825059879,0.264976234916143,0.727098358140249,-0.318693517422131
646,Aragonite,5.832,2.725,5,455.88,102.46,4.3891,2.5944,87.162,1.09,3.98,97.96,164.3,29.81,True,no,1.76335999470636,1.47912419467985,1.32874621220751,0.284235800026506
647,Aragonite,6.9255,2.9695,7,514.82,99.49,3.872,1.7002,6.3057,1.36,3.14,43.3,59.9,133.07,True,no,1.93521025163302,1.35377116941433,1.78861053719008,0.581439082218686
648,Aragonite,3.0618,1.9744,3,237.74,100.1,2.4983,1.6011,52.939,0.89,2.15,101.53,101.86,153.72,True,no,1.11900297831584,0.915610500569291,1.22555337629588,0.203392477746553
649,Aragonite,2.8431,1.9026,4,279.28,100.54,2.6251,1.9036,87.509,1.83,2.39,167.73,139.11,128.25,True,no,1.04489500616212,0.965118990556077,1.08304445544932,0.0797760156060446
650,Aragonite,1.0206,1.1399,4,405.79,98.21,1.216,1.1379,98.909,0.44,1,123.86,62.94,175.2,True,no,0.020390689647734,0.195566783543975,0.839309210526316,-0.175176093896241
651,Aragonite,1.2393,1.2562,4,425.18,98.24,1.8681,2.2116,53.454,0.66,1.54,83.79,82.65,34.49,True,no,0.214546704088692,0.624921871564379,0.663401316845993,-0.410375167475687
652,Aragonite,0.729,0.96343,4,547.5,97.7,1.2686,1.7339,142.47,0.69,1.05,4.26,55.92,166.73,True,no,-0.316081546973479,0.23791393021766,0.574649219612171,-0.553995477191139
653,Aragonite,1.1664,1.2186,4,562.94,98.5,1.9494,2.559,124.18,0.9,1.39,62.3,120.41,121.13,True,no,0.153922082272257,0.667521632920973,0.598337950138504,-0.513599550648716
654,Aragonite,0.729,0.96343,4,243.2,98.9,1.4993,2.4218,50.972,0.63,1.24,137.09,121.03,160.74,True,no,-0.316081546973479,0.40499833251872,0.486226905889415,-0.721079879492199
655,Aragonite,2.2599,1.6963,3,275.06,101.68,2.9506,3.0257,75.909,0.97,2.76,25.19,33.78,56.83,True,no,0.815320564517622,1.08200853950133,0.765912017894665,-0.266687974983708
656,Aragonite,0.8019,1.0105,3,282.82,98.91,1.3856,1.8802,103.28,0.58,1.18,33.28,91.87,29.53,True,no,-0.220771367169154,0.326133258826034,0.578738452655889,-0.546904625995188
657,Aragonite,17.204,4.6803,8,315.82,104.82,5.3291,1.2965,128.49,1.86,5.19,126.01,89.46,136.97,True,no,2.84514191492149,1.67318236838534,3.22831247302546,1.17195954653615
658,Aragonite,3.1347,1.9978,6,327.72,99.47,2.5184,1.589,148.87,0.54,1.52,134.25,134.63,164,True,no,1.14253347572604,0.923623779240947,1.24471886912325,0.218909696485091
659,Aragonite,0.8748,1.0554,4,354.92,97.92,1.5185,2.0702,17.993,0.22,0.62,47.16,116.3,134.89,True,no,-0.133759990179524,0.417723005503666,0.576094830424761,-0.551482995683191
660,Aragonite,1.6767,1.4611,4,396.04,98.74,2.2364,2.3429,11.546,0.77,1.72,45.96,138.58,11.08,True,no,0.516827575961625,0.804867430170353,0.749731711679485,-0.288039854208728
661,Aragonite,1.6038,1.429,4,451.27,100.27,2.2087,2.389,80.329,1.05,1.49,85.75,152.73,15.35,True,no,0.472375813390791,0.792404107157286,0.726128491873048,-0.320028293766495
662,Aragonite,1.2393,1.2562,6,500.65,100.35,1.9691,2.4573,109.43,1.09,1.58,6.97,118.98,131.38,True,no,0.214546704088692,0.677576585568987,0.629373825605607,-0.463029881480296
663,Aragonite,1.2393,1.2562,3,532.59,98.76,1.6936,1.8177,5.1626,0.75,1.42,72.43,13.84,98.25,True,no,0.214546704088692,0.526856440838518,0.731754841757204,-0.312309736749827
664,Aragonite,1.3122,1.2926,3,585.67,100.44,2.0305,2.4676,94.537,0.72,1.15,66.06,33.68,40.36,True,no,0.27170511792864,0.708282068144215,0.646244767298695,-0.436576950215575
665,Aragonite,1.3851,1.328,3,297.32,98.89,2.2343,2.8306,5.4647,0.74,1.25,90.86,30.3,135.21,True,no,0.325772339198916,0.803927979903304,0.619925703799848,-0.478155640704388
666,Aragonite,4.1553,2.3002,8,358.65,101.39,2.793,1.4745,5.2645,0.79,1.8,169.21,133.58,54.62,True,no,1.42438462786703,1.02711628696304,1.48775510204082,0.397268340903986
667,Aragonite,8.3835,3.2671,9,371.49,103.84,4.6038,1.9856,159.37,0.84,2.68,143.84,38.48,48.26,True,no,2.12626548839573,1.52688204942954,1.820995699205,0.599383438966188
668,Aragonite,1.0935,1.18,5,383.93,99.8,1.822,2.3844,47.877,0.76,1.6,30.5,116.6,167.19,True,no,0.0893835611346854,0.599934798837767,0.600164654226125,-0.510551237703081
669,Aragonite,0.8748,1.0554,4,445.17,100.25,1.2822,1.476,66.622,0.61,1.2,107.75,65.1,136.44,True,no,-0.133759990179524,0.24857735257102,0.682264857276556,-0.382337342750544
670,Aragonite,0.729,0.96343,5,497.3,99.4,0.97814,1.0308,63.435,0.45,0.92,76.26,29.53,66.13,True,no,-0.316081546973479,-0.0221024699079472,0.745292084977611,-0.293979077065532
671,Aragonite,2.4786,1.7765,5,527.09,101.12,2.2033,1.5383,138.01,0.68,1.34,34.6,34.34,115.01,True,no,0.907693884648637,0.789956236488006,1.12494894022602,0.117737648160631
672,Aragonite,2.3328,1.7234,5,555.16,101.31,1.9576,1.2902,89.309,0.96,1.96,93.48,51.29,63.55,True,no,0.847069262832202,0.671719233146325,1.19166326113609,0.175350029685877
673,Aragonite,0.8019,1.0105,4,560.64,99.64,1.2386,1.5025,120.29,0.95,1.41,164.14,51.43,109.33,True,no,-0.220771367169154,0.213981709521823,0.647424511545293,-0.434753076690977
674,Aragonite,2.0412,1.6121,4,388.54,102.39,2.42,2.2535,94.55,0.82,1.8,92.12,82.41,97.91,True,no,0.713537870207679,0.883767540168595,0.843471074380165,-0.170229669960916
675,Aragonite,7.1442,3.016,8,419.78,103.84,3.7857,1.5755,149.05,0.79,2.31,58.93,36.45,147.26,True,no,1.96630083870305,1.33123081034484,1.88715429114827,0.63507002835821
676,Aragonite,0.8019,1.0105,4,440.82,100.73,1.3679,1.8327,163.24,0.96,1.44,86.56,89.46,174.8,True,no,-0.220771367169154,0.313276717113261,0.586227063381826,-0.534048084282416
677,Aragonite,1.0206,1.1399,4,465.64,100.29,1.2789,1.2587,144.49,0.69,1.62,2.45,63.47,4.39,True,no,0.020390689647734,0.246000333457137,0.798029556650246,-0.225609643809403
678,Aragonite,2.4786,1.7765,4,535.26,101.65,2.5135,2.0018,6.9126,0.64,1.24,162.95,62.83,15.03,True,no,0.907693884648637,0.921676204150493,0.986114979112791,-0.013982319501856
679,Aragonite,2.1141,1.6407,5,576.62,103.83,3.0375,3.4277,92.883,0.95,1.91,106.12,90.43,122.06,True,no,0.748629190018949,1.11103480866667,0.696,-0.362405618647717
680,Aragonite,5.1759,2.5671,5,582.35,104.92,3.2292,1.5823,132.66,0.94,1.61,126.69,141.68,112.33,True,no,1.64401323707379,1.17223442853872,1.60284280936455,0.471778808535067
681,Aragonite,1.3851,1.328,4,210.11,102.79,1.9889,2.243,66.045,0.82,1.29,55.38,153.71,130.58,True,no,0.325772339198916,0.687581722087064,0.696415103826236,-0.361809382888148
682,Aragonite,2.1141,1.6407,6,228.59,103.14,1.9632,1.4318,63.197,0.99,2,54.49,157.21,130.86,True,no,0.748629190018949,0.67457579497451,1.07686430317848,0.0740533950444395
683,Aragonite,1.9683,1.5831,4,244.37,103.89,1.9806,1.5652,98.957,0.72,2.17,155.08,74.41,148.41,True,no,0.677170226036804,0.683399829105065,0.993789760678582,-0.00622960306826077
684,Aragonite,4.0824,2.2799,7,294.41,103.46,3.2784,2.0678,30.315,0.71,1.58,51.51,86.62,158.59,True,no,1.40668505076762,1.1873554985025,1.24524158125915,0.219329552265126
685,Aragonite,2.2599,1.6963,5,339.19,104.26,2.3187,1.8685,111.79,0.78,1.42,4.92,68.82,84.08,True,no,0.815320564517622,0.841006683798798,0.974640962608358,-0.0256861192811763
686,Aragonite,2.187,1.6687,4,377.83,102.43,2.0441,1.5005,15.328,0.71,1.73,89.05,15.91,109.36,True,no,0.782530741694631,0.714957594823794,1.06990851719583,0.0675731468708364
687,Aragonite,1.6038,1.429,4,385.23,103.55,1.73,1.4657,99.23,1.01,1.78,29.04,94.26,99.69,True,no,0.472375813390791,0.548121408509688,0.927052023121387,-0.0757455951188964
688,Aragonite,0.9477,1.0985,2,401.69,101.62,1.1372,1.0718,165.69,0.58,1.4,17.01,44.32,35.17,True,no,-0.0537172825059879,0.128569100794708,0.833362645093211,-0.182286383300696
689,Aragonite,2.187,1.6687,6,407.17,103.47,2.6292,2.4825,149.37,0.98,1.47,85.79,145.26,88.91,True,no,0.782530741694631,0.966679617407284,0.831811958010041,-0.184148875712653
690,Aragonite,0.729,0.96343,3,408.3,101.6,0.97814,1.0308,116.57,0.37,0.96,160.54,111.65,142.92,True,no,-0.316081546973479,-0.0221024699079472,0.745292084977611,-0.293979077065532
691,Aragonite,1.5309,1.3961,6,447.24,102.76,1.8744,1.8025,59.521,0.96,1.96,63.32,38.58,14.36,True,no,0.425855797755898,0.628288608211449,0.816741357234315,-0.20243281045555
692,Aragonite,3.3534,2.0663,3,517.02,104.13,2.4198,1.3714,15.396,0.8,2.38,179.01,72.99,40.88,True,no,1.20997475652157,0.88368489212524,1.38581700967022,0.32628986439633
693,Aragonite,1.1664,1.2186,4,547.56,101.88,1.6938,1.9319,58.231,0.57,1.11,99.63,17.54,151.42,True,no,0.153922082272257,0.526974525505362,0.688629117959617,-0.373052443233105
694,Aragonite,1.3851,1.328,3,559.16,103.11,1.9194,2.089,107.44,0.57,1.19,9.69,53.39,120.6,True,no,0.325772339198916,0.65201263720139,0.721631759924977,-0.326240298002474
695,Aragonite,1.0206,1.1399,3,592.21,101.36,1.2931,1.2867,155.64,0.68,0.86,119.34,105.97,102.38,True,no,0.020390689647734,0.257042436319669,0.789266104709613,-0.236651746671935
696,Aragonite,1.2393,1.2562,4,262.65,103.59,1.5752,1.5725,66.956,0.82,2.02,95.93,94.58,71.22,True,no,0.214546704088692,0.454382248342779,0.786757237176232,-0.239835544254087
697,Aragonite,4.2282,2.3202,9,285.45,104.34,2.9985,1.6701,10.593,0.8,1.92,46.19,47.23,161.88,True,no,1.44177637057889,1.09811216362643,1.41010505252626,0.343664206952467
698,Aragonite,2.1141,1.6407,4,324.34,105.86,3.307,4.063,79.559,0.71,0.97,0.58,131.15,63.14,True,no,0.748629190018949,1.19604143399966,0.639280314484427,-0.447412243980706
699,Aragonite,1.9683,1.5831,6,332.59,104,2.4149,2.327,41.607,1.25,2.67,68.69,83.77,66.69,True,no,0.677170226036804,0.881657878379712,0.815064805996108,-0.204487652342907
