"","Nr.","Phase","Area","d","l","Xcg","Ycg","Major","Aspect_ratio","Slope","GOS","MOS","Mean_E1","Mean_E2","Mean_E3","In_current_dataset","Border_grain","Log_Area","Log_Major","Minor","Log_Minor"
"2508",2508,"Aragonite",1.2615,1.2674,5,376.27,242.2,1.44,1.291,71.565,0.66,1.52,11.27,60.87,154.82,"True","no",0.232301489098975,0.364643113587909,0.876041666666667,-0.132341624488934
"2509",2509,"Aragonite",3.4481,2.0953,5,441.56,243.76,2.7319,1.6999,61.158,1.04,2.7,142.56,73.21,73.82,"True","no",1.23782335470107,1.00499733781755,1.26216186536843,0.232826016883527
"2510",2510,"Aragonite",3.364,2.0696,5,451.92,244,2.4045,1.3498,52.256,1.04,2.51,14.66,112.91,139.57,"True","no",1.2131307421107,0.87734198173558,1.39904346017883,0.335788760375121
"2511",2511,"Aragonite",1.5979,1.4264,3,506.74,241.74,1.8279,1.6423,0.60302,1.13,1.63,6.21,102.19,131.79,"True","no",0.468690267163206,0.603167766940421,0.874172547732371,-0.134477499777216
"2512",2512,"Aragonite",0.841,1.0348,2,548.7,241.3,1.1662,1.27,135,0.41,0.52,169.08,55.27,41.3,"True","no",-0.173163619009189,0.153750599805918,0.721145601097582,-0.326914218815107
"2513",2513,"Aragonite",2.523,1.7923,5,552.83,242.9,2.4289,1.8365,67.411,0.81,1.42,19.11,49.69,172.92,"True","no",0.925448669658921,0.887438479967126,1.03874181728354,0.0380101896917947
"2514",2514,"Aragonite",0.841,1.0348,6,557.3,241.1,1.0852,1.0998,120.13,0.61,1.08,77.78,35.6,111.43,"True","no",-0.173163619009189,0.0817643018026396,0.774972355326207,-0.254927920811829
"2515",2515,"Aragonite",2.523,1.7923,3,645.63,242.27,2.1323,1.4154,158.73,0.76,1.32,127.62,140.69,149.04,"True","no",0.925448669658921,0.757201209350051,1.18322937672935,0.16824746030887
"2516",2516,"Aragonite",1.3456,1.3089,3,708.06,243.81,2.9686,5.1436,81.001,0.55,1.39,106.15,118.22,19.35,"True","no",0.296840010236546,1.08809046120853,0.453277639291248,-0.791250450971981
"2517",2517,"Aragonite",5.6347,2.6785,2,37.94,246.73,3.5516,1.7582,108,0.71,1.77,128.42,96.44,159.81,"True","no",1.72894390738773,1.26739820617603,1.58652438337651,0.461545701211697
"2518",2518,"Aragonite",3.8686,2.2194,4,54.8,244.54,2.6341,1.4087,50.312,0.97,1.73,56.52,127.37,135.46,"True","no",1.35289268448586,0.968541567672568,1.46866102274021,0.384351116813292
"2519",2519,"Aragonite",0.9251,1.0853,2,68.73,242.64,1.236,1.2971,156.8,0.69,0.96,46.54,81.59,88.51,"True","no",-0.0778534392048641,0.211880359035499,0.748462783171521,-0.289733798240363
"2520",2520,"Aragonite",2.0184,1.6031,4,96.96,243.96,2.1622,1.8192,29.946,0.57,1.15,22.09,91.31,89.44,"True","no",0.702305118344711,0.771126221876534,0.933493663860883,-0.0688211035318228
"2521",2521,"Aragonite",0.841,1.0348,2,212.9,242.7,1.3972,1.8232,93.563,0.63,1.75,8.45,126.3,100.99,"True","no",-0.173163619009189,0.33447023395054,0.601918121958202,-0.507633852959729
"2522",2522,"Aragonite",1.1774,1.2244,3,270.36,243.21,1.3889,1.2867,114.36,0.64,1.41,94.87,130.96,135.37,"True","no",0.163308617612024,0.328512066940036,0.847721218230254,-0.165203449328012
"2523",2523,"Aragonite",1.0933,1.1798,3,317,243.31,1.4062,1.4204,127.26,0.48,0.51,100.48,84.23,107.67,"True","no",0.089200645458302,0.340891030782924,0.777485421703883,-0.251690385324622
"2524",2524,"Aragonite",1.0092,1.1336,3,348.83,241.58,1.8206,2.5797,172.82,1.2,2.02,108.12,109.35,67.07,"True","no",0.00915793778476572,0.599166117089051,0.554322750741514,-0.590008179304286
"2525",2525,"Aragonite",0.9251,1.0853,3,369.82,242.45,1.3316,1.5054,131.03,0.62,1.35,97.44,103.15,63.96,"True","no",-0.0778534392048641,0.286381226718733,0.694728146590568,-0.364234665923597
"2526",2526,"Aragonite",0.9251,1.0853,4,396,243,1.6898,2.4244,110.3,0.62,1.14,162.56,114.64,66.04,"True","no",-0.0778534392048641,0.524610178736607,0.547461238016333,-0.602463617941472
"2527",2527,"Aragonite",4.7096,2.4488,4,405.8,246.3,2.6612,1.181,178.34,1.07,2.2,113.78,18.29,31.02,"True","no",1.54960297873191,0.978777148885595,1.76972794228168,0.570825829846319
"2528",2528,"Aragonite",3.364,2.0696,4,419.1,243.5,2.2063,1.1365,168.05,1.03,2.46,105.63,20.63,37.62,"True","no",1.2131307421107,0.791316904332189,1.52472465213253,0.421813837778513
"2529",2529,"Aragonite",21.698,5.2561,14,497.72,249.19,8.454,2.587,6.5623,2.16,4.82,35.37,140.1,8.55,"True","no",3.07722009040026,2.1346397021446,2.56659569434587,0.942580388255661
"2530",2530,"Aragonite",0.841,1.0348,2,522.4,243.2,1.5259,2.1745,83.338,0.24,0.46,26.18,77.52,6.75,"True","no",-0.173163619009189,0.422584399915553,0.551150140900452,-0.595748018924742
"2531",2531,"Aragonite",6.1393,2.7959,5,534.84,245.4,3.9942,2.041,148.58,1.09,2.55,130.13,36.55,32.5,"True","no",1.81471072914516,1.38484330885258,1.53705372790546,0.429867420292581
"2532",2532,"Aragonite",2.1025,1.6361,2,539.56,243.2,2.1034,1.6528,7.3069,0.91,2.83,10.5,104.11,178.78,"True","no",0.743127112864966,0.743555083103791,0.999572121327375,-0.000427970238824939
"2533",2533,"Aragonite",6.3075,2.8339,5,582.04,246.07,3.5185,1.5415,34.903,0.82,3.3,28.38,99.5,86.25,"True","no",1.84173940153308,1.25803476242447,1.79266732982805,0.583704639108609
"2534",2534,"Aragonite",2.9435,1.9359,3,659.83,244,2.8399,2.1519,21.668,1.99,4.48,164.7,71.5,138.79,"True","no",1.07959934948618,1.04376884028558,1.03648015775203,0.0358305092006012
"2535",2535,"Aragonite",1.5979,1.4264,2,704.42,245.74,3.1909,5.0047,85.483,0.46,1.15,103.77,116.53,18.29,"True","no",0.468690267163206,1.16030300866654,0.500767808455295,-0.691612741503336
"2536",2536,"Aragonite",1.5138,1.3883,3,149.17,244.17,1.6191,1.3601,149.04,0.94,1.91,54.32,74.11,70.5,"True","no",0.41462304589293,0.48187043931057,0.934963868816009,-0.0672473934176397
"2537",2537,"Aragonite",5.3824,2.6178,5,169.55,245.3,3.9168,2.2386,8.8859,0.92,1.92,157.67,74,24.79,"True","no",1.68313437135644,1.36527499389582,1.37418300653595,0.317859377460622
"2538",2538,"Aragonite",1.5138,1.3883,5,179.61,243.83,1.7936,1.669,136.84,0.45,1.3,139.62,75.1,5.4,"True","no",0.41462304589293,0.584224773335759,0.84400089206066,-0.169601727442828
"2539",2539,"Aragonite",2.2707,1.7003,5,184.74,245.63,1.9437,1.3068,82.248,0.77,1.48,143.49,73.97,2.9,"True","no",0.820088154001094,0.664593373141884,1.16823583886402,0.15549478085921
"2540",2540,"Aragonite",3.1958,2.0172,5,198.11,245.16,2.7806,1.9001,122.32,0.95,2.58,121.57,116.25,155.49,"True","no",1.16183744772315,1.02266673175331,1.14932029058477,0.139170715969845
"2541",2541,"Aragonite",10.597,3.6731,7,388.89,248.72,6.6827,3.31,166.73,1.65,4.67,163.85,62.3,21.01,"True","no",2.3605709421927,1.89952209750189,1.58573630418843,0.461048844690805
"2542",2542,"Aragonite",2.6912,1.8511,6,396.5,245.03,2.3224,1.5741,7.5801,1.43,3.4,8.09,45.42,73.35,"True","no",0.989987190796492,0.842601133728283,1.15880124009645,0.147386057068209
"2543",2543,"Aragonite",2.8594,1.9081,7,463.65,245.03,2.0159,1.1162,53.595,0.85,2.5,5.85,51.54,162.65,"True","no",1.05061181261293,0.701065745804241,1.41842353291334,0.349546066808686
"2544",2544,"Aragonite",1.1774,1.2244,5,559.07,243.79,1.3909,1.2906,57.181,0.43,1.38,25.78,69.26,143.62,"True","no",0.163308617612024,0.329951019630947,0.846502264720684,-0.166642402018923
"2545",2545,"Aragonite",1.4297,1.3492,3,71.41,245.47,1.9827,2.1596,62.935,1.01,1.7,162.38,95.82,82.12,"True","no",0.357464632052981,0.68445955216238,0.72108740606244,-0.326994920109398
"2546",2546,"Aragonite",2.8594,1.9081,7,91.18,247.59,2.5723,1.8174,120.58,1.32,2.45,152.41,83.38,116.46,"True","no",1.05061181261293,0.944800440319871,1.11161217587373,0.105811372293056
"2547",2547,"Aragonite",1.3456,1.3089,5,102.88,244.44,1.3354,1.0409,3.9267,0.61,1.3,26.49,89.04,96.39,"True","no",0.296840010236546,0.289230872441631,1.00763816085068,0.00760913779491521
"2548",2548,"Aragonite",2.6071,1.8219,7,108.58,245.52,1.8609,1.0432,37.325,0.79,1.18,76.4,135.83,7.14,"True","no",0.958238492481912,0.621060241665044,1.40098876887528,0.337178250816867
"2549",2549,"Aragonite",1.5138,1.3883,4,160.89,245.33,2.6074,3.5273,24.981,0.87,1.58,95.23,24.99,70.25,"True","no",0.41462304589293,0.958353556246541,0.580578353915778,-0.543730510353611
"2550",2550,"Aragonite",0.9251,1.0853,3,278,244,1.3414,1.5275,180,0.62,1.3,7.41,42.3,132.2,"True","no",-0.0778534392048641,0.2937138446835,0.689652601759356,-0.371567283888364
"2551",2551,"Aragonite",1.5979,1.4264,4,280.11,246.16,2.1283,2.2265,49.713,0.32,0.76,76.72,40.18,124.88,"True","no",0.468690267163206,0.755323538986621,0.750787013109054,-0.286633271823415
"2552",2552,"Aragonite",2.0184,1.6031,3,328.75,244.38,2.0191,1.5863,0.95723,0.45,0.86,103.12,82.34,111.36,"True","no",0.702305118344711,0.702651867574191,0.999653310881086,-0.000346749229480331
"2553",2553,"Aragonite",2.7753,1.8798,5,422.15,247.64,2.6995,2.0623,52.435,0.68,1.53,77.64,47.78,144.84,"True","no",1.02075884946325,0.993066570676205,1.02807927393962,0.027692278787041
"2554",2554,"Aragonite",5.3824,2.6178,6,529.34,248.89,3.4768,1.7639,120.66,0.81,1.9,79.15,121.5,76.94,"True","no",1.68313437135644,1.24611233052003,1.54809019788311,0.437022040836409
"2555",2555,"Aragonite",0.841,1.0348,5,555.1,244.8,1.1902,1.3229,63.435,0.31,0.95,173.87,15.18,20.35,"True","no",-0.173163619009189,0.174121360228615,0.70660393211225,-0.347284979237804
"2556",2556,"Aragonite",2.9435,1.9359,4,600.09,246.71,2.1274,1.2076,150.58,0.8,2.03,104.33,122.2,75.15,"True","no",1.07959934948618,0.754900576835428,1.38361380088371,0.324698772650751
"2557",2557,"Aragonite",17.325,4.6966,12,671.12,257.02,6.8326,2.1164,92.608,1.92,5.44,89.31,114.36,156.66,"True","no",2.85215054507597,1.92170527464419,2.53563797090419,0.930445270431774
"2558",2558,"Aragonite",2.6912,1.8511,4,60.41,247.5,2.096,1.2822,168.26,0.99,1.55,53.11,35.39,121.18,"True","no",0.989987190796492,0.740030766458796,1.28396946564885,0.249956424337696
"2559",2559,"Aragonite",0.9251,1.0853,3,78.73,246.18,1.6428,2.2914,72.391,0.38,0.76,98.31,88.64,82.41,"True","no",-0.0778534392048641,0.496402103100267,0.563123934745556,-0.574255542305131
"2560",2560,"Aragonite",1.0092,1.1336,3,119.83,246.33,1.6631,2.1526,83.1,0.88,1.84,53.74,55.47,1.61,"True","no",0.00915793778476572,0.508683330693957,0.606818591786423,-0.499525392909192
"2561",2561,"Aragonite",3.2799,2.0436,4,125.26,247.03,2.6595,1.6937,61.496,0.7,1.99,56.24,65.62,3.02,"True","no",1.18781293412641,0.978138135200235,1.23327693175409,0.209674798926176
"2562",2562,"Aragonite",13.877,4.2033,8,124.27,254.41,4.6295,1.213,44.104,1.42,2.66,23.62,2.61,33.55,"True","no",2.63023279338887,1.53244887090596,2.99751593044605,1.09778392248291
"2563",2563,"Aragonite",3.0276,1.9634,4,204.5,248.17,2.4368,1.5405,101.45,0.79,1.66,15.65,84.46,86.85,"True","no",1.10777022645288,0.89068570315876,1.2424491135916,0.217084523294115
"2564",2564,"Aragonite",1.2615,1.2674,4,229.53,246.93,1.7068,1.8137,100.67,0.62,1.08,134.39,55.33,103.57,"True","no",0.232301489098975,0.534620272331708,0.739102413873916,-0.302318783232733
"2565",2565,"Aragonite",1.0092,1.1336,3,232,245.92,1.3532,1.4252,110.47,0.63,1.61,71.52,82.07,130.02,"True","no",0.00915793778476572,0.302472157924416,0.745787762341117,-0.293314220139651
"2566",2566,"Aragonite",1.3456,1.3089,5,275.38,246.44,1.4635,1.2502,113.74,0.41,0.81,25.17,161.85,59.7,"True","no",0.296840010236546,0.380830827149803,0.919439699350871,-0.083990816913257
"2567",2567,"Aragonite",3.1958,2.0172,5,294.03,248.95,4.0092,3.9503,45.383,1.37,3.41,54.31,102.41,178.07,"True","no",1.16183744772315,1.38859172016857,0.797116631746982,-0.226754272445423
"2568",2568,"Aragonite",1.5979,1.4264,3,336.74,246.79,1.5688,1.2096,113.12,1.08,3,167.36,125.88,98.44,"True","no",0.468690267163206,0.450310995899999,1.01854920958695,0.0183792712632064
"2569",2569,"Aragonite",2.7753,1.8798,7,369.03,246.03,3.1645,2.834,14.58,1.14,2.13,161.07,63.01,25.23,"True","no",1.02075884946325,1.15199506523322,0.877010586190551,-0.131236215769977
"2570",2570,"Aragonite",4.8778,2.4921,9,447.55,250.28,3.8655,2.4058,126.82,1.53,2.89,94,35.24,55.81,"True","no",1.58469429854318,1.35209103977839,1.26188073987841,0.232603258764792
"2571",2571,"Aragonite",13.877,4.2033,14,525.08,260.13,9.2944,4.8894,109.13,1.48,3.43,140.48,23.54,155.93,"True","no",2.63023279338887,2.22941206825613,1.49304957824066,0.400820725132743
"2572",2572,"Aragonite",1.9343,1.5693,5,605.91,246.65,1.8512,1.3914,118.99,0.62,1.21,45.15,90.41,56.31,"True","no",0.659745503925915,0.615834077457275,1.04488980121003,0.0439114264686398
"2573",2573,"Aragonite",3.7004,2.1706,5,662.57,249.05,2.6757,1.5195,93.179,1.62,4.09,121.92,120.42,133.02,"True","no",1.30844092191503,0.984211028358134,1.38296520536682,0.324229893556892
"2574",2574,"Aragonite",1.682,1.4634,4,718.5,248.5,2.7138,3.4389,97.973,0.7,1.25,14.06,16.05,86.9,"True","no",0.519983561550756,0.998349866729715,0.61979512123222,-0.478366305178959
"2575",2575,"Aragonite",3.1958,2.0172,5,98.29,248.05,2.2374,1.2303,14.902,0.88,1.75,85.77,90.59,89.62,"True","no",1.16183744772315,0.805314477430693,1.42835433985876,0.356522970292458
"2576",2576,"Aragonite",0.841,1.0348,4,138.2,246.7,1.324,1.637,71.778,0.57,1.05,178.64,115.35,91.96,"True","no",-0.173163619009189,0.280657457514817,0.635196374622356,-0.453821076524006
"2577",2577,"Aragonite",1.3456,1.3089,4,145.5,246.81,1.4372,1.2056,127.42,0.77,1.38,177.96,114.83,90.81,"True","no",0.296840010236546,0.362696776257227,0.936264959643752,-0.0658567660206801
"2578",2578,"Aragonite",2.1025,1.6361,3,192.68,247.76,2.1825,1.7794,105.44,0.69,1.74,144.1,73.11,4.35,"True","no",0.743127112864966,0.78047100873162,0.963344788087056,-0.0373438958666541
"2579",2579,"Aragonite",0.9251,1.0853,2,217.18,247.36,1.9153,3.1143,61.221,0.66,1.2,125.01,63.87,109.93,"True","no",-0.0778534392048641,0.649874268326478,0.483005273325328,-0.727727707531343
"2580",2580,"Aragonite",1.2615,1.2674,2,239,247,1.4502,1.3093,116.57,0.56,0.78,134.29,49.18,106.4,"True","no",0.232301489098975,0.371701477955355,0.869880016549442,-0.13939998885638
"2581",2581,"Aragonite",2.1866,1.6686,4,251.12,247.81,2.2871,1.8788,66.632,1.14,1.47,22.51,58.29,37.37,"True","no",0.782347826018247,0.827284639489177,0.956057889904245,-0.0449368134709292
"2582",2582,"Aragonite",1.7661,1.4996,4,270.9,247.33,1.5991,1.1372,8.1301,1.06,2.2,137.54,40.3,85.31,"True","no",0.568773725720188,0.469440970983259,1.10443374398099,0.0993327547369289
"2583",2583,"Aragonite",0.841,1.0348,5,299.8,246.9,1.3849,1.7912,69.379,0.94,1.48,61.23,49.72,174.31,"True","no",-0.173163619009189,0.325627934866535,0.607264062387176,-0.498791553875724
"2584",2584,"Aragonite",2.7753,1.8798,4,322.88,248.12,2.639,1.9709,51.644,0.68,1.59,104.92,86.13,111.83,"True","no",1.02075884946325,0.970400057521187,1.05164835164835,0.0503587919420586
"2585",2585,"Aragonite",8.5782,3.3049,6,357.92,251.29,3.6671,1.2313,133.48,2.42,4.89,164.75,121.2,91.61,"True","no",2.14922410128104,1.29940115896552,2.339232636143,0.849822942315515
"2586",2586,"Aragonite",2.7753,1.8798,5,363.09,249.24,2.1013,1.2495,155.8,1.54,3.09,98.71,102.85,63.09,"True","no",1.02075884946325,0.742556200817488,1.32075381906439,0.278202648645757
"2587",2587,"Aragonite",5.8029,2.7182,6,377.12,250.55,2.9214,1.1552,157.08,1.55,3.77,75.7,20.27,95.8,"True","no",1.75835779259402,1.07206295343457,1.98634216471555,0.686294839159451
"2588",2588,"Aragonite",3.1117,1.9905,6,435.05,247.46,2.7694,1.9358,150.24,1.1,2.63,2.05,18.75,57.68,"True","no",1.13516920064099,1.01863069023848,1.12360077995234,0.116538510402513
"2589",2589,"Aragonite",0.9251,1.0853,3,468.64,246.27,1.8978,3.0578,22.146,0.57,1.13,171.22,71.35,13.67,"True","no",-0.0778534392048641,0.640695320557521,0.487459163241648,-0.718548759762385
"2590",2590,"Aragonite",7.3167,3.0522,10,561.49,250.66,4.3238,2.0068,157.96,1.07,2.76,3,48.03,137.73,"True","no",1.99015940665135,1.46413464523823,1.69219205328646,0.526024761413122
"2591",2591,"Aragonite",4.205,2.3139,2,568.16,247.42,2.9703,1.6479,156.71,0.78,1.87,154.14,92.77,113.96,"True","no",1.43627429342491,1.08866295781444,1.41568191765142,0.34761133561047
"2592",2592,"Aragonite",1.2615,1.2674,5,620.2,246.8,1.3722,1.1724,95.655,0.73,1.51,113.52,91.79,152.18,"True","no",0.232301489098975,0.316415291274653,0.919326628771316,-0.0841138021756781
"2593",2593,"Aragonite",0.841,1.0348,4,629.3,247.1,1.5403,2.2157,101.44,0.51,1,108.83,87.69,150.4,"True","no",-0.173163619009189,0.431977202648275,0.545997532948127,-0.605140821657464
"2594",2594,"Aragonite",2.1866,1.6686,4,650.77,247.35,1.8648,1.249,140.54,0.56,1.14,2.69,145.88,35.25,"True","no",0.782347826018247,0.62315380873941,1.17256542256542,0.159194017278837
"2595",2595,"Aragonite",1.2615,1.2674,3,655.07,247.4,1.9152,2.2837,102.36,0.61,1.15,125.84,139.78,147.42,"True","no",0.232301489098975,0.649822055821572,0.658677944862155,-0.417520566722596
"2596",2596,"Aragonite",1.0092,1.1336,3,666.08,246.83,1.4554,1.6485,80.583,0.47,1.5,56.49,139.34,90.3,"True","no",0.00915793778476572,0.375280776930849,0.693417617149924,-0.366122839146083
"2597",2597,"Aragonite",1.4297,1.3492,2,669.12,247.76,1.6434,1.4836,88.577,0.8,1.87,11.05,159.49,90.94,"True","no",0.357464632052981,0.49676726651495,0.869964707314105,-0.139302634461969
"2598",2598,"Aragonite",1.0933,1.1798,3,43.23,247.38,1.2377,1.1005,30.964,0.38,1.43,44.24,131.17,19.68,"True","no",0.089200645458302,0.21325481856384,0.883331986749616,-0.124054173105538
"2599",2599,"Aragonite",0.9251,1.0853,3,47.09,247.64,1.2919,1.4169,74.929,0.31,1.69,151.38,127.93,138.58,"True","no",-0.0778534392048641,0.256114002984119,0.716077095750445,-0.333967442188983
"2600",2600,"Aragonite",0.841,1.0348,3,81.4,248.2,1.4259,1.8987,85.935,0.61,1.51,158.03,90.53,80.29,"True","no",-0.173163619009189,0.354803193305936,0.589802931481871,-0.527966812315125
"2601",2601,"Aragonite",1.682,1.4634,5,86.85,249.2,1.8242,1.5538,119.57,0.67,1.64,105.18,80.61,82.33,"True","no",0.519983561550756,0.601141534763921,0.922048021050323,-0.0811579732131648
"2602",2602,"Aragonite",2.4389,1.7622,4,104.34,249.31,2.2349,1.6085,95.091,0.86,1.88,156.15,25.2,43.21,"True","no",0.891547117983239,0.80419648433524,1.09127925186809,0.0873506336479994
"2603",2603,"Aragonite",1.9343,1.5693,6,116.39,248.7,1.9601,1.56,145.65,0.62,1.26,38.42,161.33,74.18,"True","no",0.659745503925915,0.672995492349092,0.986837406254783,-0.0132499884231774
"2604",2604,"Aragonite",0.9251,1.0853,4,140.36,247.91,1.3345,1.5118,34.294,0.54,0.93,111.64,101.24,67.3,"True","no",-0.0778534392048641,0.288556689862442,0.693218433870363,-0.366410129067306
"2605",2605,"Aragonite",1.3456,1.3089,3,152.88,249,1.8058,1.9034,82.094,0.41,0.88,19.16,81.77,121.31,"True","no",0.296840010236546,0.591003706891242,0.745154502159708,-0.294163696654695
"2606",2606,"Aragonite",5.1301,2.5557,5,301.11,253.05,3.4204,1.7911,70.201,1.06,4,142.77,128.24,109.3,"True","no",1.63512515217008,1.22975750329966,1.49985381826687,0.405367648870413
"2607",2607,"Aragonite",3.5322,2.1207,4,311.29,251.69,3.3361,2.4748,89.413,1.28,3.25,145.12,132.71,105.74,"True","no",1.26192090628013,1.20480246006641,1.05878121159438,0.0571184462137205
"2608",2608,"Aragonite",1.1774,1.2244,4,318.29,247.5,1.3701,1.2523,155.88,1,1.89,41.53,127.51,42.07,"True","no",0.163308617612024,0.314883729876926,0.859353331873586,-0.151575112264902
"2609",2609,"Aragonite",1.1774,1.2244,3,333.64,248.21,1.4369,1.3774,106.95,0.45,0.95,99.11,76.1,114.65,"True","no",0.163308617612024,0.362488015253024,0.819402881202589,-0.199179397641
"2610",2610,"Aragonite",5.7188,2.6984,7,426.69,251.63,3.9746,2.1696,55.898,1.28,2.82,15.67,71.45,121.39,"True","no",1.74375899317287,1.37992411411205,1.43883661248931,0.363834879060825
"2611",2611,"Aragonite",3.6163,2.1458,6,472.05,249.4,2.4543,1.3082,170.81,1.37,2.18,137.28,17.88,38.06,"True","no",1.28545140369033,0.897841588205625,1.4734547528827,0.387609815484702
"2612",2612,"Aragonite",1.1774,1.2244,2,524.79,248.21,1.7067,1.943,83.953,0.48,0.95,92.11,151.14,37.39,"True","no",0.163308617612024,0.534561681442574,0.689869338489483,-0.37125306383055
"2613",2613,"Aragonite",1.0933,1.1798,4,624.15,248,1.5343,1.6912,90,0.99,2.1,141.75,42.62,138.59,"True","no",0.089200645458302,0.428074250969023,0.71257250863586,-0.338873605510721
"2614",2614,"Aragonite",2.6912,1.8511,4,629.28,251.03,3.3471,3.2696,126.81,0.54,1.38,144.13,44.23,136.03,"True","no",0.989987190796492,1.20809429928511,0.804039317618237,-0.218107108488615
"2615",2615,"Aragonite",2.0184,1.6031,4,82.83,251.58,2.5449,2.5202,67.005,0.73,1.78,40.73,80.53,93.28,"True","no",0.702305118344711,0.934091356499662,0.793115643050808,-0.231786238154951
"2616",2616,"Aragonite",1.0092,1.1336,4,111.5,248.67,1.3849,1.4927,174.52,0.48,0.77,157.9,24.56,40.1,"True","no",0.00915793778476572,0.325627934866535,0.728716874864611,-0.316469997081769
"2617",2617,"Aragonite",0.9251,1.0853,2,160.82,248.18,1.106,1.0385,135,0.28,0.83,128.82,17.04,69.04,"True","no",-0.0778534392048641,0.100749903100143,0.836437613019892,-0.178603342305007
"2618",2618,"Aragonite",6.6439,2.9085,7,171.81,250.14,5.1959,3.1915,16.047,2.47,4.68,42.49,59.44,165.92,"True","no",1.89369914046379,1.64786985304964,1.27868126792279,0.24582928741415
"2619",2619,"Aragonite",3.5322,2.1207,6,183.98,252.12,3.2155,2.299,114.11,0.76,1.94,148.42,137.89,8.27,"True","no",1.26192090628013,1.16798286659278,1.09849168092054,0.0939380396873529
