Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
3613	Aragonite	1.2943	1.2837	4	441.54	379.43	2.1085	2.6978	77.747	0.74	1.81	32.90	76.07	126.49	True	no
3614	Aragonite	1.0632	1.1635	6	466.48	378.39	1.397	1.4417	113.46	0.71	1.52	64.81	98.35	29.83	True	no
3615	Aragonite	2.3575	1.7325	6	473.43	380.22	2.0028	1.3364	127.89	1.08	2.11	77.27	79.83	49.89	True	no
3616	Aragonite	2.9122	1.9256	6	493.54	378.54	2.6716	1.9249	174.27	0.65	1.29	3.01	116.68	133.56	True	no
3617	Aragonite	1.6641	1.4556	5	130.19	379.92	2.2606	2.4118	126.86	0.89	1.63	124.30	101.75	96.34	True	no
3618	Aragonite	4.7612	2.4621	6	310.57	382.57	3.0559	1.5405	108.58	0.90	1.72	121.24	44.11	113.06	True	no
3619	Aragonite	0.87827	1.0575	3	347.58	378.84	1.3318	1.5862	65.541	0.59	1.46	30.50	111.32	106.02	True	no
3620	Aragonite	0.60093	0.87471	3	393.54	377.54	1.0698	1.4959	156.7	0.36	0.98	33.70	106.94	118.59	True	no
3621	Aragonite	0.50848	0.80462	4	452.82	377.18	0.81995	1.0385	135	0.50	0.85	17.22	66.64	120.95	True	no
3622	Aragonite	3.282	2.0442	7	456.68	381.07	2.3717	1.3461	32.809	0.58	1.21	74.82	51.50	91.65	True	no
3623	Aragonite	0.5547	0.8404	6	657.75	377.83	1.1879	1.9981	58.155	0.33	0.99	14.02	118.65	48.05	True	no
3624	Aragonite	5.7319	2.7015	1	214.38	383.98	3.6558	1.8313	125.21	0.85	1.77	143.62	31.26	130.65	True	no
3625	Aragonite	15.116	4.387	4	287.73	392.37	6.5244	2.2118	55.845	1.13	3.30	69.24	74.74	142.95	True	no
3626	Aragonite	0.9245	1.0849	3	356.95	378.90	1.3241	1.4894	30.74	0.33	0.88	32.75	115.36	106.32	True	no
3627	Aragonite	1.1556	1.213	5	366.76	380.92	1.3907	1.3144	60.412	0.66	0.91	34.43	91.43	114.04	True	no
3628	Aragonite	1.6179	1.4352	4	479.83	381.37	1.9091	1.7692	72.1	0.63	1.48	12.47	50.21	80.13	True	no
3629	Aragonite	3.7442	2.1834	7	486.14	382.78	2.4634	1.2729	105.39	0.71	1.81	121.39	40.31	86.45	True	no
3630	Aragonite	1.433	1.3507	3	553.35	380.87	1.82	1.8154	100.26	0.73	1.30	133.90	107.53	104.88	True	no
3631	Aragonite	0.7396	0.97041	6	615.63	379.13	1.5112	2.4251	132.02	0.72	1.65	162.68	118.51	26.12	True	no
3632	Aragonite	0.50848	0.80462	3	618.18	378.18	0.81995	1.0385	45	0.38	0.74	69.80	24.74	78.84	True	no
3633	Aragonite	0.50848	0.80462	3	125.36	379.82	1.0829	1.8113	142.13	0.56	0.80	72.11	102.47	81.36	True	no
3634	Aragonite	3.4207	2.0869	7	360.12	382.76	2.4415	1.3686	9.9961	1.42	2.46	83.83	71.60	106.01	True	no
3635	Aragonite	1.6641	1.4556	5	445.67	381.44	1.5035	1.0669	51.113	0.70	1.76	161.09	66.03	59.10	True	no
3636	Aragonite	0.46225	0.76717	3	451.00	379.80	0.86283	1.2649	90	1.07	1.60	90.71	53.01	78.93	True	no
3637	Aragonite	0.9245	1.0849	5	566.75	380.85	1.4004	1.666	104.09	0.90	1.69	85.86	90.27	96.48	True	no
3638	Aragonite	1.5717	1.4146	4	606.59	382.32	1.7961	1.612	119.28	0.94	1.85	39.66	80.91	104.67	True	no
3639	Aragonite	1.1094	1.1885	6	620.83	381.00	1.4655	1.5205	65.817	0.56	0.87	87.64	76.91	96.49	True	no
3640	Aragonite	1.1094	1.1885	3	192.13	381.54	1.2922	1.1822	91.4	0.78	1.68	75.54	73.83	178.30	True	no
3641	Aragonite	2.0339	1.6092	6	391.45	382.39	2.0428	1.6114	7.917	0.75	1.47	179.93	74.51	78.32	True	no
3642	Aragonite	2.1263	1.6454	3	405.02	383.11	1.9718	1.436	155.66	0.91	2.43	177.84	92.97	67.69	True	no
3643	Aragonite	0.78583	1.0003	5	422.24	380.88	1.0571	1.1169	174.96	0.77	1.39	41.03	82.83	90.86	True	no
3644	Aragonite	1.2943	1.2837	6	428.36	382.46	1.7084	1.7711	98.734	0.89	2.21	96.90	63.80	85.98	True	no
3645	Aragonite	1.0632	1.1635	2	435.09	382.04	1.5286	1.7262	101.41	0.67	1.15	23.32	103.56	124.60	True	no
3646	Aragonite	1.2481	1.2606	5	462.81	381.70	1.457	1.3359	35.204	0.76	1.43	7.09	75.38	125.89	True	no
3647	Aragonite	1.6641	1.4556	5	512.64	382.03	1.6977	1.3603	1.4361	0.86	1.96	135.49	64.74	85.62	True	no
3648	Aragonite	0.69337	0.93959	4	611.80	380.47	1.6109	2.9395	1.5611	0.78	1.43	73.63	22.72	76.87	True	no
3649	Aragonite	3.0971	1.9858	10	650.22	383.10	3.1391	2.4988	10.489	1.29	2.35	128.87	114.24	29.49	True	no
3650	Aragonite	0.83205	1.0293	5	657.94	382.06	1.7046	2.7429	60.351	0.91	1.23	148.17	108.29	137.72	True	no
3651	Aragonite	1.9877	1.5908	6	661.81	383.84	2.1513	1.8288	74.295	0.76	1.71	6.21	87.70	76.98	True	no
3652	Aragonite	1.6641	1.4556	1	227.14	382.83	1.695	1.3559	7.2336	0.83	1.37	15.40	143.10	113.41	True	no
3653	Aragonite	2.265	1.6982	2	283.59	384.43	3.0755	3.2798	47.119	0.96	1.98	119.03	41.24	112.60	True	no
3654	Aragonite	8.5054	3.2908	9	345.61	389.16	3.7804	1.3197	78.783	0.89	3.42	89.19	84.50	119.08	True	no
3655	Aragonite	4.5763	2.4139	7	370.79	388.68	3.6319	2.2639	73.532	0.83	2.12	84.68	72.65	107.08	True	no
3656	Aragonite	0.78583	1.0003	3	432.06	382.71	1.5462	2.3893	101.11	0.58	1.43	86.16	72.37	92.21	True	no
3657	Aragonite	0.46225	0.76717	3	499.80	381.00	1.1972	2.4354	25.67	0.39	0.95	102.78	39.92	82.55	True	no
3658	Aragonite	1.9877	1.5908	6	503.37	382.67	2.1658	1.8534	29.603	0.55	1.40	25.57	65.61	135.69	True	no
3659	Aragonite	2.7273	1.8635	4	528.17	385.22	2.5414	1.86	63.319	0.69	1.81	36.26	84.45	121.36	True	no
3660	Aragonite	0.60093	0.87471	3	559.77	382.38	1.4683	2.8177	78.005	0.50	1.76	150.72	96.74	73.26	True	no
3661	Aragonite	1.0632	1.1635	4	562.78	382.57	1.3829	1.4128	68.447	0.67	1.22	89.09	79.27	76.03	True	no
3662	Aragonite	0.64715	0.90773	3	623.86	382.50	1.1865	1.7087	42.364	0.64	1.14	37.58	90.69	105.17	True	no
3663	Aragonite	0.9245	1.0849	4	633.85	382.50	1.3412	1.5282	78.709	0.62	1.10	100.46	80.75	56.63	True	no
3664	Aragonite	2.3112	1.7155	2	268.04	384.84	2.3109	1.8147	132.44	1.04	2.15	146.37	157.47	52.75	True	no
3665	Aragonite	0.83205	1.0293	6	425.28	384.17	1.3381	1.6901	88.349	0.86	1.63	148.77	88.65	74.56	True	no
3666	Aragonite	1.6641	1.4556	5	534.08	385.42	1.7125	1.3841	91.392	0.64	2.70	99.06	59.73	99.76	True	no
3667	Aragonite	8.5054	3.2908	6	599.62	390.17	4.1427	1.5847	33.129	1.09	2.92	105.56	71.80	87.12	True	no
3668	Aragonite	1.5717	1.4146	6	616.59	384.74	1.8701	1.7476	120.76	0.68	1.48	136.51	59.74	28.27	True	no
3669	Aragonite	1.9414	1.5722	1	664.86	383.29	1.5548	1.9559	51.818	0.49	0.82	175.61	94.93	103.73	True	edge
3670	Aragonite	4.6687	2.4381	9	472.87	386.92	3.7726	2.3943	167.03	0.72	1.68	178.22	95.12	54.38	True	no
3671	Aragonite	2.1263	1.6454	6	494.24	385.11	1.9834	1.4531	28.459	0.64	1.45	162.18	66.20	43.45	True	no
3672	Aragonite	0.9245	1.0849	5	611.35	385.15	1.5261	1.9787	102.03	0.61	0.82	61.19	61.18	82.51	True	no
3673	Aragonite	5.6857	2.6906	8	317.84	393.46	4.6374	2.9707	76.242	1.23	2.98	89.23	106.91	103.63	True	no
3674	Aragonite	2.3112	1.7155	5	388.84	389.96	2.3352	1.8531	81.555	0.73	1.45	112.96	72.22	99.03	True	no
3675	Aragonite	0.78583	1.0003	4	421.24	384.82	1.0318	1.0641	59.305	0.42	1.46	85.10	80.13	89.53	True	no
3676	Aragonite	0.5547	0.8404	5	506.33	384.67	1.518	3.2626	41.942	0.51	1.51	162.55	66.03	44.76	True	no
3677	Aragonite	0.50848	0.80462	4	570.73	384.73	1.0278	1.6317	68.166	0.59	0.91	33.92	96.76	91.03	True	no
3678	Aragonite	1.5717	1.4146	4	575.94	385.35	1.8928	1.7904	170.13	0.72	2.12	149.68	86.82	96.33	True	no
3679	Aragonite	3.698	2.1699	9	624.58	387.65	3.2799	2.2847	38.491	0.91	1.45	100.16	77.22	98.01	True	no
3680	Aragonite	2.5424	1.7992	3	192.96	389.58	2.6407	2.1542	75.42	0.93	2.01	84.03	62.05	168.23	True	no
3681	Aragonite	1.433	1.3507	1	237.81	386.74	1.5841	1.3754	53.23	0.50	1.22	29.34	136.65	125.00	True	no
3682	Aragonite	1.1094	1.1885	3	258.96	387.29	1.5938	1.7982	116.54	0.69	1.43	113.48	46.31	129.64	True	no
3683	Aragonite	0.7396	0.97041	4	366.88	386.50	1.3876	2.0447	71.348	0.71	1.32	25.41	96.57	112.98	True	no
3684	Aragonite	1.0632	1.1635	5	443.35	386.83	1.6457	2.0008	117.82	0.55	1.45	82.18	52.08	88.82	True	no
3685	Aragonite	0.5547	0.8404	3	463.75	385.08	1.0393	1.5294	30.345	0.37	0.75	45.05	83.55	112.37	True	no
3686	Aragonite	2.1726	1.6632	5	512.36	386.74	2.7867	2.8073	174.49	0.81	1.61	3.95	98.31	110.34	True	no
3687	Aragonite	7.9045	3.1724	10	555.37	391.05	5.5119	3.0187	153.54	0.82	2.03	151.45	95.85	72.27	True	no
3688	Aragonite	0.87827	1.0575	5	564.37	386.37	1.6156	2.3342	46.871	0.77	1.46	45.54	75.07	63.90	True	no
3689	Aragonite	2.9584	1.9408	6	637.55	387.42	2.6344	1.8424	11.296	0.85	1.66	55.40	71.96	99.52	True	no
3690	Aragonite	3.8829	2.2235	4	128.90	388.73	2.8633	1.6583	179.6	0.91	2.43	6.58	87.33	77.18	True	no
3691	Aragonite	2.9584	1.9408	2	182.09	389.45	2.0119	1.0746	111.75	1.07	2.33	83.13	68.83	176.00	True	no
3692	Aragonite	5.8243	2.7232	3	230.85	392.12	2.9327	1.1598	171.89	0.90	2.34	63.73	104.13	81.14	True	no
3693	Aragonite	4.7612	2.4621	6	267.81	391.77	3.4717	1.9882	145.17	1.42	2.68	100.43	101.47	19.01	True	no
3694	Aragonite	10.401	3.639	8	295.60	397.63	7.827	4.6262	57.324	1.06	2.82	61.74	83.58	146.19	True	no
3695	Aragonite	9.8921	3.549	8	398.75	397.91	3.882	1.1965	91.877	1.83	3.75	19.50	67.28	105.77	True	no
3696	Aragonite	3.8829	2.2235	7	403.49	389.57	3.8447	2.9899	148.93	1.43	2.94	137.43	88.84	60.45	True	no
3697	Aragonite	0.5547	0.8404	3	430.67	386.92	0.93557	1.2393	34.722	0.44	1.09	150.46	81.86	76.31	True	no
3698	Aragonite	1.8952	1.5534	6	449.41	387.24	1.9169	1.5227	176.62	0.69	1.50	152.95	64.02	49.85	True	no
3699	Aragonite	0.9245	1.0849	4	455.20	387.45	1.4082	1.6847	114.01	0.71	1.05	109.00	66.49	93.51	True	no
3700	Aragonite	0.50848	0.80462	4	539.09	386.36	0.95777	1.4169	105.07	0.49	0.93	99.65	62.59	99.59	True	no
3701	Aragonite	0.9245	1.0849	4	567.50	387.60	1.3123	1.4631	33.487	0.70	1.40	88.84	79.07	77.80	True	no
3702	Aragonite	2.1263	1.6454	2	208.22	389.26	2.0708	1.584	141.81	0.95	1.61	101.59	86.73	156.21	True	no
3703	Aragonite	1.9877	1.5908	1	244.95	388.63	1.9894	1.5639	35.9	0.59	1.20	14.43	142.73	114.50	True	no
3704	Aragonite	5.4545	2.6353	10	352.43	396.64	4.2552	2.6072	48.375	0.96	2.33	34.70	91.63	113.31	True	no
3705	Aragonite	2.2188	1.6808	5	362.96	391.06	2.3473	1.9503	113.29	0.67	1.91	95.31	69.53	103.11	True	no
3706	Aragonite	0.50848	0.80462	3	461.64	387.91	1.1381	2.0005	134.32	0.76	1.69	44.96	82.36	115.90	True	no
3707	Aragonite	0.7396	0.97041	4	560.00	387.88	1.3973	2.0735	131.66	0.69	1.68	35.07	72.26	91.96	True	no
3708	Aragonite	0.9245	1.0849	5	574.75	388.85	1.2654	1.3603	114.05	0.73	1.13	87.40	94.82	94.69	True	no
3709	Aragonite	0.97072	1.1117	5	642.24	390.33	2.0787	3.496	62.638	0.80	1.32	116.05	78.25	75.43	True	no
3710	Aragonite	0.69337	0.93959	4	646.53	387.87	1.002	1.1371	104.04	0.51	0.95	175.78	97.48	73.46	True	no
3711	Aragonite	1.2481	1.2606	5	650.56	388.89	1.679	1.7741	77.74	0.58	1.31	48.89	73.51	93.41	True	no
3712	Aragonite	1.5717	1.4146	6	657.82	389.03	1.798	1.6155	119.66	0.82	1.68	103.92	117.73	88.76	True	no
3713	Aragonite	0.50848	0.80462	4	308.18	388.82	0.81995	1.0385	135	0.52	1.35	16.57	132.39	131.97	True	no
3714	Aragonite	0.50848	0.80462	2	391.45	388.64	1.0909	1.8382	92.953	0.36	0.72	179.52	73.44	77.23	True	no
3715	Aragonite	1.0632	1.1635	5	418.09	388.91	1.252	1.158	99.958	0.70	1.43	20.67	70.17	104.06	True	no
3716	Aragonite	0.50848	0.80462	5	422.64	388.09	0.95777	1.4169	15.071	0.38	1.59	38.22	75.91	80.35	True	no
3717	Aragonite	0.83205	1.0293	6	426.72	388.89	1.0979	1.1377	64.594	0.80	1.22	17.69	76.92	103.54	True	no
3718	Aragonite	1.3405	1.3064	4	440.86	390.14	1.5973	1.4947	126.25	0.84	1.40	13.51	72.66	124.25	True	no
3719	Aragonite	1.3405	1.3064	4	459.97	390.48	1.6909	1.6752	138.26	0.69	1.48	156.13	57.56	48.95	True	no
3720	Aragonite	0.50848	0.80462	4	502.55	388.91	1.2364	2.3611	66.87	0.58	1.86	4.26	98.25	111.16	True	no
3721	Aragonite	0.87827	1.0575	4	530.47	390.00	1.3866	1.7193	62.263	0.49	0.67	86.37	62.09	106.69	True	no
3722	Aragonite	4.53	2.4016	7	545.45	394.32	2.6357	1.2045	98.722	0.67	1.98	35.28	71.98	94.13	True	no
3723	Aragonite	0.50848	0.80462	4	653.09	389.27	1.1452	2.0258	65.663	0.75	1.42	165.65	94.32	73.26	True	no
3724	Aragonite	1.017	1.1379	3	665.91	388.36	0.95777	1.4169	74.929	0.67	1.11	58.06	101.38	80.90	True	edge
3725	Aragonite	3.3282	2.0585	2	197.51	394.86	2.8226	1.8801	93.234	0.70	1.74	71.32	124.92	167.31	True	no
3726	Aragonite	2.866	1.9102	6	413.81	392.58	2.2653	1.4063	111.81	0.75	2.23	89.06	68.82	77.35	True	no
3727	Aragonite	0.78583	1.0003	4	485.65	389.12	1.1756	1.3814	1.0451	0.51	0.97	173.17	77.15	36.00	True	no
3728	Aragonite	2.6348	1.8316	5	496.82	391.25	1.9791	1.1675	32.58	0.60	1.34	53.34	78.58	110.78	True	no
3729	Aragonite	2.866	1.9102	6	507.35	391.21	2.8085	2.1615	19.136	0.69	1.22	64.26	76.55	107.99	True	no
3730	Aragonite	18.86	4.9003	18	527.55	403.82	6.5641	1.7943	123.43	1.96	5.38	98.31	58.82	102.66	True	no
3731	Aragonite	1.6641	1.4556	7	567.42	392.11	1.5113	1.0779	104.52	0.90	1.78	24.03	74.45	93.98	True	no
3732	Aragonite	1.3405	1.3064	5	615.17	390.41	1.4039	1.1547	15.329	1.16	3.60	53.71	34.15	99.30	True	no
3733	Aragonite	0.60093	0.87471	1	344.08	392.23	1.7069	3.8081	74.078	0.59	0.87	31.51	112.23	110.22	True	no
3734	Aragonite	0.87827	1.0575	3	353.79	391.11	1.237	1.3685	62.523	0.67	1.13	152.87	67.65	80.70	True	no
3735	Aragonite	0.87827	1.0575	4	448.74	391.11	1.2934	1.496	35.507	0.58	0.93	75.72	44.26	100.42	True	no
3736	Aragonite	1.433	1.3507	4	480.58	391.61	1.8058	1.7872	19.957	0.74	1.57	34.53	53.20	134.64	True	no
3737	Aragonite	6.2866	2.8292	9	490.88	396.53	3.5163	1.5447	135.79	0.97	2.87	63.53	73.83	108.67	True	no
3738	Aragonite	1.017	1.1379	5	517.73	390.95	1.7187	2.2815	16.923	0.68	1.38	36.99	84.88	122.79	True	no
3739	Aragonite	0.50848	0.80462	5	539.91	390.36	0.95777	1.4169	74.929	0.25	0.85	19.55	79.41	125.05	True	no
3740	Aragonite	1.9414	1.5722	6	571.19	394.81	2.5422	2.6145	69.917	1.00	3.19	89.87	79.32	77.34	True	no
3741	Aragonite	2.8197	1.8948	5	630.21	391.90	2.7188	2.0589	178.78	0.82	2.04	16.02	89.86	101.60	True	no
3742	Aragonite	2.0339	1.6092	5	662.20	395.43	2.7101	2.8363	82.43	1.45	2.72	45.45	83.19	108.96	True	no
3743	Aragonite	1.017	1.1379	4	259.50	392.50	1.7224	2.2911	139.93	0.85	1.27	29.31	137.60	127.64	True	no
3744	Aragonite	1.7565	1.4955	4	311.50	394.08	2.221	2.2055	106.32	0.70	1.73	98.72	42.90	125.09	True	no
3745	Aragonite	0.78583	1.0003	3	375.12	392.12	1.3211	1.7444	24.165	0.71	1.17	141.17	62.22	100.16	True	no
3746	Aragonite	1.2481	1.2606	5	421.48	392.30	1.543	1.4983	44.333	0.63	1.04	77.23	67.23	81.65	True	no
3747	Aragonite	0.7396	0.97041	3	437.63	392.38	1.154	1.4142	135	0.40	1.11	97.69	63.89	79.74	True	no
3748	Aragonite	0.97072	1.1117	5	451.67	393.00	1.764	2.5177	43.243	0.91	1.28	109.21	74.60	89.20	True	no
3749	Aragonite	0.97072	1.1117	4	465.29	392.95	1.3609	1.4985	78.176	0.45	1.38	108.51	66.65	96.47	True	no
3750	Aragonite	0.78583	1.0003	4	471.06	391.00	1.6181	2.6169	5.1578	0.69	1.38	59.32	56.55	102.78	True	no
3751	Aragonite	0.87827	1.0575	6	535.74	391.32	1.4413	1.8577	158.81	0.98	1.96	158.42	63.52	71.06	True	no
3752	Aragonite	2.1726	1.6632	6	647.17	393.94	2.1552	1.6792	136.33	0.65	1.01	24.94	123.62	58.43	True	no
3753	Aragonite	2.2188	1.6808	2	665.33	393.71	1.593	1.7966	57.831	0.44	1.22	109.70	70.58	91.67	True	edge
3754	Aragonite	2.7273	1.8635	3	128.41	394.81	2.3237	1.555	176.49	1.30	2.33	70.14	100.79	80.96	True	no
3755	Aragonite	19.831	5.0248	11	302.28	407.14	6.7304	1.7941	53.264	1.47	4.85	115.89	38.28	113.43	True	no
3756	Aragonite	5.5932	2.6686	6	420.40	397.59	4.8051	3.2421	24.842	0.67	1.56	20.73	70.32	103.98	True	no
3757	Aragonite	8.829	3.3528	6	427.85	401.07	5.2642	2.4652	31.374	0.82	1.90	33.58	67.72	99.32	True	no
3758	Aragonite	0.7396	0.97041	5	444.94	393.69	1.235	1.6196	94.674	0.56	2.01	121.83	77.81	87.47	True	no
3759	Aragonite	1.6179	1.4352	5	610.09	393.69	2.027	1.9947	162.34	0.77	1.75	136.37	63.37	40.64	True	no
3760	Aragonite	0.69337	0.93959	5	512.60	393.93	1.0791	1.3191	99.462	0.42	1.33	130.82	68.22	85.51	True	no
3761	Aragonite	1.1556	1.213	5	579.12	394.84	1.3589	1.255	124.6	0.89	1.51	24.00	76.72	92.65	True	no
3762	Aragonite	6.1479	2.7978	11	612.64	401.80	3.5809	1.6382	52.335	1.41	2.99	53.93	36.67	102.19	True	no
3763	Aragonite	0.64715	0.90773	4	652.64	394.00	1.171	1.6641	61.055	0.54	0.86	13.07	116.87	51.47	True	no
3764	Aragonite	5.5932	2.6686	3	207.40	399.93	3.1001	1.3495	32.124	1.31	2.88	65.11	142.76	138.09	True	no
3765	Aragonite	0.9245	1.0849	2	337.80	396.05	1.479	1.8584	144.27	0.79	1.16	29.25	108.33	106.61	True	no
3766	Aragonite	0.60093	0.87471	2	354.92	395.00	1.2171	1.936	40.842	0.40	0.64	87.13	151.19	146.83	True	no
3767	Aragonite	11.186	3.774	10	366.76	403.25	7.2906	3.7319	31.806	1.12	2.61	30.77	108.85	110.39	True	no
3768	Aragonite	2.5424	1.7992	5	462.05	397.44	2.8043	2.4294	138.59	0.78	3.19	92.53	80.50	89.30	True	no
3769	Aragonite	1.017	1.1379	5	468.41	395.68	1.3239	1.3536	76.189	0.82	1.93	19.64	76.84	118.28	True	no
3770	Aragonite	0.9245	1.0849	4	472.40	395.20	1.3909	1.6434	75.25	0.42	0.80	86.48	58.89	89.99	True	no
3771	Aragonite	3.3744	2.0728	6	505.38	397.63	2.582	1.5517	176.73	0.52	1.51	119.26	67.10	89.62	True	no
3772	Aragonite	1.1556	1.213	1	522.44	395.04	1.9318	2.5362	21.341	0.61	1.05	170.36	67.41	64.43	True	no
3773	Aragonite	0.50848	0.80462	5	539.09	394.64	0.95777	1.4169	74.929	0.41	1.11	157.43	62.82	74.10	True	no
3774	Aragonite	6.1017	2.7873	6	555.73	401.39	3.4678	1.5479	119.14	1.58	3.64	90.00	77.80	77.80	True	no
3775	Aragonite	0.60093	0.87471	3	584.62	395.46	1.2824	2.1493	103.79	0.71	1.42	104.63	68.79	86.98	True	no
3776	Aragonite	2.2188	1.6808	5	657.44	397.54	2.2547	1.7995	78.721	1.48	3.10	164.52	77.46	73.80	True	no
3777	Aragonite	3.8829	2.2235	7	439.49	400.61	3.2278	2.1074	75.382	0.71	1.72	92.18	59.31	70.99	True	no
3778	Aragonite	0.46225	0.76717	4	447.80	395.70	0.98158	1.637	108.22	0.63	0.92	112.14	76.43	86.12	True	no
3779	Aragonite	11.325	3.7973	11	458.94	403.19	5.8425	2.3673	156.47	1.06	2.39	156.51	86.45	81.14	True	no
3780	Aragonite	4.114	2.2887	8	479.70	399.03	2.326	1.0329	137.44	0.78	1.64	137.79	65.80	89.48	True	no
3781	Aragonite	1.2481	1.2606	5	535.63	398.33	1.9214	2.3231	80.301	1.25	2.12	170.14	66.65	66.03	True	no
3782	Aragonite	0.60093	0.87471	3	575.23	396.00	0.99198	1.2861	16.19	0.64	1.39	141.40	93.00	76.53	True	no
3783	Aragonite	0.9245	1.0849	4	623.80	395.60	1.3901	1.6416	2.3818	0.57	1.43	154.10	97.57	132.13	True	no
3784	Aragonite	0.69337	0.93959	3	634.60	395.40	1.1515	1.502	18.738	0.41	1.09	153.88	98.28	133.34	True	no
3785	Aragonite	0.5547	0.8404	3	642.17	395.08	1.079	1.6485	170.58	0.43	0.94	154.67	98.23	134.82	True	no
3786	Aragonite	0.97072	1.1117	3	183.19	397.43	1.3402	1.4532	55.641	0.85	1.58	77.53	134.04	174.46	True	no
3787	Aragonite	3.8829	2.2235	3	188.45	403.93	3.4566	2.4167	85.853	0.82	1.68	70.61	125.34	166.07	True	no
3788	Aragonite	6.3328	2.8396	6	262.04	407.20	5.6866	4.0105	78.1	1.04	2.52	75.37	41.36	29.44	True	no
3789	Aragonite	13.683	4.1739	9	380.57	409.18	5.0422	1.4593	55.171	1.07	2.42	51.23	89.80	110.81	True	no
3790	Aragonite	0.7396	0.97041	3	499.25	398.13	1.5077	2.414	99.265	0.56	1.40	5.23	99.44	111.09	True	no
3791	Aragonite	1.8028	1.515	5	605.33	397.49	1.7423	1.3224	25.087	0.91	2.12	167.64	104.46	36.45	True	no
3792	Aragonite	1.7103	1.4757	3	619.95	400.03	1.725	1.3664	92.927	0.64	1.16	169.39	104.32	38.28	True	no
3793	Aragonite	3.1433	2.0005	6	628.43	399.10	2.3801	1.4154	9.9939	0.77	1.70	92.75	131.33	104.16	True	no
3794	Aragonite	8.4592	3.2819	10	331.51	402.65	4.1634	1.6094	148.73	1.11	2.48	88.53	84.91	113.29	True	no
3795	Aragonite	3.4207	2.0869	5	354.04	403.39	3.7684	3.2606	39.204	1.01	1.78	95.80	70.73	101.62	True	no
3796	Aragonite	0.7396	0.97041	3	362.25	398.19	1.3119	1.8278	71.263	0.69	1.42	85.08	153.75	155.21	True	no
3797	Aragonite	0.46225	0.76717	1	393.20	397.50	0.89773	1.3693	90	0.63	1.00	140.74	87.22	63.31	True	no
3798	Aragonite	0.87827	1.0575	5	409.21	398.05	1.4005	1.7539	70.551	0.69	1.60	140.64	86.25	63.24	True	no
3799	Aragonite	3.8829	2.2235	5	637.73	401.06	2.4643	1.2283	17.753	0.62	1.55	76.10	133.06	93.81	True	no
3800	Aragonite	2.2188	1.6808	4	277.92	402.50	3.1613	3.5375	127.97	0.74	2.03	125.86	126.09	10.70	True	no
3801	Aragonite	0.50848	0.80462	4	473.64	398.55	1.1301	1.9727	41.203	0.32	0.42	85.85	155.59	158.86	True	no
3802	Aragonite	0.46225	0.76717	4	512.50	398.00	0.98036	1.633	26.565	0.54	0.81	4.59	99.16	110.42	True	no
3803	Aragonite	0.46225	0.76717	4	539.20	398.10	0.88237	1.3229	153.43	0.83	1.34	85.80	64.68	109.03	True	no
3804	Aragonite	1.1094	1.1885	7	582.21	399.13	1.2896	1.1773	163.36	0.73	1.35	36.90	75.15	90.95	True	no
3805	Aragonite	10.17	3.5984	12	593.36	404.65	4.32	1.4413	16.03	1.38	4.17	28.27	57.49	119.70	True	no
3806	Aragonite	0.50848	0.80462	3	611.45	398.18	0.98721	1.5054	41.028	0.49	1.56	176.27	113.39	39.56	True	no
3807	Aragonite	2.5886	1.8155	6	648.00	399.46	2.972	2.68	170.5	0.92	2.08	145.11	105.68	131.75	True	no
3808	Aragonite	1.1556	1.213	4	121.32	401.28	1.4374	1.4043	105.38	1.35	2.23	84.55	91.86	69.86	True	no
3809	Aragonite	0.50848	0.80462	2	129.55	399.00	1.2623	2.4612	162.17	0.65	0.89	69.55	105.10	79.21	True	no
3810	Aragonite	0.7396	0.97041	1	143.94	400.13	1.1237	1.3409	37.411	1.07	1.36	105.84	55.31	144.68	True	no
3811	Aragonite	4.1603	2.3015	3	226.64	404.20	3.2758	2.0258	69.833	0.80	1.91	68.54	60.79	153.80	True	no
3812	Aragonite	0.46225	0.76717	5	468.90	399.50	1.1972	2.4354	154.33	0.44	0.74	11.34	104.34	110.32	True	no
3813	Aragonite	3.0046	1.9559	10	573.29	403.55	3.226	2.7204	69.554	1.24	2.93	36.52	74.89	93.19	True	no
3814	Aragonite	0.5547	0.8404	3	124.42	401.50	1.2233	2.119	91.189	1.02	1.59	20.89	74.63	79.82	True	no
3815	Aragonite	1.2943	1.2837	2	136.46	401.00	1.6196	1.5917	22.189	0.65	1.28	17.04	90.53	73.66	True	no
3816	Aragonite	1.0632	1.1635	2	185.70	401.65	1.2459	1.1467	144.08	0.70	2.16	85.18	63.00	167.12	True	no
3817	Aragonite	0.60093	0.87471	2	344.23	400.31	1.0645	1.4809	45.955	0.59	0.70	86.02	151.27	145.51	True	no
3818	Aragonite	1.3405	1.3064	4	444.14	403.17	1.7711	1.8379	88.265	0.65	1.32	104.70	63.35	65.71	True	no
3819	Aragonite	1.0632	1.1635	1	221.35	402.22	1.3161	1.2795	128.56	0.76	1.67	145.04	31.10	129.13	True	no
3820	Aragonite	1.6641	1.4556	5	272.64	404.08	2.1497	2.1811	120.08	0.79	2.24	149.07	156.65	53.97	True	no
