Nr.	Phase	Area	d	l	Xcg	Ycg	Major	Aspect_ratio	Slope	GOS	MOS	Mean_E1	Mean_E2	Mean_E3	In_current_dataset	Border_grain
1097	Aragonit	1.5696	1.4137	6	391.97	198.75	2.642	3.4926	108.89	0.62	2.45	98.46	161.95	35.25	True	no
1098	Aragonit	0.8352	1.0312	4	597.91	191.19	1.4504	1.9782	149.61	1.17	2.71	96.67	149.22	111.50	True	no
1099	Aragonit	0.3888	0.70359	4	292.04	192.59	1.3333	3.5913	77.417	0.51	1.65	69.48	165.72	104.05	True	no
1100	Aragonit	0.2016	0.50664	3	590.36	189.29	0.66985	1.7481	145.17	0.55	0.78	106.03	149.04	69.82	True	no
1101	Aragonit	1.6416	1.4457	5	754.46	195.92	2.0235	1.9589	140.53	0.72	1.84	85.95	133.11	104.38	True	no
1102	Aragonit	0.1584	0.44909	2	757.00	190.91	0.6158	1.8802	93.82	0.62	1.39	86.17	131.54	44.24	True	no
1103	Aragonit	0.9216	1.0832	5	326.81	197.23	2.0737	3.6646	102.25	0.61	1.75	33.89	169.05	53.58	True	no
1104	Aragonit	0.792	1.0042	4	463.71	196.18	1.3924	1.9225	80.305	0.57	1.29	119.30	156.40	73.08	True	no
1105	Aragonit	3.8304	2.2084	6	799.00	203.58	2.8356	1.6487	131.54	0.77	2.07	93.63	147.00	85.85	True	no
1106	Aragonit	3.0096	1.9575	8	439.26	206.86	4.0271	4.2322	107.77	0.81	2.60	125.18	155.42	153.00	True	no
1107	Aragonit	0.3312	0.64938	3	495.91	193.43	0.7971	1.5067	46.441	0.45	1.12	124.26	159.44	68.03	True	no
1108	Aragonit	12.874	4.0486	13	574.57	217.76	7.0982	3.0739	135.64	0.88	3.47	117.32	153.87	135.97	True	no
1109	Aragonit	0.1584	0.44909	3	644.09	193.18	0.61364	1.8671	71.029	0.75	1.60	96.15	129.73	74.10	True	no
1110	Aragonit	0.9216	1.0832	4	765.11	197.02	1.5514	2.0511	151.85	0.65	1.39	85.85	133.38	168.01	True	no
1111	Aragonit	0.2016	0.50664	3	891.57	193.50	0.73897	2.1274	118.7	0.35	0.93	82.67	138.52	34.84	True	no
1112	Aragonit	0.2448	0.55829	4	441.94	194.65	0.80348	2.0712	94.308	0.50	0.89	122.02	154.49	137.75	True	no
1113	Aragonit	0.3024	0.62051	3	524.14	194.76	0.7845	1.5984	118.41	0.66	1.27	102.87	152.62	78.50	True	no
1114	Aragonit	0.1872	0.48821	3	716.46	193.54	0.59711	1.4959	23.303	0.71	1.52	69.93	154.81	79.62	True	no
1115	Aragonit	0.9936	1.1248	4	173.43	202.54	1.8846	2.8074	87.186	0.45	1.09	142.10	7.53	110.80	True	no
1116	Aragonit	0.1728	0.46906	3	547.50	194.92	0.57488	1.5021	118.34	0.65	1.17	100.66	154.00	138.50	True	no
1117	Aragonit	0.1584	0.44909	3	637.00	195.00	0.69925	2.4244	110.3	0.85	0.92	94.11	151.19	50.33	True	no
1118	Aragonit	0.6192	0.88791	2	680.26	195.81	1.118	1.5854	146.21	0.52	1.11	112.43	142.41	136.84	True	no
1119	Aragonit	5.04	2.5332	10	431.89	215.65	3.7326	2.1711	97.448	0.70	2.58	104.59	171.71	7.66	True	no
1120	Aragonit	0.5616	0.84561	4	468.21	198.72	1.2189	2.0778	61.067	0.85	2.44	118.37	156.78	135.89	True	no
1121	Aragonit	1.656	1.4521	6	634.13	200.66	1.8084	1.551	140.28	0.71	2.32	91.93	152.18	158.26	True	no
1122	Aragonit	0.3744	0.69044	5	640.58	198.50	1.2352	3.2005	106.35	0.71	1.54	95.38	152.32	173.30	True	no
1123	Aragonit	0.2016	0.50664	4	646.93	195.71	0.61575	1.4771	172.07	0.54	1.31	94.50	130.46	8.77	True	no
1124	Aragonit	4.5648	2.4108	7	824.62	211.09	4.898	4.1276	143.29	0.91	2.31	83.90	143.88	85.05	True	no
1125	Aragonit	0.6912	0.93812	2	953.56	198.63	1.4446	2.3712	101.48	0.59	1.71	90.66	139.95	53.99	True	no
1126	Aragonit	2.2176	1.6803	7	497.62	201.47	1.9138	1.2972	167.21	0.77	2.23	126.47	159.09	133.10	True	no
1127	Aragonit	0.7776	0.99502	3	530.24	200.11	1.5289	2.361	123.14	0.64	1.63	103.75	153.05	14.97	True	no
1128	Aragonit	0.2448	0.55829	4	293.76	199.24	0.88326	2.503	111.68	0.44	1.03	68.94	166.08	166.53	True	no
1129	Aragonit	0.6048	0.87753	3	427.79	202.43	1.4506	2.7325	86.854	0.58	1.99	101.11	171.28	68.02	True	no
1130	Aragonit	3.6432	2.1538	7	469.38	212.08	3.2483	2.2747	78.265	0.58	1.62	120.12	156.30	73.79	True	no
1131	Aragonit	0.2736	0.59022	2	617.11	198.42	0.69901	1.4026	136.63	0.85	1.86	98.55	150.23	174.63	True	no
1132	Aragonit	2.2464	1.6912	5	655.76	202.71	2.4345	2.0721	155.43	0.81	3.26	94.10	130.24	73.07	True	no
1133	Aragonit	0.288	0.60555	4	786.50	198.70	0.76193	1.5832	101.9	0.70	1.60	87.70	132.47	66.02	True	no
1134	Aragonit	0.504	0.80107	3	894.06	201.69	1.5283	3.6399	92.335	0.57	1.09	79.24	137.92	92.76	True	no
1135	Aragonit	0.4032	0.7165	3	948.29	200.11	1.0261	2.051	87.405	0.57	1.10	91.28	144.52	170.82	True	no
1136	Aragonit	0.8208	1.0223	5	325.25	205.37	2.069	4.0963	99.433	0.50	1.72	33.87	170.75	1.02	True	no
1137	Aragonit	0.7632	0.98577	3	407.87	201.53	1.2821	1.6915	75.345	0.43	1.08	95.66	168.19	179.13	True	no
1138	Aragonit	0.1584	0.44909	3	439.91	198.64	0.53457	1.4169	105.07	0.30	0.55	58.35	163.09	5.27	True	no
1139	Aragonit	3.9168	2.2332	9	610.94	205.15	2.7347	1.4996	167.82	0.82	2.88	109.17	150.27	78.49	True	no
1140	Aragonit	0.1728	0.46906	4	644.33	198.50	0.53671	1.3093	142.76	0.42	0.65	97.08	131.19	137.60	True	no
1141	Aragonit	0.432	0.74165	5	399.30	201.37	0.90864	1.501	153.81	0.45	0.89	162.23	162.06	114.93	True	no
1142	Aragonit	11.736	3.8656	14	412.61	222.65	5.1125	1.7492	95.133	1.15	3.18	101.45	168.24	68.13	True	no
1143	Aragonit	0.5184	0.81243	5	775.06	202.22	1.3182	2.6325	124.17	0.89	4.48	88.23	134.35	52.02	True	no
1144	Aragonit	0.2592	0.57448	3	943.83	199.83	0.59731	1.0811	7.0181	0.43	0.71	91.77	144.80	107.62	True	no
1145	Aragonit	4.7952	2.4709	7	942.02	211.90	3.1178	1.5922	19.689	0.77	1.82	96.75	145.32	59.12	True	no
1146	Aragonit	0.2736	0.59022	3	198.00	202.74	0.72029	1.4893	96.574	0.37	1.14	133.05	175.40	87.53	True	no
1147	Aragonit	1.8432	1.5319	2	230.62	213.82	3.3169	4.6879	97.619	0.58	1.90	72.06	176.58	28.02	True	no
1148	Aragonit	0.8784	1.0576	7	294.95	208.57	2.2986	4.7241	114.23	1.64	2.28	70.73	169.41	99.34	True	no
1149	Aragonit	0.2736	0.59022	2	387.95	202.58	0.68847	1.3607	111.94	0.68	1.51	100.80	162.34	164.72	True	no
1150	Aragonit	0.7488	0.97642	4	489.63	205.71	1.3336	1.8655	110.86	0.49	1.25	124.88	159.01	4.52	True	no
1151	Aragonit	0.3312	0.64938	3	765.17	203.09	0.93183	2.0591	138.89	0.63	0.91	90.05	133.99	118.88	True	no
1152	Aragonit	0.3744	0.69044	4	223.54	205.73	1.3518	3.8332	82.135	0.38	0.97	49.38	177.12	173.58	True	no
1153	Aragonit	0.6768	0.92829	4	300.81	207.55	1.4706	2.5097	80.081	0.45	0.82	4.77	176.06	97.12	True	no
1154	Aragonit	8.2512	3.2413	17	318.45	238.39	7.8816	5.9129	100.36	0.94	3.52	42.20	173.45	121.71	True	no
1155	Aragonit	4.1328	2.2939	5	593.34	216.89	3.8866	2.8707	144.32	0.83	2.88	107.15	146.67	129.02	True	no
1156	Aragonit	76.262	9.8539	47	744.91	295.24	30.916	9.8437	142.63	2.22	5.97	100.64	123.16	21.97	True	no
1157	Aragonit	1.656	1.4521	7	786.76	207.21	2.0008	1.8986	141.71	0.56	1.81	86.95	132.66	169.14	True	no
1158	Aragonit	0.504	0.80107	2	940.06	204.14	0.91538	1.3058	84.692	0.74	1.57	91.74	144.73	171.04	True	no
1159	Aragonit	3.024	1.9622	7	182.53	212.52	2.2132	1.2722	131.27	0.54	3.58	128.82	174.36	82.86	True	no
1160	Aragonit	0.2016	0.50664	2	290.36	204.86	0.79253	2.447	94.471	0.75	1.33	86.69	167.18	73.38	True	no
1161	Aragonit	1.0512	1.1569	5	319.27	210.58	1.9501	2.8414	96.179	0.69	1.81	30.93	173.15	46.34	True	no
1162	Aragonit	0.3024	0.62051	4	463.29	205.76	0.93663	2.2785	100.56	0.50	0.71	123.21	156.33	12.38	True	no
1163	Aragonit	2.6496	1.8367	7	776.60	212.99	2.6039	2.0098	130.42	1.09	2.80	90.15	133.81	118.23	True	no
1164	Aragonit	0.9936	1.1248	5	507.64	209.55	1.6552	2.1657	98.599	0.73	1.73	134.89	156.29	152.15	True	no
1165	Aragonit	0.72	0.95746	3	630.36	206.94	1.1459	1.4324	126.37	0.72	1.78	102.94	123.02	136.51	True	no
1166	Aragonit	0.2016	0.50664	2	706.00	204.36	0.65356	1.6641	151.06	0.42	1.15	72.64	154.75	135.00	True	no
1167	Aragonit	1.8576	1.5379	5	227.98	222.05	3.4067	4.907	101.42	0.72	2.05	32.02	177.09	38.91	True	no
1168	Aragonit	0.4032	0.7165	4	400.50	208.75	1.0366	2.0933	108.22	0.46	0.71	96.05	168.16	126.65	True	no
1169	Aragonit	0.8352	1.0312	5	513.10	209.16	1.37	1.7649	110.85	0.67	1.47	135.39	156.69	88.81	True	no
1170	Aragonit	4.2624	2.3296	10	533.81	218.61	4.0024	2.9517	106.97	0.81	2.22	131.63	147.89	94.46	True	no
1171	Aragonit	1.0368	1.149	3	811.15	210.29	1.4711	1.6393	103.27	0.46	1.46	95.28	147.05	150.26	True	no
1172	Aragonit	0.1584	0.44909	3	838.18	205.55	0.551	1.5054	131.03	0.45	1.23	84.41	143.64	75.37	True	no
1173	Aragonit	35.928	6.7635	15	893.29	236.17	12.364	3.342	143.31	1.08	3.66	77.79	138.10	80.21	True	no
1174	Aragonit	0.144	0.42819	2	928.80	205.50	0.50106	1.3693	90	0.53	1.13	89.29	145.81	105.64	True	no
1175	Aragonit	0.144	0.42819	1	203.10	207.10	0.61102	2.0363	102.9	0.30	0.61	139.94	175.59	94.34	True	no
1176	Aragonit	1.4832	1.3742	5	671.35	209.53	1.8967	1.9049	158.19	0.78	1.80	96.47	130.65	73.55	True	no
1177	Aragonit	0.576	0.85638	2	710.22	209.70	1.3468	2.4734	124.32	0.60	1.60	71.17	154.26	70.41	True	no
1178	Aragonit	4.8672	2.4894	5	759.64	227.52	5.6872	5.2192	124.46	0.84	2.44	69.14	149.00	69.84	True	no
1179	Aragonit	6.48	2.8724	7	199.48	230.38	4.2569	2.1963	111.3	0.69	1.83	138.78	174.64	40.28	True	no
1180	Aragonit	0.7488	0.97642	1	282.58	210.40	1.2275	1.5803	95.837	0.85	2.34	85.86	166.12	73.50	True	no
1181	Aragonit	1.0656	1.1648	7	330.23	216.73	2.0106	2.9796	99.496	0.92	2.84	27.59	169.59	111.48	True	no
1182	Aragonit	0.4032	0.7165	3	502.18	209.00	0.78726	1.2073	104.36	0.54	0.87	133.00	144.38	84.12	True	no
1183	Aragonit	2.2464	1.6912	7	543.54	216.76	2.6373	2.4318	123.57	1.69	5.04	135.51	148.51	86.20	True	no
1184	Aragonit	0.7632	0.98577	4	695.15	209.15	1.4243	2.0876	154.57	0.99	1.74	95.70	132.64	135.32	True	no
1185	Aragonit	0.2736	0.59022	3	781.47	209.89	1.3063	4.8983	135.5	1.02	1.98	91.15	133.25	57.07	True	no
1186	Aragonit	0.8352	1.0312	5	308.88	214.38	2.0303	3.8762	82.385	0.56	1.46	39.64	171.85	2.67	True	no
1187	Aragonit	0.4176	0.72918	1	362.72	214.28	1.7242	5.5914	97.943	0.55	1.50	9.66	169.24	155.72	True	no
1188	Aragonit	0.504	0.80107	1	371.83	212.23	1.4068	3.0841	108.17	0.53	1.21	177.77	9.46	88.54	True	no
1189	Aragonit	0.1584	0.44909	4	519.64	209.09	0.50009	1.24	81.87	0.32	0.67	137.19	156.78	38.55	True	no
1190	Aragonit	0.432	0.74165	4	524.13	209.87	1.1228	2.2919	130.66	0.52	1.03	131.28	146.99	41.71	True	no
1191	Aragonit	0.144	0.42819	2	542.50	208.50	0.67015	2.4495	135	0.44	0.81	135.71	148.28	33.62	True	no
1192	Aragonit	9.504	3.4786	9	782.87	250.36	9.7334	7.8291	123.67	0.89	5.07	68.27	149.05	132.49	True	no
1193	Aragonit	0.144	0.42819	2	607.50	210.10	0.47656	1.2387	96.402	0.75	2.04	106.58	148.73	70.61	True	no
1194	Aragonit	0.4032	0.7165	1	215.25	212.18	1.0444	2.1246	81.891	0.47	1.03	129.21	174.60	32.75	True	no
1195	Aragonit	7.3872	3.0669	7	266.72	230.91	4.5357	2.1873	105.13	0.61	2.43	50.82	178.64	70.05	True	no
1196	Aragonit	0.5472	0.8347	4	323.66	214.68	1.3016	2.4316	99.503	0.41	0.98	33.51	173.16	165.59	True	no
1197	Aragonit	2.6208	1.8267	4	461.97	226.16	3.5804	3.8416	95.296	0.48	1.40	126.00	156.53	69.85	True	no
1198	Aragonit	1.008	1.1329	4	492.17	215.76	1.6067	2.0114	86.128	0.55	1.30	147.89	151.09	98.04	True	no
1199	Aragonit	2.232	1.6858	7	500.52	218.89	2.4905	2.1825	113.83	0.97	2.37	132.42	148.88	20.21	True	no
1200	Aragonit	1.0368	1.149	3	597.07	213.24	1.2711	1.2239	164.58	0.67	2.17	107.69	146.54	13.02	True	no
1201	Aragonit	0.8208	1.0223	3	622.35	212.65	1.1462	1.2572	129.97	0.86	2.52	110.30	150.84	142.33	True	no
1202	Aragonit	2.808	1.8908	7	632.65	219.20	2.3409	1.5327	132.65	0.79	2.35	111.18	151.61	79.17	True	no
1203	Aragonit	0.1584	0.44909	2	662.55	210.82	0.551	1.5054	41.028	0.82	1.55	98.75	128.34	83.23	True	no
1204	Aragonit	16.142	4.5336	7	747.46	245.82	9.4668	4.3604	119.46	0.85	5.49	74.18	153.82	84.16	True	no
1205	Aragonit	0.864	1.0488	5	843.75	214.68	1.8052	2.9624	126.24	0.88	1.49	85.65	143.44	75.71	True	no
1206	Aragonit	4.752	2.4598	7	293.83	236.88	5.1725	4.422	99.716	0.70	2.12	91.69	166.54	131.39	True	no
1207	Aragonit	0.1872	0.48821	2	315.77	212.54	0.924	3.582	119.04	0.51	1.52	39.29	173.35	2.90	True	no
1208	Aragonit	0.2304	0.54162	1	430.81	214.00	0.87862	2.6315	97.701	0.67	1.44	107.17	171.69	127.14	True	no
1209	Aragonit	0.5184	0.81243	4	523.50	214.36	1.1977	2.1732	139.66	0.61	1.03	132.88	146.98	159.60	True	no
1210	Aragonit	0.3888	0.70359	3	548.30	213.63	0.82762	1.3836	93.618	0.70	1.68	135.12	148.27	96.33	True	no
1211	Aragonit	0.4464	0.75391	4	553.48	215.52	1.0267	1.8545	87.65	0.99	2.11	136.83	148.90	34.32	True	no
1212	Aragonit	1.44	1.3541	4	611.74	219.35	1.496	1.2207	92.99	0.77	1.74	108.39	150.21	14.24	True	no
1213	Aragonit	0.144	0.42819	4	174.00	213.50	0.54718	1.633	116.57	0.71	1.61	81.33	169.81	123.39	True	no
1214	Aragonit	4.104	2.2859	9	696.13	222.46	3.4074	2.2219	146.91	0.80	2.58	100.75	132.35	12.30	True	no
1215	Aragonit	0.5616	0.84561	3	702.92	215.49	1.0298	1.4831	104.95	0.77	1.97	94.19	138.02	99.01	True	no
1216	Aragonit	0.216	0.52442	3	755.87	214.47	0.93603	3.1858	127.45	0.73	1.64	71.55	150.19	8.93	True	no
1217	Aragonit	0.4608	0.76597	5	816.13	216.34	1.2062	2.4799	81.645	0.82	2.09	93.75	147.23	86.61	True	no
1218	Aragonit	1.8432	1.5319	5	175.46	227.48	3.8734	6.3929	111.04	0.61	1.74	91.36	170.09	4.78	True	no
1219	Aragonit	2.1024	1.6361	7	676.33	219.66	2.6314	2.5867	148.37	0.83	2.46	98.17	130.32	138.22	True	no
1220	Aragonit	0.3312	0.64938	3	682.70	216.39	0.94976	2.1391	96.634	0.56	1.26	101.10	132.06	129.20	True	no
1221	Aragonit	3.4128	2.0845	4	562.08	224.06	2.206	1.1199	125.75	1.27	3.51	145.59	151.02	94.63	True	no
1222	Aragonit	2.088	1.6305	6	805.73	220.38	2.3976	2.1623	157.64	0.99	2.28	98.03	129.60	126.35	True	no
1223	Aragonit	1.1952	1.2336	4	275.45	228.00	2.9355	5.6625	102.39	0.47	1.08	42.08	164.74	124.42	True	no
1224	Aragonit	0.6336	0.89818	4	300.61	221.73	1.8094	4.0582	90.584	0.54	1.26	72.29	8.02	32.41	True	no
1225	Aragonit	3.0528	1.9715	5	299.93	231.61	3.2598	2.7339	72.484	0.66	2.76	73.22	8.00	147.60	True	no
1226	Aragonit	5.5008	2.6465	12	521.88	227.31	4.048	2.3397	133.11	1.16	3.87	137.43	146.53	23.39	True	no
1227	Aragonit	0.144	0.42819	2	515.00	216.20	0.48158	1.2649	90	0.45	1.10	110.45	59.91	13.96	True	no
1228	Aragonit	0.6048	0.87753	1	788.02	218.83	1.0005	1.2999	107.77	0.68	1.63	91.13	133.77	55.07	True	no
1229	Aragonit	0.9504	1.1	4	824.21	222.26	1.8513	2.8323	128.66	0.55	1.07	81.28	154.20	141.34	True	no
1230	Aragonit	1.0512	1.1569	3	917.22	220.33	1.7655	2.3288	122.03	0.49	2.00	79.78	137.29	146.00	True	no
1231	Aragonit	0.1728	0.46906	2	401.92	218.17	0.60225	1.6485	80.583	0.74	2.30	99.36	168.13	2.01	True	no
1232	Aragonit	0.432	0.74165	3	423.60	221.43	1.5655	4.4557	102.25	0.75	1.44	98.38	170.88	118.55	True	no
1233	Aragonit	0.3456	0.66335	2	641.54	220.00	1.0056	2.2983	131.16	0.67	1.21	98.22	124.90	136.48	True	no
1234	Aragonit	0.7344	0.96699	4	446.53	222.18	1.3122	1.8413	48.794	0.56	0.92	126.81	155.13	90.87	True	no
1235	Aragonit	0.6912	0.93812	5	183.85	221.85	1.2873	1.8829	115.83	0.37	1.06	128.39	174.47	18.65	True	no
1236	Aragonit	0.6912	0.93812	2	340.58	225.88	1.8475	3.8783	88.753	0.74	2.00	22.09	170.44	167.54	True	no
1237	Aragonit	5.7024	2.6945	12	632.66	238.60	5.015	3.4639	132.48	0.95	3.03	111.52	150.37	132.70	True	no
1238	Aragonit	0.3168	0.63511	5	335.23	224.73	1.1917	3.521	92.355	0.76	1.07	17.49	169.58	109.65	True	no
1239	Aragonit	0.1584	0.44909	1	795.91	220.64	0.53457	1.4169	105.07	0.57	0.78	89.52	133.74	54.13	True	no
1240	Aragonit	15.365	4.423	12	834.76	263.24	8.5146	3.7059	108.74	0.83	2.10	83.49	153.98	26.97	True	no
1241	Aragonit	6.0192	2.7684	8	842.36	236.06	4.8953	3.1269	122.68	0.68	2.75	85.06	143.46	22.93	True	no
1242	Aragonit	0.5616	0.84561	4	178.97	225.03	1.1671	1.9049	112.68	0.59	1.35	142.19	7.73	163.34	True	no
1243	Aragonit	0.2016	0.50664	3	310.14	222.64	0.80809	2.544	76.857	0.45	0.88	157.80	177.64	121.03	True	no
1244	Aragonit	0.1728	0.46906	4	325.50	221.67	0.50404	1.1547	90	0.45	0.70	34.41	173.59	102.44	True	no
1245	Aragonit	1.6272	1.4394	4	632.85	229.61	2.2099	2.3571	133.67	0.48	1.44	114.05	150.69	145.01	True	no
1246	Aragonit	0.4608	0.76597	3	670.38	223.59	0.85318	1.2407	65.303	0.66	1.37	99.09	127.84	73.66	True	no
1247	Aragonit	2.088	1.6305	4	914.21	228.94	2.1075	1.6706	125.71	0.96	2.36	80.78	146.60	110.92	True	no
1248	Aragonit	0.4464	0.75391	2	250.35	225.90	1.4262	3.5789	85.172	0.49	1.18	144.99	175.45	48.03	True	no
1249	Aragonit	0.1728	0.46906	2	273.00	223.42	0.67697	2.083	95.97	0.48	1.06	38.00	163.46	59.06	True	no
1250	Aragonit	7.056	2.9973	8	405.19	251.02	6.8331	5.1971	109.06	1.29	2.64	107.22	160.50	170.94	True	no
1251	Aragonit	1.8288	1.5259	5	476.01	230.52	2.3721	2.4166	114.05	0.52	2.28	40.31	163.84	127.54	True	no
1252	Aragonit	1.5984	1.4266	6	495.78	227.38	2.1655	2.3041	145.98	1.09	2.60	131.32	148.81	70.92	True	no
1253	Aragonit	1.1664	1.2186	5	783.19	225.93	1.3317	1.1941	135.34	0.97	2.04	89.42	133.02	169.90	True	no
1254	Aragonit	7.0272	2.9912	10	861.61	241.00	6.0637	4.1094	127.88	0.93	2.87	79.17	137.22	17.59	True	no
1255	Aragonit	0.36	0.67703	1	367.56	226.20	1.29	3.6305	75.485	0.46	1.70	6.05	169.49	99.81	True	no
1256	Aragonit	1.1952	1.2336	4	512.47	229.00	1.7144	1.9314	138.44	0.73	1.76	136.01	145.04	139.76	True	no
1257	Aragonit	0.8208	1.0223	3	924.26	226.84	1.2056	1.3909	100.28	0.73	1.80	79.46	136.83	28.92	True	no
1258	Aragonit	9.9072	3.5517	9	256.99	246.68	5.7425	2.6142	127.39	0.79	2.67	137.81	175.35	157.49	True	no
1259	Aragonit	2.3472	1.7287	8	307.55	238.17	3.1811	3.3861	94.28	0.56	1.30	70.83	8.42	85.82	True	no
1260	Aragonit	3.3552	2.0669	7	557.02	234.01	3.3479	2.6238	147.35	0.91	2.57	141.14	151.30	154.05	True	no
1261	Aragonit	0.2736	0.59022	3	615.68	226.84	0.96255	2.6596	69.929	0.96	2.25	108.70	149.79	14.75	True	no
1262	Aragonit	0.4464	0.75391	1	932.94	225.90	0.83991	1.2412	94.85	0.82	1.89	77.90	146.45	109.53	True	no
1263	Aragonit	10.57	3.6685	7	207.68	253.30	5.5737	2.3084	138.41	0.59	2.00	124.11	2.81	128.77	True	no
1264	Aragonit	0.9216	1.0832	7	325.00	230.91	1.5899	2.1542	82.78	0.83	2.32	25.84	173.50	41.36	True	no
1265	Aragonit	1.7856	1.5078	9	331.47	236.45	2.8408	3.5496	90.326	0.58	3.05	29.13	169.38	49.59	True	no
1266	Aragonit	2.0736	1.6249	5	447.58	230.31	2.1757	1.793	176.62	0.56	1.53	145.57	146.16	149.11	True	no
1267	Aragonit	0.1872	0.48821	3	645.38	225.38	0.52892	1.1737	135	0.39	0.71	98.04	124.58	136.27	True	no
1268	Aragonit	0.9072	1.0747	4	717.52	228.75	1.8138	2.8483	157.08	1.02	1.84	100.80	129.82	10.98	True	no
1269	Aragonit	2.8368	1.9005	5	779.91	235.81	3.6841	3.7577	127.47	0.74	2.95	68.55	149.09	16.92	True	no
1270	Aragonit	0.4752	0.77785	3	792.06	227.06	0.91646	1.3882	63.72	0.55	1.86	89.59	134.04	105.25	True	no
1271	Aragonit	0.144	0.42819	1	325.00	226.80	0.48158	1.2649	90	0.59	1.55	26.11	173.78	158.13	True	no
1272	Aragonit	0.1728	0.46906	2	338.50	227.92	0.73529	2.4573	100.75	0.46	1.05	16.64	170.25	44.68	True	no
1273	Aragonit	0.72	0.95746	7	677.40	228.66	1.6197	2.8619	163.41	0.89	2.46	101.26	127.80	138.27	True	no
1274	Aragonit	0.216	0.52442	5	685.40	228.00	0.77817	2.2018	62.833	1.21	2.27	99.47	128.37	74.65	True	no
1275	Aragonit	0.5184	0.81243	3	817.00	228.08	1.2155	2.2382	150.75	0.60	1.29	89.85	133.93	106.68	True	no
1276	Aragonit	6.0192	2.7684	7	234.31	251.07	5.8383	4.4475	101.97	0.58	2.28	34.78	177.95	158.09	True	no
1277	Aragonit	1.1952	1.2336	7	486.57	233.22	1.6448	1.7778	78.608	0.84	2.57	132.23	148.70	135.08	True	no
1278	Aragonit	0.2016	0.50664	2	532.21	227.71	0.72107	2.0256	131.99	0.40	0.79	131.83	147.81	157.86	True	no
1279	Aragonit	1.4544	1.3608	5	544.68	233.60	1.9345	2.0209	126.08	0.66	1.53	141.77	149.25	29.28	True	no
1280	Aragonit	0.3168	0.63511	4	641.77	228.23	0.71254	1.2587	168.76	0.98	1.34	111.25	150.87	73.58	True	no
1281	Aragonit	0.2448	0.55829	3	689.41	229.29	0.7337	1.7271	142.14	0.67	1.97	101.39	127.64	75.62	True	no
1282	Aragonit	0.1584	0.44909	2	794.82	229.00	0.57231	1.6241	35.008	0.39	0.73	90.64	133.66	43.58	True	no
1283	Aragonit	2.3472	1.7287	6	814.86	234.42	2.7807	2.5873	153.5	0.72	1.79	85.25	132.34	115.28	True	no
1284	Aragonit	1.6848	1.4646	4	186.35	240.55	3.1305	4.5685	115.98	0.43	2.21	81.79	171.13	123.76	True	no
1285	Aragonit	2.6496	1.8367	7	241.41	254.04	6.6676	13.178	98.389	0.81	2.39	27.91	177.45	34.68	True	no
1286	Aragonit	2.9952	1.9528	7	435.91	236.56	3.0694	2.4704	139.99	0.75	2.60	107.76	171.60	138.08	True	no
1287	Aragonit	1.3392	1.3058	6	470.53	235.32	1.8789	2.0705	108.38	0.54	2.31	42.36	163.43	65.62	True	no
1288	Aragonit	3.1104	1.99	7	506.59	239.28	2.0889	1.1018	111.45	0.96	2.51	131.90	149.60	134.50	True	no
1289	Aragonit	0.6336	0.89818	2	604.32	232.75	0.99453	1.2261	59.424	0.57	1.19	107.18	146.84	12.31	True	no
1290	Aragonit	1.1808	1.2261	6	611.10	233.76	1.4341	1.368	106.89	0.80	2.49	107.36	146.95	129.06	True	no
1291	Aragonit	0.1584	0.44909	4	617.27	229.73	0.52788	1.3817	45	0.58	1.34	108.98	149.24	72.76	True	no
1292	Aragonit	1.2384	1.2557	6	645.63	236.24	1.9459	2.4013	106.08	0.65	2.34	113.15	151.82	17.08	True	no
1293	Aragonit	23.933	5.5202	17	729.59	258.39	11.196	4.1137	138.96	2.00	5.25	101.15	127.42	138.53	True	no
1294	Aragonit	0.1584	0.44909	1	938.55	230.18	0.551	1.5054	138.97	0.31	1.06	79.51	136.79	145.76	True	no
1295	Aragonit	0.2448	0.55829	2	310.76	232.76	0.71617	1.6455	69.288	0.59	1.33	45.70	172.34	9.13	True	no
1296	Aragonit	0.6192	0.88791	4	496.35	233.33	0.97299	1.2008	162.34	0.45	1.15	134.60	148.69	21.23	True	no
1297	Aragonit	0.4464	0.75391	3	570.19	232.65	0.83448	1.2252	26.257	0.66	1.03	146.73	151.27	32.35	True	no
1298	Aragonit	0.288	0.60555	3	675.30	232.45	0.82221	1.8436	120.22	0.84	2.04	98.65	125.36	85.16	True	no
1299	Aragonit	3.2688	2.0401	8	795.53	236.72	2.956	2.0995	162.56	1.06	2.64	91.97	132.85	107.60	True	no
1300	Aragonit	2.2464	1.6912	4	934.11	234.87	2.4525	2.1029	173.53	0.79	1.52	78.80	136.59	91.82	True	no
1301	Aragonit	0.2016	0.50664	2	321.86	234.50	1.04	4.2136	110.66	0.34	0.55	45.51	173.09	8.80	True	no
1302	Aragonit	0.6336	0.89818	2	381.00	237.05	1.2372	1.8975	115.49	0.69	2.25	104.73	161.00	40.97	True	no
1303	Aragonit	0.2304	0.54162	2	696.75	231.94	0.88319	2.659	165.61	0.44	0.77	102.33	128.00	76.44	True	no
1304	Aragonit	0.144	0.42819	3	327.50	234.00	0.72013	2.8284	90	0.54	0.96	30.46	173.80	162.51	True	no
1305	Aragonit	1.6128	1.433	5	518.09	240.15	1.696	1.4007	78.14	0.73	1.95	132.58	150.28	71.60	True	no
