Nr.	Phase	Area [µm²]	d [µm]	l	Xcg	Ycg	Major [µm]	Aspect ratio	Slope	GOS [°]	MOS [°]	Mean E1 [°]	Mean E2 [°]	Mean E3 [°]	In current dataset	Border grain
68	Aragonite	2.7	1.8541	5	260.93	7.70	2.5591	1.905	102.32	0.69	1.56	125.79	113.63	112.22	True	no
69	Aragonite	1.8	1.5139	3	291.85	6.80	2.4239	2.5635	92.828	0.58	0.88	78.07	22.40	18.30	True	no
70	Aragonite	1.62	1.4362	5	320.72	5.83	2.0009	1.9409	65.987	0.54	0.94	55.78	73.56	1.91	True	no
71	Aragonite	1.26	1.2666	4	324.93	5.64	1.9995	2.4921	46.884	0.57	1.34	41.16	40.68	27.78	True	no
72	Aragonite	3.33	2.0591	5	353.51	5.68	2.6382	1.6415	24.905	0.55	1.30	28.90	76.96	175.74	True	no
73	Aragonite	5.4	2.6221	5	372.37	7.97	3.6039	1.889	65.756	0.47	1.40	28.82	129.38	170.36	True	no
74	Aragonite	0.99	1.1227	1	85.55	5.82	1.3961	1.5462	96.88	0.73	0.91	147.39	112.87	92.53	True	no
75	Aragonite	0.9	1.0705	3	103.40	6.30	1.5256	2.031	79.695	0.54	1.44	9.98	65.70	84.34	True	no
76	Aragonite	10.35	3.6302	10	192.66	10.17	4.2433	1.3664	16.801	1.35	2.89	160.44	112.67	84.67	True	no
77	Aragonite	11.34	3.7998	5	338.91	11.71	7.7809	4.1931	35.705	0.60	2.05	23.17	140.27	172.69	True	no
78	Aragonite	12.15	3.9332	8	360.80	12.40	7.1591	3.313	32.781	0.62	1.89	64.98	16.10	149.36	True	no
79	Aragonite	1.17	1.2205	0	75.38	6.62	1.3223	1.1737	45	0.46	0.60	160.54	41.56	43.13	True	no
80	Aragonite	3.06	1.9739	6	96.74	7.68	2.3241	1.3864	155.86	0.34	1.14	146.41	112.09	79.21	True	no
81	Aragonite	4.23	2.3207	4	135.45	8.91	2.4923	1.1534	4.1357	0.70	1.45	37.76	60.95	105.30	True	no
82	Aragonite	2.52	1.7912	3	169.14	8.07	2.1087	1.3858	120.69	0.67	1.67	38.24	70.17	130.10	True	no
83	Aragonite	2.97	1.9446	5	203.36	9.36	2.6812	1.901	91.769	0.97	2.40	105.08	101.57	76.35	True	no
84	Aragonite	1.89	1.5513	3	222.81	8.33	2.1921	1.9968	89.335	0.35	1.27	40.51	64.80	75.23	True	no
85	Aragonite	4.68	2.4411	4	236.63	10.19	2.653	1.1812	113.38	0.54	2.06	11.82	96.65	97.22	True	no
86	Aragonite	0.99	1.1227	3	317.00	7.27	1.511	1.8113	74.745	0.53	1.30	71.30	139.72	25.21	True	no
87	Aragonite	5.4	2.6221	5	332.38	10.23	5.0146	3.6573	39.478	0.57	2.02	27.41	47.17	155.57	True	no
88	Aragonite	0.9	1.0705	2	380.30	6.30	1.5607	2.1256	166.43	0.51	0.72	40.12	65.99	157.81	True	no
89	Aragonite	1.89	1.5513	5	391.71	7.05	1.8465	1.4169	16.094	0.49	1.17	51.06	115.40	13.45	True	no
90	Aragonite	2.79	1.8848	6	158.74	10.19	2.4989	1.7579	98.875	0.60	1.36	19.99	91.60	67.64	True	no
91	Aragonite	2.34	1.7261	6	176.73	10.15	3.1876	3.4104	119.18	0.77	1.72	124.22	103.79	74.61	True	no
92	Aragonite	0.9	1.0705	4	216.60	7.20	1.3827	1.6684	49.065	0.60	1.11	175.99	97.27	75.54	True	no
93	Aragonite	1.26	1.2666	3	219.86	8.29	1.4648	1.3375	93.563	0.23	0.58	33.25	114.49	86.47	True	no
94	Aragonite	1.44	1.3541	4	241.81	8.69	1.6924	1.5622	107.75	0.61	1.14	174.01	89.03	104.20	True	no
95	Aragonite	1.44	1.3541	3	269.25	8.81	2.0634	2.3221	91.089	0.47	0.63	29.96	109.64	87.44	True	no
96	Aragonite	4.32	2.3453	4	354.94	9.58	3.9701	2.8656	17.992	0.88	1.70	39.63	24.93	167.46	True	no
97	Aragonite	2.43	1.759	3	91.11	9.48	1.9325	1.2071	161.91	0.37	1.05	34.90	75.30	67.70	True	no
98	Aragonite	1.26	1.2666	3	120.07	8.21	1.469	1.3451	30.763	0.75	1.73	135.13	110.78	84.30	True	no
99	Aragonite	3.24	2.0311	7	127.47	11.00	2.8042	1.9062	138.34	0.53	1.00	134.88	110.60	85.67	True	no
100	Aragonite	1.8	1.5139	4	179.85	9.05	2.0924	1.9104	119.02	0.50	1.02	63.11	85.63	68.14	True	no
101	Aragonite	1.26	1.2666	5	206.93	9.14	1.667	1.7322	97.161	0.27	0.51	145.34	118.16	74.38	True	no
102	Aragonite	13.5	4.1459	8	304.65	14.30	5.5227	1.7744	57.952	1.13	2.65	51.24	88.12	35.41	True	no
103	Aragonite	3.87	2.2198	8	385.33	9.42	3.1378	1.9982	171.57	0.71	1.45	32.81	58.53	167.94	True	no
104	Aragonite	2.52	1.7912	0	408.93	9.61	1.9635	1.2015	70.199	0.67	1.22	76.85	152.65	26.86	True	no
105	Aragonite	3.96	2.2454	7	316.68	12.86	4.9084	4.7783	30.726	0.67	1.45	25.15	59.14	161.38	True	no
106	Aragonite	1.08	1.1726	0	54.00	10.50	1.3722	1.3693	90	0.42	1.74	141.23	61.11	55.20	True	no
107	Aragonite	3.24	2.0311	4	104.31	13.28	2.9838	2.1582	129.97	0.62	1.07	168.48	97.50	83.20	True	no
108	Aragonite	2.34	1.7261	6	122.00	13.23	2.8293	2.6868	103.75	0.84	1.53	81.34	99.30	70.82	True	no
109	Aragonite	1.53	1.3957	3	154.06	11.24	1.5031	1.1598	104.99	0.46	0.83	83.77	109.97	81.37	True	no
110	Aragonite	3.51	2.114	5	174.10	12.56	2.3981	1.2868	134.1	1.53	2.67	112.82	101.89	72.75	True	no
111	Aragonite	1.08	1.1726	4	210.25	10.33	1.2563	1.1477	109.81	0.39	0.65	163.86	105.78	74.51	True	no
112	Aragonite	1.35	1.3111	3	213.73	11.93	1.7018	1.6848	52.831	0.43	1.14	164.71	104.55	76.92	True	no
113	Aragonite	1.08	1.1726	3	231.42	11.17	2.004	2.9204	113.55	0.71	1.24	74.78	84.12	101.06	True	no
114	Aragonite	2.7	1.8541	5	243.60	13.03	2.5974	1.9625	51.2	0.58	1.19	57.75	116.39	87.62	True	no
115	Aragonite	29.88	6.168	13	334.79	22.92	11.28	3.3445	36.286	1.33	3.59	28.32	77.05	174.19	True	no
116	Aragonite	1.17	1.2205	2	382.54	11.31	1.3609	1.2432	78.69	0.55	1.16	143.98	12.01	62.98	True	no
117	Aragonite	0.9	1.0705	3	393.90	9.80	1.4327	1.7912	20.621	0.18	0.31	27.11	62.00	169.26	True	no
118	Aragonite	2.34	1.7261	1	416.38	10.85	1.4006	1.3169	157.1	0.51	1.23	67.50	161.16	23.59	True	edge
119	Aragonite	1.53	1.3957	0	82.29	11.94	1.5755	1.2742	164.05	0.59	0.98	114.14	103.01	59.49	True	no
120	Aragonite	7.56	3.1025	4	147.46	15.32	3.913	1.5907	115.33	1.27	3.19	18.04	64.45	95.74	True	no
121	Aragonite	4.32	2.3453	6	228.25	14.33	2.7116	1.3368	103.99	0.70	3.04	12.41	97.22	100.11	True	no
122	Aragonite	7.2	3.0278	7	252.77	15.34	4.368	2.0812	142.25	1.27	2.83	159.91	89.19	83.83	True	no
123	Aragonite	4.95	2.5105	5	274.20	17.05	3.787	2.2754	89.469	1.06	2.37	57.32	79.20	89.31	True	no
124	Aragonite	1.71	1.4755	4	313.47	11.68	2.287	2.4023	38.393	0.48	1.41	123.13	17.03	73.25	True	no
125	Aragonite	1.26	1.2666	4	376.86	11.50	1.4077	1.2353	27.458	0.72	1.02	23.57	69.70	173.89	True	no
126	Aragonite	3.51	2.114	8	388.08	15.41	3.5007	2.7422	50.36	1.52	2.44	130.28	23.23	79.46	True	no
127	Aragonite	1.98	1.5878	5	395.27	12.55	2.0094	1.6017	44.324	0.44	0.77	45.24	51.39	156.68	True	no
128	Aragonite	1.17	1.2205	0	49.38	12.38	1.3223	1.1737	135	0.17	1.13	128.87	72.21	59.32	True	no
129	Aragonite	2.61	1.823	4	93.31	14.21	2.0377	1.2495	71.696	0.44	0.84	120.55	92.04	69.73	True	no
130	Aragonite	1.89	1.5513	5	97.81	12.90	1.6233	1.0951	86.693	0.31	0.47	117.42	86.30	79.83	True	no
131	Aragonite	1.26	1.2666	3	124.79	13.79	1.7655	1.943	96.047	0.32	0.65	146.88	110.89	90.10	True	no
132	Aragonite	2.88	1.9149	4	199.00	14.69	2.1529	1.2641	108.07	0.56	1.18	158.57	104.25	88.85	True	no
133	Aragonite	3.69	2.1675	8	265.78	13.15	2.9787	1.8885	176.19	1.18	2.18	56.15	85.46	94.30	True	no
134	Aragonite	2.25	1.6926	5	134.52	13.76	2.0386	1.4507	162.47	0.33	1.88	88.94	70.47	70.92	True	no
135	Aragonite	1.44	1.3541	5	162.88	14.00	1.6523	1.4891	127.56	0.71	1.35	80.94	112.53	81.51	True	no
136	Aragonite	1.26	1.2666	5	184.64	13.79	1.9922	2.474	129.66	0.58	0.82	112.53	96.88	53.72	True	no
137	Aragonite	1.08	1.1726	3	189.25	15.00	2.0437	3.0373	93.38	0.77	1.27	142.73	116.24	79.88	True	no
138	Aragonite	4.77	2.4644	7	209.85	15.98	3.1853	1.6706	143.21	0.75	1.49	90.74	111.13	112.13	True	no
139	Aragonite	2.25	1.6926	3	284.72	16.28	2.6123	2.3821	81.684	0.58	1.22	4.43	86.24	96.43	True	no
140	Aragonite	12.33	3.9622	11	365.02	19.10	7.45	3.5354	27.6	2.27	3.92	11.67	122.69	164.86	True	no
141	Aragonite	5.04	2.5332	6	155.41	17.91	3.3438	1.7424	56.615	0.79	1.58	72.39	63.36	123.04	True	no
142	Aragonite	4.86	2.4876	5	183.81	18.74	3.524	2.0069	119.88	0.78	2.39	57.40	61.35	66.88	True	no
143	Aragonite	1.71	1.4755	2	278.26	15.74	1.8909	1.6423	90.603	0.69	1.52	121.68	86.81	81.58	True	no
144	Aragonite	0.9	1.0705	3	385.20	13.90	1.4303	1.7852	178.93	0.37	0.62	68.42	13.94	131.83	True	no
145	Aragonite	3.87	2.2198	2	398.53	17.00	2.8414	1.6385	87.791	0.73	1.22	52.20	51.66	148.54	True	no
146	Aragonite	3.06	1.9739	1	415.65	14.18	1.69	1.4661	9.3335	0.96	1.36	68.93	148.44	34.53	True	edge
147	Aragonite	1.53	1.3957	0	73.82	16.12	1.6327	1.3684	120.07	0.00	0.00	137.15	61.42	57.38	True	no
148	Aragonite	2.07	1.6235	2	112.48	17.00	2.2783	1.9694	88.162	1.11	2.06	177.72	113.01	93.37	True	no
149	Aragonite	1.8	1.5139	7	130.40	17.60	2.647	3.0571	99.325	0.78	1.24	166.43	84.84	70.78	True	no
150	Aragonite	1.26	1.2666	5	161.00	16.64	1.6092	1.6142	108.56	0.35	0.72	21.46	104.43	128.62	True	no
151	Aragonite	0.9	1.0705	5	187.50	16.50	1.9225	3.2255	97.018	0.39	1.14	174.97	125.59	78.58	True	no
152	Aragonite	1.89	1.5513	4	218.10	16.00	1.9731	1.6178	172.95	0.49	0.72	147.61	80.90	113.87	True	no
153	Aragonite	1.17	1.2205	3	223.62	16.46	1.5217	1.5544	74.359	0.37	0.61	84.19	100.42	99.59	True	no
154	Aragonite	3.96	2.2454	5	235.93	17.18	2.4673	1.2073	128.23	0.70	1.29	76.12	86.79	102.11	True	no
155	Aragonite	0.99	1.1227	4	259.91	15.64	1.3364	1.4169	105.07	0.36	0.45	97.26	86.10	89.25	True	no
156	Aragonite	4.23	2.3207	5	315.34	17.79	3.216	1.9204	41.462	0.94	1.46	29.33	47.56	152.92	True	no
157	Aragonite	4.14	2.2959	6	378.59	17.57	3.0361	1.7487	1.6913	0.65	1.58	78.90	14.62	118.12	True	no
158	Aragonite	1.26	1.2666	0	410.93	15.86	1.3606	1.154	116.57	0.38	1.11	64.39	150.83	31.98	True	no
159	Aragonite	2.79	1.8848	5	103.68	17.94	2.6776	2.0182	140.09	0.84	2.16	105.49	86.57	80.17	True	no
160	Aragonite	1.44	1.3541	3	119.63	17.19	1.7224	1.6181	58.039	0.52	0.93	6.00	63.89	97.69	True	no
161	Aragonite	3.6	2.1409	7	126.10	20.75	3.6887	2.9685	83.602	1.28	1.92	103.41	70.40	87.77	True	no
162	Aragonite	2.88	1.9149	5	167.44	18.50	2.5033	1.7089	107.33	0.54	2.01	150.45	105.14	92.97	True	no
163	Aragonite	2.61	1.823	3	245.62	17.48	2.0778	1.2992	35.429	0.56	1.47	92.67	102.78	87.59	True	no
164	Aragonite	5.04	2.5332	5	264.95	19.25	2.692	1.1293	20.738	0.81	1.53	119.07	84.35	88.39	True	no
165	Aragonite	2.52	1.7912	3	292.50	17.61	2.1796	1.4806	69.292	0.44	1.31	141.22	102.79	102.55	True	no
166	Aragonite	1.71	1.4755	0	65.26	18.32	1.7031	1.3323	69.033	0.00	0.00	151.21	47.08	48.60	True	no
167	Aragonite	1.26	1.2666	4	96.36	17.36	1.7301	1.8658	27.835	0.51	0.91	68.93	81.82	85.29	True	no
168	Aragonite	1.71	1.4755	4	135.58	18.79	1.6205	1.2061	76.489	0.26	0.57	155.01	82.39	75.87	True	no
169	Aragonite	1.62	1.4362	4	139.00	18.50	2.0771	2.0917	90	0.25	0.48	90.68	74.63	90.86	True	no
170	Aragonite	7.02	2.9897	5	145.53	23.15	4.6742	2.4444	129.73	0.73	2.22	155.72	82.58	76.77	True	no
171	Aragonite	2.25	1.6926	5	172.32	18.92	2.2122	1.7082	114.85	1.07	2.23	6.96	65.71	84.22	True	no
172	Aragonite	1.35	1.3111	4	176.73	17.93	1.5914	1.4733	117.55	0.63	1.06	70.31	84.07	63.71	True	no
173	Aragonite	2.43	1.759	3	196.44	18.96	2.3018	1.7124	125.52	0.53	1.34	104.32	91.58	79.12	True	no
174	Aragonite	1.89	1.5513	3	270.67	19.43	2.7754	3.2009	102.98	1.07	2.23	66.71	79.13	88.66	True	no
175	Aragonite	6.12	2.7915	6	296.15	22.38	3.5147	1.5853	83.555	0.60	1.84	22.73	95.36	72.86	True	no
176	Aragonite	0.99	1.1227	2	360.82	16.91	2.2968	4.1849	21.176	0.53	0.81	13.87	120.99	169.05	True	no
177	Aragonite	2.16	1.6584	4	391.46	18.08	2.0117	1.4716	38.612	0.47	0.62	162.92	31.40	39.29	True	no
178	Aragonite	0.9	1.0705	3	394.90	18.60	1.4509	1.8371	92.979	0.09	0.23	160.37	32.66	43.31	True	no
179	Aragonite	1.08	1.1726	5	163.92	19.00	1.2996	1.2282	116.19	0.46	0.53	97.26	102.37	77.00	True	no
180	Aragonite	2.7	1.8541	7	190.03	21.27	2.49	1.8035	84.359	0.81	2.02	110.76	100.41	54.63	True	no
181	Aragonite	7.11	3.0088	7	205.15	22.85	4.2713	2.0153	87.265	0.69	1.55	59.81	123.90	136.45	True	no
182	Aragonite	0.9	1.0705	3	218.60	18.80	1.3827	1.6684	130.93	0.65	0.77	158.43	75.35	112.86	True	no
183	Aragonite	1.89	1.5513	7	223.62	19.19	2.1387	1.9008	17.027	0.48	0.78	145.80	85.91	103.29	True	no
184	Aragonite	0.9	1.0705	3	231.30	18.70	1.2064	1.27	135	0.70	1.23	151.06	167.11	106.33	True	no
185	Aragonite	1.71	1.4755	4	324.11	20.00	2.4237	2.6981	61.245	0.64	1.44	23.94	140.66	171.16	True	no
186	Aragonite	1.35	1.3111	3	101.33	19.80	1.5514	1.4003	117.38	0.59	1.11	41.55	78.68	88.79	True	no
187	Aragonite	1.89	1.5513	5	114.29	21.43	2.2218	2.0514	60.864	0.78	1.12	9.04	72.37	77.43	True	no
188	Aragonite	2.34	1.7261	4	250.23	21.88	2.5186	2.129	60.601	0.70	1.51	45.04	85.82	95.88	True	no
189	Aragonite	1.98	1.5878	5	259.14	21.23	1.9631	1.5287	71.939	0.54	1.12	45.75	88.19	92.63	True	no
190	Aragonite	2.88	1.9149	5	288.03	21.06	2.0917	1.1931	51.456	0.99	1.97	85.82	101.56	84.42	True	no
191	Aragonite	1.17	1.2205	5	308.38	19.62	1.3223	1.1737	45	0.74	1.04	47.80	90.96	36.07	True	no
192	Aragonite	1.62	1.4362	2	82.72	21.39	1.8528	1.6644	45.679	0.33	0.77	163.18	40.92	40.17	True	no
193	Aragonite	6.66	2.912	5	94.92	23.43	3.1344	1.1586	46.783	0.63	2.10	56.32	87.34	88.79	True	no
194	Aragonite	3.15	2.0027	4	177.89	22.17	2.5884	1.6705	171.6	0.73	1.69	70.16	86.22	65.51	True	no
195	Aragonite	3.96	2.2454	4	213.30	22.66	2.4545	1.1949	60.156	1.37	2.73	153.59	86.13	108.25	True	no
196	Aragonite	3.42	2.0867	5	348.29	22.13	3.2081	2.3635	24.366	0.65	1.76	12.69	120.68	168.79	True	no
197	Aragonite	0.99	1.1227	4	371.45	19.82	1.5403	1.8821	171.87	0.44	0.93	49.83	21.43	145.56	True	no
198	Aragonite	5.85	2.7292	6	88.88	26.05	4.5918	2.8307	112.59	0.64	1.91	120.00	88.90	85.91	True	no
199	Aragonite	2.61	1.823	6	118.59	23.24	2.2129	1.4736	119.7	0.61	1.81	74.00	71.53	67.42	True	no
200	Aragonite	1.35	1.3111	4	157.40	21.87	1.6888	1.6593	27.056	1.06	2.38	32.15	98.89	133.18	True	no
201	Aragonite	0.9	1.0705	4	161.20	21.00	1.2039	1.2649	90	0.86	1.35	97.57	99.08	76.20	True	no
202	Aragonite	2.16	1.6584	4	194.54	22.88	2.1163	1.6286	147.62	0.89	2.08	56.74	64.67	62.20	True	no
203	Aragonite	7.2	3.0278	8	230.16	24.13	3.2186	1.13	24.977	0.82	2.00	39.57	110.88	84.39	True	no
204	Aragonite	3.69	2.1675	5	239.27	23.51	2.2401	1.068	32.839	1.33	2.52	94.67	97.80	89.00	True	no
205	Aragonite	1.35	1.3111	5	375.20	21.80	1.5849	1.4613	92.45	0.33	0.58	39.56	41.11	158.18	True	no
206	Aragonite	5.22	2.578	8	382.41	22.41	3.8111	2.1853	13.531	0.52	1.57	179.74	27.20	30.28	True	no
207	Aragonite	1.53	1.3957	4	128.29	23.71	2.1836	2.4477	96.988	0.75	2.12	37.59	79.41	107.50	True	no
208	Aragonite	3.42	2.0867	5	136.82	24.84	3.2808	2.4719	125.28	1.01	1.65	167.59	83.18	73.92	True	no
209	Aragonite	2.7	1.8541	8	164.57	25.00	2.6174	1.9929	91.552	0.95	1.85	25.33	73.20	133.91	True	no
210	Aragonite	1.89	1.5513	3	200.76	24.57	2.4809	2.5576	80.827	0.58	1.78	150.93	38.66	110.92	True	no
211	Aragonite	1.35	1.3111	4	219.87	22.80	1.5011	1.3109	98.35	0.75	1.49	107.36	107.36	108.84	True	no
212	Aragonite	1.35	1.3111	5	223.27	23.40	2.0951	2.5537	62.999	0.47	1.06	156.41	86.44	109.92	True	no
213	Aragonite	3.33	2.0591	4	244.59	24.57	2.6086	1.6049	79.264	0.73	1.81	159.33	94.90	98.52	True	no
214	Aragonite	1.62	1.4362	4	255.00	23.06	1.5063	1.1001	153.69	0.67	1.54	44.52	87.34	94.64	True	no
215	Aragonite	2.97	1.9446	5	310.55	25.00	2.6346	1.8355	79.083	0.65	1.70	23.54	27.90	33.57	True	no
216	Aragonite	1.44	1.3541	4	103.25	24.00	1.6173	1.4266	46.788	0.39	0.66	63.61	80.29	72.29	True	no
217	Aragonite	2.25	1.6926	4	132.32	24.76	2.2162	1.7145	137.26	1.76	3.13	37.24	79.74	105.31	True	no
218	Aragonite	8.28	3.2469	9	141.52	30.85	4.5758	1.986	101.48	0.88	2.92	103.86	72.85	89.71	True	no
219	Aragonite	2.25	1.6926	4	169.84	24.24	2.0518	1.4696	151.2	0.92	1.29	139.19	107.04	93.61	True	no
220	Aragonite	7.83	3.1574	8	303.97	27.71	3.9798	1.5887	70.692	1.34	2.51	52.34	75.15	17.54	True	no
221	Aragonite	8.73	3.334	8	315.82	28.10	4.8795	2.142	49.823	0.76	1.84	23.01	139.92	172.11	True	no
222	Aragonite	1.53	1.3957	5	370.24	23.24	1.7904	1.6455	20.712	0.32	0.56	174.95	28.17	30.36	True	no
223	Aragonite	0.99	1.1227	3	389.36	23.55	1.5769	1.9727	138.8	0.17	0.93	88.86	147.49	52.78	True	no
224	Aragonite	5.58	2.6655	8	154.90	27.95	3.1525	1.3988	103.7	0.81	1.89	26.41	73.70	134.27	True	no
225	Aragonite	1.08	1.1726	3	260.83	25.08	1.3589	1.3428	98.92	0.57	1.53	55.51	87.05	94.85	True	no
226	Aragonite	5.94	2.7501	3	290.26	28.09	3.2359	1.3845	125.95	1.18	2.13	76.40	104.44	83.44	True	no
227	Aragonite	1.08	1.1726	3	351.58	24.17	1.5855	1.8281	26.565	0.26	0.51	25.21	59.40	164.37	True	no
228	Aragonite	1.71	1.4755	0	402.05	25.21	1.7493	1.4055	131.78	0.59	0.89	21.15	158.95	167.26	True	no
229	Aragonite	3.15	2.0027	5	84.14	28.57	3.4688	3.0001	112.38	0.57	0.94	140.15	94.82	84.15	True	no
230	Aragonite	3.24	2.0311	4	110.64	27.67	2.4811	1.4922	122.01	0.83	1.82	75.91	71.46	85.17	True	no
231	Aragonite	1.26	1.2666	5	114.64	26.07	1.3867	1.1986	93.563	0.37	0.99	99.83	104.56	51.66	True	no
232	Aragonite	0.99	1.1227	3	160.27	25.36	1.4256	1.6122	128.23	0.48	1.25	93.39	42.72	95.38	True	no
233	Aragonite	4.05	2.2708	6	252.98	28.24	2.9955	1.7401	120.83	0.60	1.04	44.33	97.27	102.52	True	no
234	Aragonite	2.61	1.823	1	267.24	27.72	2.179	1.4288	85.593	0.69	1.19	46.22	88.93	94.04	True	no
235	Aragonite	1.98	1.5878	4	363.73	25.86	1.8856	1.4104	36.567	0.47	0.95	34.38	62.38	172.23	True	no
236	Aragonite	1.08	1.1726	2	383.42	25.75	1.3423	1.3103	32.067	0.17	0.34	169.09	29.25	37.62	True	no
237	Aragonite	1.53	1.3957	2	181.35	26.06	2.0087	2.0712	175.69	0.47	0.88	174.91	95.06	83.33	True	no
238	Aragonite	1.26	1.2666	5	188.43	26.64	1.4442	1.3001	104.42	0.51	1.44	48.42	79.09	71.82	True	no
239	Aragonite	1.44	1.3541	6	192.88	26.63	1.3955	1.0622	71.565	0.54	1.48	114.20	63.74	149.75	True	no
240	Aragonite	1.62	1.4362	4	209.89	27.17	1.7415	1.4703	134	0.72	1.47	10.02	71.49	93.39	True	no
241	Aragonite	3.78	2.1938	6	220.86	29.50	2.4404	1.2374	125.26	0.80	1.92	106.62	101.45	108.78	True	no
242	Aragonite	1.98	1.5878	5	225.68	28.68	2.1791	1.8835	113.72	0.51	1.20	83.47	111.23	141.27	True	no
243	Aragonite	1.44	1.3541	2	280.00	26.50	1.4985	1.2247	90	0.73	0.98	11.17	128.86	102.03	True	no
244	Aragonite	6.75	2.9316	3	334.77	31.24	5.1558	3.0929	41.651	1.14	2.84	68.39	16.01	145.10	True	no
245	Aragonite	6.39	2.8524	4	340.52	31.44	5.2696	3.4131	43	0.82	1.68	35.56	76.61	171.39	True	no
246	Aragonite	29.7	6.1494	10	345.60	36.70	12.314	4.0097	36.904	1.56	4.39	72.91	12.51	135.53	True	no
247	Aragonite	1.26	1.2666	4	368.00	26.86	1.4335	1.281	128.95	0.60	0.98	23.04	100.79	164.98	True	no
248	Aragonite	2.07	1.6235	4	375.43	26.26	2.1916	1.8224	175.48	0.42	1.57	43.81	41.34	158.22	True	no
249	Aragonite	0.99	1.1227	4	387.45	26.00	1.1821	1.1085	35.008	0.45	0.61	162.12	28.91	44.75	True	no
250	Aragonite	0.9	1.0705	0	395.90	26.20	1.2312	1.3229	63.435	0.09	0.47	29.48	43.21	3.85	True	no
251	Aragonite	3.51	2.114	1	411.59	29.31	3.026	2.0489	68.632	0.90	1.79	32.21	165.38	171.72	True	no
252	Aragonite	0.9	1.0705	4	99.50	28.00	1.8003	2.8284	90	0.47	0.85	127.78	95.68	63.01	True	no
253	Aragonite	1.62	1.4362	4	102.06	29.00	1.8059	1.5812	79.121	0.31	0.67	80.39	77.75	88.94	True	no
254	Aragonite	2.79	1.8848	6	118.71	28.94	1.9854	1.1097	121.62	0.48	1.07	47.44	66.21	57.56	True	no
255	Aragonite	0.99	1.1227	4	123.36	26.91	1.3364	1.4169	15.071	0.63	1.24	40.05	80.97	105.02	True	no
256	Aragonite	1.44	1.3541	5	159.63	28.81	1.7601	1.6896	99.886	0.51	1.22	95.34	45.01	95.42	True	no
257	Aragonite	4.59	2.4175	7	170.35	29.24	2.9039	1.4429	4.083	1.60	4.06	82.69	50.07	100.31	True	no
258	Aragonite	1.26	1.2666	4	196.64	27.57	1.4038	1.2284	79.903	0.57	0.88	4.44	103.87	75.97	True	no
259	Aragonite	1.44	1.3541	3	215.50	27.00	1.9657	2.1075	9.2175	0.41	0.62	92.23	104.34	103.13	True	no
260	Aragonite	3.24	2.0311	4	235.28	29.97	2.8236	1.9326	89.036	0.82	3.11	133.49	89.41	93.28	True	no
261	Aragonite	4.32	2.3453	5	259.63	30.92	3.068	1.7112	116.71	0.85	1.67	46.89	90.35	98.05	True	no
262	Aragonite	1.44	1.3541	2	390.13	27.88	1.4949	1.2189	30.964	0.68	0.94	161.12	27.28	52.69	True	no
263	Aragonite	5.76	2.7081	8	131.95	30.75	2.868	1.1216	170.71	1.03	3.38	103.15	71.90	88.68	True	no
264	Aragonite	2.88	1.9149	5	238.81	32.56	2.9787	2.4197	96.276	0.89	1.38	17.11	93.10	89.02	True	no
265	Aragonite	1.89	1.5513	2	276.43	29.57	1.9316	1.5504	86.186	0.46	1.00	72.87	98.95	133.74	True	no
266	Aragonite	3.78	2.1938	1	284.57	32.10	3.0308	1.9086	87.693	1.03	2.74	159.35	105.19	96.30	True	no
267	Aragonite	1.17	1.2205	2	298.54	28.15	1.3152	1.1611	166.22	0.15	0.16	76.57	106.33	84.03	True	no
268	Aragonite	3.42	2.0867	8	95.87	31.37	2.4228	1.348	89.059	0.75	1.77	2.95	87.61	89.51	True	no
269	Aragonite	2.34	1.7261	5	125.54	31.31	2.2278	1.6659	79.341	0.61	1.15	156.86	59.64	112.98	True	no
270	Aragonite	1.35	1.3111	3	146.67	29.60	1.8064	1.8985	154.71	1.49	2.53	169.64	83.53	76.17	True	no
271	Aragonite	3.87	2.2198	5	180.91	30.33	2.6394	1.4139	162.1	0.72	2.57	30.98	87.37	73.59	True	no
272	Aragonite	1.44	1.3541	4	191.38	30.19	1.7224	1.6181	121.96	0.29	0.50	3.72	106.15	77.86	True	no
273	Aragonite	1.08	1.1726	3	250.33	30.08	1.8797	2.5696	125.26	0.40	1.12	159.17	165.78	84.41	True	no
274	Aragonite	2.16	1.6584	3	318.04	32.08	3.0659	3.4179	47.866	0.78	1.82	45.94	25.01	162.90	True	no
275	Aragonite	2.07	1.6235	4	363.48	30.61	2.4051	2.1947	42.494	0.55	1.08	24.58	115.49	177.35	True	no
276	Aragonite	0.9	1.0705	2	376.70	29.20	1.3696	1.637	18.222	0.10	0.50	22.43	158.91	175.85	True	no
277	Aragonite	2.16	1.6584	4	89.00	32.92	2.8593	2.9726	121.36	0.67	1.51	23.83	84.27	86.51	True	no
278	Aragonite	4.5	2.3937	6	104.04	32.60	3.6306	2.3006	21.84	1.16	2.16	66.09	73.69	88.98	True	no
279	Aragonite	1.53	1.3957	3	114.18	31.71	1.9314	1.9149	59.036	0.35	0.66	108.76	85.85	60.36	True	no
280	Aragonite	0.9	1.0705	4	194.80	30.50	1.2526	1.3693	90	0.18	0.69	13.97	127.24	86.75	True	no
281	Aragonite	4.23	2.3207	7	203.36	33.09	3.3882	2.1316	159.1	0.47	1.28	145.97	61.68	117.83	True	no
